datetime_utc,PRECTOTCORR,RH2M,T2M,WS2M
2025022813,0.02,77.84,19.38,3.19
2025022814,0.0,61.91,21.76,3.38
2025022815,0.0,51.45,23.81,3.1
2025022816,0.0,45.65,25.48,2.67
2025022817,0.0,41.5,26.74,2.21
2025022818,0.0,38.33,27.62,1.68
2025022819,0.0,36.35,28.02,1.21
2025022820,0.0,35.18,27.92,0.93
2025022821,0.0,35.53,27.29,0.63
2025022822,0.0,40.91,25.79,0.31
2025022823,0.0,48.78,22.98,0.62
2025030100,0.0,59.55,20.8,0.84
2025030101,0.0,73.66,18.93,0.84
2025030102,0.0,82.3,18.42,0.71
2025030103,0.0,88.19,17.77,0.68
2025030104,0.0,88.45,17.73,0.54
2025030105,0.07,89.33,17.18,0.57
2025030106,0.16,89.35,16.64,0.68
2025030107,0.11,89.05,15.91,0.73
2025030108,0.04,85.53,15.39,1.01
2025030109,0.01,80.05,14.97,1.78
2025030110,0.0,76.81,14.28,2.35
2025030111,0.0,79.44,12.94,1.99
2025030112,0.0,72.42,13.86,2.71
2025030113,0.0,50.07,16.97,2.71
2025030114,0.0,31.01,20.4,2.65
2025030115,0.0,26.32,22.97,1.97
2025030116,0.0,25.43,25.2,1.88
2025030117,0.0,23.43,26.7,2.2
2025030118,0.0,21.49,27.64,2.48
2025030119,0.0,20.31,27.66,2.55
2025030120,0.0,20.99,26.72,2.48
2025030121,0.0,25.18,25.47,2.04
2025030122,0.0,34.69,23.12,1.15
2025030123,0.0,39.58,20.67,1.18
2025030200,0.0,45.66,19.11,1.42
2025030201,0.0,56.05,17.61,1.72
2025030202,0.0,70.03,16.54,1.92
2025030203,0.0,84.83,15.68,1.79
2025030204,0.0,95.94,15.29,1.71
2025030205,0.0,99.96,15.44,1.82
2025030206,0.07,100.0,15.38,1.76
2025030207,0.17,100.0,15.57,1.82
2025030208,0.17,100.0,15.66,1.68
2025030209,0.15,100.0,15.44,1.65
2025030210,0.17,100.0,15.07,1.59
2025030211,0.21,100.0,14.82,1.45
2025030212,0.29,94.41,17.53,2.47
2025030213,0.07,78.89,20.41,3.26
2025030214,0.0,59.01,22.8,2.8
2025030215,0.0,42.85,25.06,2.41
2025030216,0.0,35.23,26.77,2.75
2025030217,0.0,31.25,27.92,3.3
2025030218,0.0,27.62,28.63,3.69
2025030219,0.0,24.14,28.78,3.75
2025030220,0.0,22.28,28.35,3.86
2025030221,0.0,23.03,27.16,3.72
2025030222,0.0,29.97,24.59,2.43
2025030223,0.0,39.21,20.24,1.35
2025030300,0.0,48.19,18.68,1.48
2025030301,0.0,62.72,17.33,2.71
2025030302,0.0,77.87,15.63,3.02
2025030303,0.0,85.2,14.72,3.05
2025030304,0.0,86.73,14.02,2.76
2025030305,0.0,86.83,13.51,2.67
2025030306,0.0,88.07,13.14,2.78
2025030307,0.0,91.66,12.62,2.85
2025030308,0.0,95.69,12.11,2.86
2025030309,0.0,98.09,11.77,2.69
2025030310,0.0,99.59,11.6,2.57
2025030311,0.0,100.0,11.6,2.55
2025030312,0.05,89.88,13.64,3.38
2025030313,0.0,74.35,17.34,3.06
2025030314,0.0,54.11,22.38,3.35
2025030315,0.0,43.76,25.08,2.82
2025030316,0.0,38.19,26.67,2.49
2025030317,0.01,35.31,27.72,2.29
2025030318,0.03,33.84,28.31,2.08
2025030319,0.15,33.57,28.44,2.03
2025030320,0.54,34.7,27.99,2.25
2025030321,0.28,38.07,26.6,2.7
2025030322,0.5,47.73,24.44,3.37
2025030323,0.38,62.26,22.08,3.77
2025030400,0.21,73.0,20.81,3.97
2025030401,0.24,79.5,19.98,3.56
2025030402,0.1,82.85,19.36,3.1
2025030403,0.01,85.96,18.63,2.53
2025030404,0.0,87.59,18.06,2.43
2025030405,0.01,88.36,17.73,2.62
2025030406,0.01,89.55,17.38,2.56
2025030407,0.01,91.78,16.93,2.21
2025030408,0.01,93.75,16.55,1.96
2025030409,0.01,95.26,16.27,1.81
2025030410,0.01,95.89,16.16,1.75
2025030411,0.0,94.26,16.45,1.98
2025030412,0.0,82.01,18.89,3.53
2025030413,0.0,68.76,21.37,4.72
2025030414,0.0,56.05,23.88,5.58
2025030415,0.0,49.24,25.8,5.68
2025030416,0.01,45.62,27.02,5.61
2025030417,0.04,44.18,27.57,5.43
2025030418,0.12,44.51,27.58,5.22
2025030419,0.18,46.27,27.19,5.05
2025030420,0.14,48.21,26.79,4.96
2025030421,0.09,51.94,25.81,4.75
2025030422,0.05,57.75,24.45,4.44
2025030423,0.03,66.38,22.83,3.82
2025030500,0.02,74.8,21.72,3.38
2025030501,0.03,82.62,20.89,2.85
2025030502,0.05,88.42,20.43,2.88
2025030503,0.09,92.21,20.19,3.03
2025030504,0.13,94.16,20.14,3.18
2025030505,0.1,95.47,20.09,3.32
2025030506,0.07,96.64,19.96,3.32
2025030507,0.06,98.17,19.68,3.19
2025030508,0.08,100.0,19.26,3.04
2025030509,0.1,100.0,19.17,3.04
2025030510,0.12,99.82,19.42,3.41
2025030511,0.09,97.8,19.9,4.1
2025030512,0.24,93.16,21.04,4.25
2025030513,0.24,82.81,23.4,5.38
2025030514,0.28,68.03,26.12,6.77
2025030515,0.07,56.03,27.85,7.2
2025030516,0.09,48.29,29.4,7.53
2025030517,0.26,44.42,30.44,7.79
2025030518,1.03,44.69,30.5,7.99
2025030519,2.63,50.85,29.2,7.81
2025030520,3.56,58.9,27.21,7.25
2025030521,2.43,61.71,25.67,6.35
2025030522,0.49,56.21,24.49,5.03
2025030523,0.04,53.27,22.87,3.72
2025030600,0.0,58.03,21.1,3.36
2025030601,0.0,67.85,19.36,3.05
2025030602,0.01,80.21,17.93,3.05
2025030603,0.08,91.24,17.1,3.36
2025030604,0.19,98.02,16.81,3.66
2025030605,0.11,94.71,17.26,4.65
2025030606,0.08,84.15,17.58,5.53
2025030607,0.03,71.13,17.41,5.91
2025030608,0.0,62.68,16.96,6.22
2025030609,0.0,59.63,16.34,6.13
2025030610,0.0,58.18,15.39,5.93
2025030611,0.0,57.41,14.12,5.47
2025030612,0.0,52.37,14.23,5.45
2025030613,0.0,42.42,15.63,5.9
2025030614,0.0,34.41,17.47,5.9
2025030615,0.0,29.57,19.27,5.88
2025030616,0.0,26.35,20.93,5.83
2025030617,0.0,24.0,22.36,5.73
2025030618,0.0,22.56,23.29,5.62
2025030619,0.0,21.96,23.64,5.54
2025030620,0.0,22.15,23.33,5.42
2025030621,0.0,23.61,22.2,5.09
2025030622,0.0,27.77,20.1,4.34
2025030623,0.0,36.93,16.67,2.81
2025030700,0.0,45.15,14.89,2.79
2025030701,0.0,54.45,13.57,2.75
2025030702,0.0,65.23,12.32,2.35
2025030703,0.0,74.02,11.47,2.27
2025030704,0.0,82.13,10.55,2.0
2025030705,0.0,89.07,9.68,1.66
2025030706,0.0,93.49,9.16,1.64
2025030707,0.0,97.6,8.63,1.43
2025030708,0.0,100.0,8.22,1.34
2025030709,0.01,100.0,8.01,1.2
2025030710,0.0,100.0,7.92,1.01
2025030711,0.0,100.0,7.75,0.91
2025030712,0.0,83.74,10.35,1.56
2025030713,0.0,69.23,13.05,1.14
2025030714,0.0,37.49,17.71,1.64
2025030715,0.0,30.37,20.24,1.42
2025030716,0.0,27.04,22.24,1.08
2025030717,0.0,22.65,24.56,0.97
2025030718,0.0,18.83,26.35,1.17
2025030719,0.0,17.06,27.22,1.39
2025030720,0.0,16.33,27.41,1.52
2025030721,0.0,16.69,26.8,1.5
2025030722,0.0,27.86,24.45,0.79
2025030723,0.0,26.68,21.46,0.89
2025030800,0.0,29.69,19.77,1.0
2025030801,0.0,34.99,18.35,1.19
2025030802,0.0,43.32,16.4,1.28
2025030803,0.0,53.7,14.57,1.26
2025030804,0.0,63.94,13.32,1.24
2025030805,0.0,73.99,12.44,1.19
2025030806,0.0,85.59,11.71,1.12
2025030807,0.0,96.53,11.1,1.07
2025030808,0.0,100.0,10.76,1.01
2025030809,0.0,100.0,10.53,0.95
2025030810,0.0,100.0,10.38,0.93
2025030811,0.0,100.0,10.37,0.95
2025030812,0.0,92.77,13.07,1.17
2025030813,0.0,74.99,16.32,1.27
2025030814,0.0,54.09,20.56,2.23
2025030815,0.0,42.79,23.65,2.53
2025030816,0.0,32.59,26.57,2.79
2025030817,0.0,26.13,28.83,2.87
2025030818,0.0,24.11,30.04,2.89
2025030819,0.0,23.64,30.61,2.94
2025030820,0.0,24.57,30.49,2.96
2025030821,0.0,27.16,29.61,2.93
2025030822,0.0,36.33,27.04,1.84
2025030823,0.0,45.46,23.2,1.53
2025030900,0.0,52.37,22.01,1.79
2025030901,0.0,60.64,20.92,1.74
2025030902,0.0,69.11,19.88,1.45
2025030903,0.0,76.54,19.02,1.18
2025030904,0.0,83.29,18.36,1.05
2025030905,0.0,90.82,17.81,1.0
2025030906,0.0,99.09,17.29,1.02
2025030907,0.0,100.0,16.82,1.04
2025030908,0.0,100.0,16.4,1.09
2025030909,0.01,100.0,15.98,1.1
2025030910,0.0,100.0,15.54,1.06
2025030911,0.0,100.0,15.29,1.05
2025030912,0.0,94.96,18.41,1.73
2025030913,0.0,76.4,21.91,2.54
2025030914,0.0,58.42,25.1,2.91
2025030915,0.0,45.81,27.82,2.98
2025030916,0.0,38.2,30.0,2.94
2025030917,0.0,33.19,31.59,3.02
2025030918,0.0,30.54,32.5,3.26
2025030919,0.0,30.02,32.73,3.61
2025030920,0.0,31.92,32.2,3.92
2025030921,0.0,36.68,30.84,3.98
2025030922,0.0,45.64,28.66,3.28
2025030923,0.0,60.92,25.09,1.76
2025031000,0.0,71.55,23.38,1.45
2025031001,0.0,81.17,22.08,1.08
2025031002,0.01,89.79,21.12,0.89
2025031003,0.05,96.21,20.29,0.95
2025031004,0.02,100.0,19.6,1.21
2025031005,0.09,100.0,19.21,1.68
2025031006,0.1,100.0,19.18,2.25
2025031007,0.08,100.0,19.34,2.69
2025031008,0.06,100.0,19.4,2.87
2025031009,0.04,100.0,19.34,2.91
2025031010,0.03,100.0,19.32,3.07
2025031011,0.03,98.85,19.42,3.36
2025031012,0.15,90.08,21.12,4.1
2025031013,1.0,74.59,24.68,5.52
2025031014,5.51,64.74,27.46,7.3
2025031015,6.81,57.69,28.76,8.09
2025031016,9.41,53.94,29.47,8.71
2025031017,18.36,56.7,29.05,8.7
2025031018,26.89,62.36,27.53,8.37
2025031019,23.39,66.24,24.74,8.2
2025031020,9.19,63.18,22.32,7.7
2025031021,1.9,59.54,21.5,6.98
2025031022,0.2,57.64,20.98,6.69
2025031023,0.01,61.03,19.37,6.3
2025031100,0.0,66.29,17.97,5.88
2025031101,0.01,69.94,17.15,5.22
2025031102,0.01,73.44,16.57,4.95
2025031103,0.01,78.2,16.04,4.73
2025031104,0.0,83.15,15.55,4.75
2025031105,0.01,85.36,14.94,4.76
2025031106,0.01,83.81,14.07,4.61
2025031107,0.01,84.4,13.04,4.18
2025031108,0.01,86.26,12.08,3.81
2025031109,0.01,88.75,11.27,3.39
2025031110,0.01,94.22,10.38,2.65
2025031111,0.02,98.6,9.79,2.21
2025031112,0.0,85.69,12.05,3.2
2025031113,0.0,62.18,16.11,4.51
2025031114,0.0,44.65,19.56,5.17
2025031115,0.0,34.71,22.19,5.09
2025031116,0.0,29.54,24.24,4.77
2025031117,0.0,26.25,25.84,4.42
2025031118,0.0,23.92,26.96,4.11
2025031119,0.0,22.39,27.48,3.86
2025031120,0.0,21.73,27.37,3.71
2025031121,0.0,22.3,26.51,3.45
2025031122,0.0,29.01,24.08,2.23
2025031123,0.0,37.88,19.36,1.56
2025031200,0.0,41.34,17.82,1.86
2025031201,0.0,46.59,16.54,2.08
2025031202,0.0,54.2,15.19,2.12
2025031203,0.0,63.6,13.93,1.99
2025031204,0.0,73.62,12.96,1.88
2025031205,0.0,84.23,12.18,1.74
2025031206,0.02,93.99,11.49,1.59
2025031207,0.56,100.0,10.9,1.45
2025031208,0.61,100.0,10.44,1.34
2025031209,0.53,100.0,10.07,1.24
2025031210,0.49,100.0,9.74,1.17
2025031211,0.45,100.0,9.68,1.16
2025031212,0.22,92.93,12.97,2.27
2025031213,0.01,74.96,16.14,2.29
2025031214,0.0,42.95,20.69,1.78
2025031215,0.0,30.07,23.87,0.49
2025031216,0.0,25.67,25.79,0.79
2025031217,0.0,22.48,27.27,0.98
2025031218,0.0,19.79,28.38,1.24
2025031219,0.0,18.44,28.91,1.46
2025031220,0.0,18.04,28.9,1.52
2025031221,0.0,18.06,28.24,1.51
2025031222,0.0,26.35,26.11,0.94
2025031223,0.0,30.74,22.36,1.1
2025031300,0.0,37.1,19.84,1.37
2025031301,0.0,46.8,17.9,1.44
2025031302,0.0,58.82,16.36,1.36
2025031303,0.0,72.32,15.04,1.2
2025031304,0.0,83.07,14.06,1.09
2025031305,0.0,91.32,13.33,1.07
2025031306,0.0,97.57,12.79,1.17
2025031307,0.0,100.0,12.48,1.41
2025031308,0.0,100.0,12.22,1.51
2025031309,0.13,100.0,11.87,1.3
2025031310,0.18,100.0,11.68,1.03
2025031311,0.18,100.0,12.55,0.87
2025031312,0.07,91.11,15.23,0.26
2025031313,0.0,60.97,19.36,1.83
2025031314,0.0,43.13,22.82,3.64
2025031315,0.0,36.19,25.19,4.06
2025031316,0.0,32.97,27.06,3.85
2025031317,0.0,31.24,28.43,3.54
2025031318,0.0,30.46,29.28,3.51
2025031319,0.0,30.53,29.56,3.59
2025031320,0.0,31.24,29.26,3.65
2025031321,0.0,33.59,28.27,3.62
2025031322,0.0,38.87,26.41,3.11
2025031323,0.02,50.87,22.67,1.89
2025031400,0.0,58.49,21.2,2.26
2025031401,0.0,66.49,19.96,2.38
2025031402,0.04,74.43,18.71,1.94
2025031403,0.0,80.1,17.76,1.68
2025031404,0.03,83.59,17.05,1.49
2025031405,0.05,86.75,16.35,1.2
2025031406,0.05,89.33,15.77,0.99
2025031407,0.23,91.41,15.36,0.94
2025031408,0.07,94.0,14.97,0.94
2025031409,0.01,97.1,14.47,0.94
2025031410,0.0,100.0,13.9,0.99
2025031411,0.0,100.0,13.68,1.11
2025031412,0.0,85.76,16.4,2.54
2025031413,0.03,66.45,20.13,2.21
2025031414,0.06,47.14,24.51,1.51
2025031415,0.07,40.56,26.7,1.4
2025031416,0.08,35.97,28.33,1.65
2025031417,0.06,32.85,29.56,1.78
2025031418,0.07,30.75,30.38,1.75
2025031419,0.1,29.75,30.71,1.71
2025031420,0.07,29.77,30.56,1.73
2025031421,0.06,30.82,29.8,2.04
2025031422,0.02,36.88,28.06,1.95
2025031423,0.1,50.84,24.14,1.62
2025031500,0.01,62.48,22.94,3.07
2025031501,0.0,77.99,21.62,3.61
2025031502,0.0,89.46,20.77,3.39
2025031503,0.0,95.37,20.24,2.75
2025031504,0.0,97.88,19.94,2.58
2025031505,0.0,99.9,19.71,2.54
2025031506,0.0,100.0,19.25,2.04
2025031507,0.0,100.0,18.95,1.94
2025031508,0.01,100.0,18.86,2.13
2025031509,0.01,100.0,18.74,2.19
2025031510,0.0,100.0,18.48,2.13
2025031511,0.0,100.0,18.62,2.36
2025031512,0.0,89.24,21.36,3.83
2025031513,0.0,69.36,24.62,5.11
2025031514,0.0,54.94,27.17,5.42
2025031515,0.0,44.79,29.21,5.27
2025031516,0.0,38.92,30.8,5.02
2025031517,0.0,35.76,31.93,4.9
2025031518,0.0,34.37,32.53,4.86
2025031519,0.13,34.29,32.64,4.8
2025031520,0.46,36.04,31.77,4.62
2025031521,0.1,38.41,30.81,4.56
2025031522,0.05,42.82,29.28,4.23
2025031523,0.01,51.13,26.98,3.62
2025031600,0.01,60.09,25.28,3.75
2025031601,0.0,69.97,23.92,3.67
2025031602,0.0,79.77,22.84,3.66
2025031603,0.01,87.77,22.1,3.58
2025031604,0.17,93.13,21.56,3.41
2025031605,0.22,94.59,21.51,3.71
2025031606,0.22,94.78,21.69,3.81
2025031607,0.27,94.97,21.91,4.15
2025031608,0.24,95.88,21.96,4.0
2025031609,0.34,95.79,22.06,3.95
2025031610,0.51,98.02,21.69,2.99
2025031611,0.9,98.49,21.56,2.68
2025031612,1.28,91.1,23.2,3.69
2025031613,1.66,79.19,25.56,5.29
2025031614,0.77,63.62,28.33,5.79
2025031615,0.51,52.04,30.51,5.89
2025031616,0.44,44.58,32.19,5.95
2025031617,0.75,41.18,33.21,6.11
2025031618,0.65,40.65,33.51,6.34
2025031619,0.58,41.13,33.27,6.56
2025031620,0.58,42.68,32.62,6.63
2025031621,0.38,46.0,31.46,6.49
2025031622,0.46,52.18,29.77,5.91
2025031623,0.59,61.55,27.72,4.51
2025031700,0.4,70.09,26.24,3.31
2025031701,0.5,76.88,25.18,2.8
2025031702,0.67,82.61,24.38,2.56
2025031703,1.62,87.35,23.88,2.73
2025031704,3.94,91.68,23.48,2.76
2025031705,10.55,94.24,23.09,2.76
2025031706,1.63,93.67,22.44,3.44
2025031707,1.26,88.56,20.55,4.45
2025031708,0.83,78.98,18.49,4.33
2025031709,0.38,74.57,18.27,3.69
2025031710,0.07,71.82,18.76,3.95
2025031711,0.01,65.58,18.92,5.1
2025031712,0.0,52.94,18.7,6.39
2025031713,0.0,41.55,19.02,6.77
2025031714,0.0,33.65,20.42,6.63
2025031715,0.0,27.29,21.96,6.46
2025031716,0.0,22.25,23.26,6.32
2025031717,0.0,18.76,24.28,6.2
2025031718,0.0,17.52,24.77,6.02
2025031719,0.0,17.25,24.77,5.95
2025031720,0.0,17.51,24.25,5.93
2025031721,0.0,18.94,22.95,5.85
2025031722,0.0,22.55,20.84,5.27
2025031723,0.0,29.71,18.03,4.12
2025031800,0.0,38.36,16.16,3.63
2025031801,0.0,47.17,14.94,3.55
2025031802,0.0,56.1,13.96,3.43
2025031803,0.0,63.64,13.16,3.26
2025031804,0.0,69.36,12.5,3.01
2025031805,0.0,74.33,11.93,2.73
2025031806,0.0,78.42,11.49,2.66
2025031807,0.0,82.42,11.1,2.69
2025031808,0.0,86.05,10.65,2.61
2025031809,0.0,87.58,10.19,2.6
2025031810,0.0,87.48,9.53,2.38
2025031811,0.0,84.02,9.25,2.47
2025031812,0.0,68.12,11.66,3.31
2025031813,0.0,45.42,15.99,3.62
2025031814,0.0,25.35,20.51,4.42
2025031815,0.0,18.92,23.35,4.19
2025031816,0.0,14.76,25.8,4.16
2025031817,0.0,12.68,27.61,4.08
2025031818,0.0,11.91,28.67,4.0
2025031819,0.0,11.99,28.96,3.99
2025031820,0.0,12.7,28.54,3.92
2025031821,0.0,14.78,27.33,3.83
2025031822,0.0,20.8,25.02,3.2
2025031823,0.0,34.48,20.23,1.88
2025031900,0.0,47.76,18.1,1.96
2025031901,0.0,62.04,16.52,1.62
2025031902,0.0,74.04,15.21,1.23
2025031903,0.0,81.48,14.34,1.07
2025031904,0.0,85.58,13.8,1.04
2025031905,0.0,86.81,13.72,1.02
2025031906,0.0,87.54,13.73,0.86
2025031907,0.01,86.7,14.0,0.62
2025031908,0.03,87.98,13.88,0.35
2025031909,0.03,91.06,13.39,0.33
2025031910,0.03,94.49,12.81,0.5
2025031911,0.04,98.29,12.18,0.62
2025031912,0.01,86.61,14.23,0.92
2025031913,0.0,63.52,17.93,1.11
2025031914,0.0,28.54,23.24,1.47
2025031915,0.0,18.17,26.38,1.63
2025031916,0.0,15.58,28.31,1.5
2025031917,0.0,14.45,29.69,1.38
2025031918,0.0,13.73,30.6,1.33
2025031919,0.0,13.31,30.99,1.23
2025031920,0.0,13.23,30.85,1.1
2025031921,0.0,13.88,30.05,1.09
2025031922,0.0,19.06,27.97,0.8
2025031923,0.0,28.88,23.14,0.92
2025032000,0.0,37.32,20.9,0.97
2025032001,0.0,52.17,19.29,0.81
2025032002,0.0,66.33,17.86,0.7
2025032003,0.0,75.01,17.02,0.73
2025032004,0.0,80.47,16.41,0.78
2025032005,0.01,85.28,15.73,0.85
2025032006,0.01,89.74,15.03,0.94
2025032007,0.01,93.89,14.29,0.99
2025032008,0.01,98.84,13.53,1.02
2025032009,0.0,100.0,12.97,1.04
2025032010,0.0,100.0,12.54,1.07
2025032011,0.0,100.0,12.5,1.08
2025032012,0.1,86.73,16.48,2.31
2025032013,0.0,64.25,20.76,3.34
2025032014,0.0,46.52,24.41,4.48
2025032015,0.0,36.54,26.79,5.12
2025032016,0.0,32.72,28.54,5.63
2025032017,0.0,32.84,29.68,6.08
2025032018,0.0,35.09,30.09,6.44
2025032019,0.0,36.67,29.77,6.69
2025032020,0.0,38.2,28.91,6.69
2025032021,0.02,41.07,27.61,6.46
2025032022,0.06,47.37,25.94,5.97
2025032023,0.12,59.65,23.7,4.88
2025032100,0.23,72.58,21.92,4.17
2025032101,0.48,82.23,20.36,4.49
2025032102,0.6,84.55,18.6,4.87
2025032103,0.17,75.42,17.06,4.89
2025032104,0.01,69.55,16.11,4.4
2025032105,0.0,68.78,15.45,4.21
2025032106,0.0,69.62,14.86,4.04
2025032107,0.0,69.91,14.21,4.02
2025032108,0.0,67.8,13.24,4.4
2025032109,0.0,64.17,11.91,4.66
2025032110,0.0,64.18,10.61,4.2
2025032111,0.0,65.45,9.79,3.89
2025032112,0.0,57.3,10.78,4.87
2025032113,0.0,45.73,12.59,5.09
2025032114,0.0,36.66,14.86,4.66
2025032115,0.0,29.63,17.21,4.21
2025032116,0.0,24.49,19.51,3.72
2025032117,0.0,20.67,21.52,3.17
2025032118,0.0,17.9,22.98,2.73
2025032119,0.0,15.99,23.84,2.39
2025032120,0.0,15.2,24.03,2.11
2025032121,0.0,15.13,23.5,2.01
2025032122,0.0,17.92,21.9,1.86
2025032123,0.0,28.51,17.05,1.23
2025032200,0.0,36.83,15.16,1.66
2025032201,0.0,49.87,13.98,2.12
2025032202,0.0,66.17,12.71,2.13
2025032203,0.0,81.21,11.53,1.67
2025032204,0.0,90.45,10.64,1.21
2025032205,0.0,95.38,10.05,0.94
2025032206,0.0,96.97,9.84,0.85
2025032207,0.0,96.22,9.93,0.84
2025032208,0.0,96.07,9.93,0.76
2025032209,0.0,97.45,9.7,0.72
2025032210,0.0,97.9,9.64,0.81
2025032211,0.0,97.84,9.66,0.81
2025032212,0.0,81.67,12.43,1.3
2025032213,0.0,55.59,16.84,0.86
2025032214,0.0,35.52,21.04,0.54
2025032215,0.0,28.85,23.39,0.68
2025032216,0.0,24.74,25.17,0.86
2025032217,0.0,22.04,26.54,0.97
2025032218,0.0,20.11,27.53,1.25
2025032219,0.0,19.2,28.08,1.45
2025032220,0.0,19.27,27.81,1.41
2025032221,0.0,19.45,27.14,1.39
2025032222,0.0,23.08,25.6,0.95
2025032223,0.0,28.7,22.71,0.77
2025032300,0.0,29.32,21.82,0.68
2025032301,0.0,34.59,20.65,0.21
2025032302,0.0,42.8,19.4,0.09
2025032303,0.0,51.3,18.36,0.19
2025032304,0.0,57.74,17.56,0.47
2025032305,0.0,64.38,16.49,0.74
2025032306,0.0,70.27,15.51,0.88
2025032307,0.0,75.15,14.82,0.94
2025032308,0.0,79.37,14.42,1.06
2025032309,0.0,84.25,14.01,1.15
2025032310,0.0,92.54,13.05,1.15
2025032311,0.0,97.62,12.85,1.34
2025032312,0.0,87.34,15.43,2.43
2025032313,0.01,76.87,18.34,1.92
2025032314,0.0,51.17,22.36,2.22
2025032315,0.0,41.25,24.79,2.58
2025032316,0.0,36.88,26.65,2.72
2025032317,0.0,33.05,28.27,2.88
2025032318,0.0,30.49,29.29,2.91
2025032319,0.0,28.99,29.81,2.86
2025032320,0.01,28.74,29.81,2.75
2025032321,0.01,30.35,28.96,2.7
2025032322,0.02,35.82,27.22,2.35
2025032323,0.01,48.11,23.97,1.8
2025032400,0.0,57.43,22.78,2.81
2025032401,0.0,67.01,21.48,2.68
2025032402,0.0,76.71,20.07,2.03
2025032403,0.0,84.5,18.94,1.75
2025032404,0.0,89.41,18.21,1.64
2025032405,0.02,93.64,17.63,1.52
2025032406,0.07,97.5,17.13,1.33
2025032407,0.18,100.0,16.63,1.08
2025032408,0.56,100.0,16.34,0.92
2025032409,0.76,100.0,16.43,0.89
2025032410,0.84,100.0,16.48,0.89
2025032411,0.88,100.0,16.43,0.89
2025032412,0.54,92.75,19.32,1.98
2025032413,0.32,80.04,22.41,2.55
2025032414,0.54,64.67,25.18,3.13
2025032415,0.25,59.11,26.23,2.77
2025032416,0.09,52.99,27.53,2.52
2025032417,0.07,43.61,29.86,2.48
2025032418,0.05,37.23,31.45,2.53
2025032419,0.05,34.46,32.21,2.81
2025032420,0.04,34.26,32.18,3.16
2025032421,0.07,36.96,31.15,3.33
2025032422,0.08,42.06,29.56,3.12
2025032423,0.11,51.85,26.92,2.26
2025032500,0.32,59.73,25.54,2.53
2025032501,0.33,68.33,24.28,2.1
2025032502,0.72,77.69,23.0,1.34
2025032503,1.39,85.11,22.04,0.99
2025032504,2.17,90.08,21.38,0.82
2025032505,2.87,93.69,20.97,1.0
2025032506,3.85,96.26,20.71,1.22
2025032507,6.77,98.39,20.33,1.04
2025032508,11.56,100.0,19.82,0.9
2025032509,11.79,100.0,19.64,0.83
2025032510,10.7,99.78,19.52,0.73
2025032511,6.12,98.46,19.65,0.62
2025032512,4.07,92.79,21.06,0.67
2025032513,3.06,84.95,22.45,0.26
2025032514,1.32,75.33,24.01,0.85
2025032515,1.59,63.45,26.03,1.59
2025032516,2.55,56.04,27.06,1.9
2025032517,3.26,52.81,27.46,2.1
2025032518,4.61,51.05,27.73,2.18
2025032519,7.61,50.6,27.73,2.23
2025032520,8.42,51.38,27.52,2.17
2025032521,7.38,54.41,26.95,1.74
2025032522,6.18,61.12,25.81,0.82
2025032523,3.87,66.3,24.12,0.79
2025032600,1.89,68.97,23.27,0.85
2025032601,1.12,72.03,22.56,0.88
2025032602,0.71,76.18,21.62,0.94
2025032603,0.68,80.35,20.74,1.11
2025032604,0.78,83.87,19.9,1.44
2025032605,0.35,87.05,18.99,1.97
2025032606,0.32,89.72,18.03,2.63
2025032607,0.76,92.34,17.03,2.79
2025032608,0.59,94.21,16.29,2.69
2025032609,0.69,96.01,15.78,2.36
2025032610,0.74,98.92,15.32,1.82
2025032611,0.75,98.95,15.45,1.69
2025032612,0.3,90.71,17.69,2.45
2025032613,0.05,73.66,21.24,2.37
2025032614,0.03,42.46,26.27,3.49
2025032615,0.03,32.35,28.74,3.36
2025032616,0.02,27.22,30.33,3.25
2025032617,0.02,23.73,31.42,3.24
2025032618,0.03,21.65,32.08,3.28
2025032619,0.02,20.48,32.14,3.32
2025032620,0.0,20.31,31.63,3.33
2025032621,0.0,21.44,30.47,3.34
2025032622,0.0,25.92,28.46,2.9
2025032623,0.0,37.69,24.23,1.88
2025032700,0.0,48.58,22.52,2.45
2025032701,0.0,65.71,21.18,2.25
2025032702,0.0,83.03,19.88,1.72
2025032703,0.0,94.16,18.98,1.37
2025032704,0.0,100.0,18.31,1.19
2025032705,0.14,100.0,17.74,1.0
2025032706,0.02,100.0,17.28,0.96
2025032707,0.05,100.0,16.96,1.02
2025032708,0.04,100.0,16.84,1.14
2025032709,0.05,100.0,16.87,1.26
2025032710,0.02,100.0,16.74,1.24
2025032711,0.03,100.0,17.03,1.24
2025032712,0.02,87.31,20.4,2.53
2025032713,0.0,61.83,24.29,2.99
2025032714,0.0,43.17,27.2,3.15
2025032715,0.0,34.31,29.14,3.3
2025032716,0.0,29.13,30.52,3.38
2025032717,0.0,25.78,31.44,3.66
2025032718,0.0,24.04,31.82,3.93
2025032719,0.0,23.59,31.71,3.95
2025032720,0.0,24.42,30.96,4.24
2025032721,0.0,26.89,29.46,4.6
2025032722,0.0,31.7,27.28,4.66
2025032723,0.0,40.08,24.44,3.79
2025032800,0.0,49.79,22.54,3.22
2025032801,0.0,58.88,21.08,2.52
2025032802,0.0,66.4,19.94,2.21
2025032803,0.0,71.75,19.16,2.12
2025032804,0.0,75.08,18.64,2.06
2025032805,0.0,77.26,18.31,2.07
