datetime_utc,ALLSKY_SFC_SW_DWN,GWETROOT,GWETTOP,PRECTOTCORR,PS,QV2M,RH2M,T2M,TS,WS2M
2025061915,731.62,0.29,0.28,2.97,101.78,16.8,59.12,31.41,35.17,1.15
2025061916,794.92,0.29,0.28,3.46,101.76,16.05,52.94,32.56,37.14,0.9
2025061917,796.2,0.29,0.28,4.29,101.71,15.45,48.8,33.33,38.0,0.7
2025061918,621.35,0.29,0.28,5.78,101.65,15.03,46.46,33.71,38.01,0.59
2025061919,583.2,0.29,0.28,5.96,101.6,14.73,45.08,33.88,37.73,0.57
2025061920,398.85,0.29,0.29,5.93,101.56,14.56,44.75,33.8,36.78,0.51
2025061921,65.93,0.29,0.29,7.5,101.54,14.81,47.43,33.06,34.74,0.39
2025061922,37.85,0.29,0.3,10.26,101.55,15.44,52.71,31.92,32.33,0.32
2025061923,23.92,0.29,0.32,12.27,101.58,16.53,60.6,30.66,30.21,0.34
2025062000,0.77,0.29,0.34,13.37,101.62,17.46,68.72,29.42,28.75,0.34
2025062001,0.0,0.29,0.36,11.99,101.63,18.57,76.91,28.53,28.21,0.41
2025062002,0.0,0.3,0.37,8.96,101.65,19.35,84.13,27.69,27.48,0.57
2025062003,0.0,0.3,0.38,6.44,101.65,19.62,88.44,27.07,26.83,0.64
2025062004,0.0,0.3,0.38,8.08,101.63,19.52,90.18,26.65,26.41,0.66
2025062005,0.0,0.3,0.39,5.17,101.59,19.36,91.38,26.28,26.0,0.67
2025062006,0.0,0.3,0.39,2.88,101.55,19.18,92.4,25.93,25.65,0.62
2025062007,0.0,0.3,0.38,1.77,101.49,18.98,93.25,25.59,25.3,0.53
2025062008,0.0,0.3,0.38,1.32,101.42,18.71,93.59,25.28,24.92,0.52
2025062009,0.0,0.3,0.38,1.21,101.53,18.52,95.09,24.86,24.53,0.76
2025062010,5.47,0.3,0.37,1.06,101.61,18.48,96.11,24.66,24.46,1.08
2025062011,112.88,0.3,0.37,1.18,101.63,18.87,94.57,25.28,25.47,1.38
2025062012,300.1,0.3,0.37,3.21,101.65,18.92,89.44,26.27,27.09,1.18
2025062013,498.33,0.3,0.37,2.28,101.69,18.14,78.27,27.84,29.5,1.04
2025062014,645.97,0.3,0.36,1.97,101.71,17.01,66.15,29.65,32.8,1.02
2025062015,718.75,0.3,0.36,2.07,101.71,16.39,59.32,30.91,34.67,1.04
2025062016,784.33,0.3,0.35,2.54,101.67,16.05,55.28,31.78,35.92,0.91
2025062017,811.75,0.3,0.35,4.25,101.61,15.76,51.65,32.65,37.5,0.66
2025062018,771.42,0.3,0.34,5.09,101.53,15.43,48.57,33.36,38.36,0.45
2025062019,548.72,0.3,0.34,7.22,101.46,15.03,46.55,33.64,37.68,0.45
2025062020,402.65,0.3,0.35,9.45,101.41,14.79,46.0,33.56,36.51,0.59
2025062021,96.07,0.3,0.35,6.46,101.38,14.66,46.69,33.13,34.95,0.86
2025062022,70.22,0.3,0.35,5.38,101.39,14.66,48.52,32.45,32.99,1.14
2025062023,34.83,0.3,0.36,5.05,101.43,15.12,53.11,31.4,30.91,1.11
2025062100,2.12,0.3,0.36,5.79,101.49,16.01,63.17,29.37,28.69,0.87
2025062101,0.0,0.3,0.37,7.13,101.56,16.59,69.71,28.29,27.75,1.19
2025062102,0.0,0.3,0.38,9.1,101.62,17.33,76.8,27.38,26.94,1.47
2025062103,0.0,0.3,0.39,10.71,101.65,17.87,82.21,26.74,26.34,1.66
2025062104,0.0,0.3,0.41,13.97,101.63,18.11,85.38,26.32,25.95,1.81
2025062105,0.0,0.3,0.42,10.98,101.6,18.32,88.24,25.95,25.58,1.86
2025062106,0.0,0.3,0.43,9.83,101.56,18.43,90.75,25.57,25.21,1.72
2025062107,0.0,0.31,0.43,8.96,101.54,18.42,92.92,25.16,24.8,1.47
2025062108,0.0,0.31,0.43,5.73,101.54,18.38,94.85,24.78,24.41,1.23
2025062109,0.0,0.31,0.43,5.54,101.56,18.32,96.67,24.41,24.03,0.94
2025062110,5.5,0.31,0.43,5.79,101.6,18.27,97.49,24.23,23.94,0.72
2025062111,115.53,0.31,0.43,5.81,101.65,18.72,92.46,25.53,25.93,1.13
2025062112,312.5,0.31,0.42,1.54,101.69,18.24,82.71,26.99,28.12,1.27
2025062113,529.25,0.31,0.42,1.18,101.72,16.71,68.62,28.71,31.02,1.13
2025062114,715.35,0.31,0.4,0.72,101.75,14.82,55.51,30.33,33.37,1.1
2025062115,777.17,0.31,0.39,0.44,101.75,13.58,46.85,31.79,35.28,1.42
2025062116,832.22,0.31,0.37,0.52,101.73,12.95,41.74,33.0,36.85,1.81
2025062117,824.42,0.3,0.35,0.65,101.68,12.61,38.1,34.15,38.45,2.17
2025062118,730.78,0.3,0.34,0.54,101.62,12.37,35.44,35.1,39.58,2.48
2025062119,649.72,0.3,0.32,0.61,101.54,12.16,33.91,35.58,39.45,2.81
2025062120,426.38,0.3,0.31,0.61,101.49,12.23,34.27,35.48,38.43,3.17
2025062121,224.82,0.3,0.3,0.34,101.46,12.57,36.7,34.73,36.54,3.47
2025062122,165.05,0.3,0.3,0.44,101.48,13.31,41.9,33.37,34.04,3.65
2025062123,61.75,0.3,0.3,0.84,101.55,14.34,50.43,31.41,31.15,3.54
2025062200,2.67,0.3,0.3,1.39,101.61,15.38,60.85,29.35,28.85,3.1
2025062201,0.0,0.3,0.3,1.49,101.67,16.48,70.22,28.07,27.72,2.78
2025062202,0.0,0.3,0.3,1.82,101.72,17.22,76.97,27.25,26.91,2.19
2025062203,0.0,0.3,0.3,1.49,101.75,17.62,81.82,26.6,26.25,1.79
2025062204,0.0,0.3,0.3,1.01,101.75,17.82,85.37,26.07,25.69,1.52
2025062205,0.0,0.3,0.31,1.4,101.72,17.93,88.03,25.65,25.26,1.38
2025062206,0.0,0.3,0.31,1.2,101.69,18.01,90.31,25.29,24.89,1.29
2025062207,0.0,0.3,0.31,1.32,101.68,18.04,91.91,25.02,24.61,1.22
2025062208,0.0,0.3,0.31,1.21,101.67,18.07,93.27,24.8,24.38,1.15
2025062209,0.0,0.3,0.31,1.2,101.67,18.08,94.22,24.64,24.21,1.06
2025062210,5.62,0.3,0.31,1.34,101.68,18.13,94.6,24.62,24.31,1.03
2025062211,124.55,0.3,0.31,1.58,101.72,18.56,89.27,25.99,26.19,1.89
2025062212,316.05,0.3,0.32,2.22,101.73,18.42,80.85,27.55,28.45,2.3
2025062213,517.83,0.3,0.32,2.44,101.74,17.42,68.41,29.48,31.65,2.51
2025062214,719.38,0.3,0.32,3.47,101.76,16.59,60.0,30.93,33.95,2.62
2025062215,689.88,0.3,0.32,4.34,101.77,16.01,54.23,32.09,35.58,2.85
2025062216,747.0,0.3,0.32,4.57,101.76,15.66,50.77,32.87,36.44,3.09
2025062217,707.42,0.3,0.32,5.29,101.74,15.6,49.0,33.43,36.94,3.34
2025062218,550.42,0.3,0.32,5.92,101.7,15.56,48.37,33.61,36.72,3.52
2025062219,373.12,0.3,0.32,7.0,101.67,15.5,48.66,33.43,35.91,3.63
2025062220,166.55,0.3,0.32,7.28,101.64,15.54,50.24,32.9,34.59,3.68
2025062221,242.12,0.3,0.33,7.12,101.64,15.69,53.27,32.03,32.89,3.66
2025062222,147.52,0.3,0.34,8.99,101.66,16.14,58.62,30.84,30.97,3.6
2025062223,56.9,0.3,0.35,11.88,101.7,17.05,67.17,29.42,29.02,3.1
2025062300,2.47,0.3,0.37,11.7,101.74,18.09,77.87,27.89,27.43,2.31
2025062301,0.0,0.3,0.38,8.67,101.78,18.82,85.23,27.02,26.7,2.02
2025062302,0.0,0.3,0.38,7.16,101.8,19.19,89.76,26.47,26.24,1.78
2025062303,0.0,0.31,0.39,5.49,101.79,19.28,92.22,26.09,25.88,1.49
2025062304,0.0,0.31,0.39,4.07,101.76,19.19,93.35,25.8,25.55,1.34
2025062305,0.0,0.31,0.39,3.42,101.72,19.08,94.28,25.53,25.24,1.37
2025062306,0.0,0.31,0.39,2.96,101.68,18.99,94.99,25.32,24.97,1.59
2025062307,0.0,0.31,0.39,3.15,101.66,18.91,95.76,25.11,24.74,1.75
2025062308,0.0,0.31,0.39,3.29,101.66,18.75,96.22,24.89,24.49,1.72
2025062309,0.0,0.31,0.39,2.69,101.68,18.55,96.83,24.61,24.2,1.54
2025062310,5.6,0.31,0.39,2.27,101.71,18.4,97.0,24.45,24.17,1.46
2025062311,125.25,0.31,0.38,2.19,101.75,18.88,92.18,25.74,26.03,2.41
2025062312,329.7,0.31,0.38,2.79,101.81,18.43,79.87,27.78,29.05,2.91
2025062313,547.05,0.31,0.38,1.64,101.83,16.84,63.24,30.28,32.93,3.23
2025062314,677.88,0.31,0.37,1.56,101.84,15.76,53.64,32.02,35.55,3.22
2025062315,736.45,0.31,0.35,1.73,101.83,14.94,46.76,33.52,37.7,3.32
2025062316,760.88,0.31,0.34,2.08,101.82,14.42,42.25,34.71,39.2,3.5
2025062317,708.88,0.3,0.33,3.31,101.78,14.18,39.72,35.52,39.87,3.83
2025062318,726.7,0.3,0.32,3.7,101.74,14.2,39.34,35.71,39.65,4.23
2025062319,681.53,0.3,0.31,3.3,101.71,14.28,40.43,35.31,38.74,4.56
2025062320,576.55,0.3,0.31,2.07,101.69,14.26,42.41,34.42,37.07,4.7
2025062321,467.83,0.3,0.3,0.9,101.7,14.12,44.38,33.43,35.24,4.62
2025062322,281.7,0.3,0.29,0.16,101.72,14.03,47.05,32.28,33.14,4.31
2025062323,103.28,0.3,0.29,0.08,101.76,14.16,51.72,30.78,30.61,3.68
2025062400,3.83,0.3,0.29,0.15,101.8,14.82,60.66,28.8,28.16,2.47
2025062401,0.0,0.3,0.29,0.08,101.83,15.89,70.25,27.47,26.92,2.1
2025062402,0.0,0.3,0.29,0.08,101.87,16.92,79.45,26.44,25.96,1.77
2025062403,0.0,0.3,0.29,0.1,101.87,17.5,86.02,25.66,25.21,1.65
2025062404,0.0,0.3,0.29,0.14,101.84,17.7,89.91,25.1,24.67,1.61
2025062405,0.0,0.3,0.29,0.16,101.8,17.73,92.64,24.62,24.19,1.44
2025062406,0.0,0.3,0.29,0.49,101.75,17.7,94.63,24.23,23.79,1.26
2025062407,0.0,0.3,0.29,0.59,101.72,17.61,95.83,23.93,23.47,1.11
2025062408,0.0,0.3,0.3,0.98,101.72,17.5,96.57,23.7,23.22,1.03
2025062409,0.0,0.3,0.3,1.26,101.75,17.46,97.25,23.55,23.06,0.97
2025062410,5.62,0.3,0.3,1.5,101.79,17.53,97.21,23.63,23.32,0.94
2025062411,125.43,0.3,0.3,2.09,101.86,18.04,90.39,25.33,25.71,1.9
2025062412,328.98,0.3,0.3,1.31,101.9,17.98,80.42,27.26,28.51,2.4
2025062413,536.62,0.3,0.3,1.25,101.9,16.99,67.58,29.29,31.74,2.63
2025062414,701.53,0.3,0.3,1.03,101.89,15.92,57.73,30.91,34.28,2.75
2025062415,768.15,0.3,0.3,1.0,101.87,14.95,49.87,32.39,36.4,3.05
2025062416,781.3,0.3,0.29,0.96,101.83,14.47,45.25,33.54,37.88,3.42
2025062417,734.9,0.3,0.29,1.11,101.78,14.26,42.73,34.3,38.68,3.81
2025062418,648.15,0.3,0.28,1.36,101.72,14.13,41.69,34.57,38.56,4.14
2025062419,590.88,0.3,0.27,1.65,101.68,14.12,41.62,34.58,38.17,4.38
2025062420,535.7,0.3,0.27,1.4,101.64,14.16,42.75,34.14,36.94,4.42
2025062421,401.88,0.3,0.26,0.99,101.62,14.21,44.9,33.32,35.26,4.2
2025062422,244.4,0.3,0.26,0.53,101.62,14.33,48.57,32.07,32.87,3.86
2025062423,91.32,0.3,0.26,0.51,101.65,14.62,53.94,30.58,30.46,3.27
2025062500,3.58,0.3,0.27,0.89,101.67,15.19,62.26,28.75,28.19,2.07
2025062501,0.0,0.3,0.27,1.22,101.7,16.01,70.4,27.54,27.11,1.6
2025062502,0.0,0.3,0.27,1.44,101.73,16.79,77.59,26.69,26.33,1.2
2025062503,0.0,0.3,0.27,1.09,101.74,17.28,82.81,26.07,25.76,0.96
2025062504,0.0,0.3,0.28,1.18,101.73,17.48,85.96,25.63,25.31,0.87
2025062505,0.0,0.3,0.28,1.08,101.71,17.61,88.55,25.25,24.94,0.81
2025062506,0.0,0.3,0.28,1.38,101.69,17.7,90.54,24.96,24.66,0.8
2025062507,0.0,0.3,0.28,1.55,101.68,17.75,92.14,24.71,24.39,0.82
2025062508,0.0,0.3,0.29,1.77,101.68,17.72,93.65,24.41,24.01,0.84
2025062509,0.0,0.3,0.29,2.27,101.69,17.7,94.91,24.17,23.75,0.84
2025062510,5.2,0.3,0.29,2.83,101.69,17.77,95.74,24.09,23.79,0.84
2025062511,119.97,0.3,0.3,3.48,101.71,18.24,91.09,25.36,25.52,1.59
2025062512,321.15,0.3,0.3,1.49,101.72,18.11,83.75,26.66,27.44,2.11
2025062513,531.42,0.3,0.3,1.33,101.72,16.6,69.21,28.45,30.24,2.45
2025062514,716.05,0.3,0.3,1.11,101.71,15.18,57.78,30.04,32.82,2.69
2025062515,780.2,0.3,0.3,1.06,101.7,14.6,51.79,31.28,34.51,2.89
2025062516,803.9,0.3,0.3,1.57,101.67,14.32,47.86,32.33,35.92,3.03
2025062517,834.58,0.3,0.29,2.19,101.61,14.17,45.1,33.19,37.01,3.15
2025062518,752.4,0.3,0.29,2.35,101.53,14.04,43.59,33.62,37.03,3.26
2025062519,678.97,0.3,0.29,2.13,101.47,13.92,43.17,33.63,36.5,3.38
2025062520,500.15,0.3,0.28,2.71,101.42,13.84,44.07,33.15,35.02,3.37
2025062521,390.52,0.3,0.28,4.35,101.39,13.79,46.05,32.3,33.26,3.3
2025062522,238.52,0.3,0.29,6.2,101.4,13.89,49.59,31.12,31.18,3.08
2025062523,89.05,0.3,0.3,7.73,101.43,14.62,57.53,29.42,28.79,2.27
2025062600,3.65,0.3,0.31,6.41,101.47,15.51,68.74,27.37,26.67,1.59
2025062601,0.0,0.3,0.31,2.99,101.52,16.1,75.91,26.32,25.73,1.56
2025062602,0.0,0.3,0.32,2.52,101.56,16.36,80.23,25.66,25.15,1.4
2025062603,0.0,0.3,0.32,2.57,101.57,16.44,83.1,25.15,24.66,1.22
2025062604,0.0,0.3,0.32,3.0,101.54,16.48,85.45,24.72,24.25,1.07
2025062605,0.0,0.3,0.33,3.45,101.51,16.5,87.54,24.33,23.88,0.92
2025062606,0.0,0.3,0.33,2.79,101.47,16.5,89.2,24.01,23.54,0.82
2025062607,0.0,0.3,0.33,1.42,101.43,16.48,90.58,23.73,23.23,0.76
2025062608,0.0,0.3,0.33,0.69,101.41,16.43,91.6,23.49,22.93,0.73
2025062609,0.0,0.3,0.33,0.36,101.41,16.38,92.71,23.24,22.65,0.75
2025062610,4.72,0.3,0.33,0.61,101.44,16.43,93.75,23.11,22.68,0.8
2025062611,108.12,0.3,0.33,0.84,101.48,17.04,89.6,24.47,24.55,1.51
2025062612,295.5,0.3,0.33,0.96,101.52,17.33,85.56,25.53,26.17,2.17
2025062613,491.92,0.3,0.33,0.24,101.55,16.7,75.07,27.13,28.51,2.42
2025062614,703.8,0.3,0.33,0.07,101.56,15.11,61.19,28.94,31.32,2.57
2025062615,726.47,0.3,0.32,0.05,101.55,13.81,51.05,30.54,33.55,2.76
2025062616,794.28,0.3,0.31,0.05,101.53,13.27,45.61,31.82,35.34,3.05
2025062617,779.95,0.3,0.3,0.09,101.48,12.98,42.32,32.75,36.49,3.36
2025062618,682.53,0.3,0.3,0.19,101.41,12.81,40.65,33.22,36.74,3.63
2025062619,585.15,0.3,0.29,0.46,101.36,12.73,40.56,33.14,36.14,3.8
2025062620,389.73,0.3,0.28,1.19,101.34,12.8,41.87,32.67,35.0,3.76
2025062621,301.6,0.3,0.28,2.05,101.33,12.84,43.81,31.92,33.56,3.52
2025062622,169.75,0.3,0.28,2.81,101.35,12.86,46.29,30.98,31.74,3.18
2025062623,63.33,0.3,0.29,4.52,101.39,13.38,52.43,29.5,29.16,2.49
2025062700,2.78,0.3,0.29,7.32,101.43,14.65,65.36,27.26,26.64,1.41
2025062701,0.0,0.3,0.31,9.0,101.47,16.02,76.17,26.17,25.71,1.34
2025062702,0.0,0.3,0.32,10.85,101.51,17.22,84.66,25.6,25.26,1.24
2025062703,0.0,0.3,0.34,13.06,101.52,18.06,90.24,25.32,25.06,1.19
2025062704,0.0,0.3,0.36,14.97,101.52,18.52,93.29,25.18,24.91,1.28
2025062705,0.0,0.3,0.38,13.66,101.52,18.71,95.36,24.98,24.7,1.3
2025062706,0.0,0.3,0.4,11.2,101.51,18.71,96.67,24.75,24.47,1.3
2025062707,0.0,0.3,0.41,8.31,101.53,18.59,97.46,24.51,24.21,1.14
2025062708,0.0,0.31,0.41,6.47,101.55,18.51,97.71,24.4,24.13,0.96
2025062709,0.0,0.31,0.41,6.05,101.57,18.42,97.97,24.28,24.0,0.78
2025062710,4.25,0.31,0.41,5.59,101.59,18.33,98.04,24.19,23.91,0.65
2025062711,95.85,0.31,0.41,5.35,101.64,18.84,96.25,24.96,25.01,0.8
2025062712,271.27,0.31,0.42,8.72,101.67,19.08,93.35,25.69,26.07,1.44
2025062713,471.42,0.31,0.42,8.2,101.7,19.22,88.09,26.8,27.6,1.75
2025062714,600.9,0.31,0.42,6.89,101.72,18.26,77.39,28.15,29.33,2.09
2025062715,700.05,0.31,0.42,5.85,101.73,17.27,67.66,29.52,31.26,2.22
2025062716,749.05,0.31,0.42,8.03,101.72,16.75,61.83,30.56,32.51,2.22
2025062717,763.8,0.31,0.42,9.32,101.68,16.55,58.62,31.28,33.18,2.26
2025062718,583.45,0.31,0.42,10.45,101.64,16.55,57.25,31.69,33.29,2.36
2025062719,410.52,0.31,0.42,10.58,101.6,16.65,57.25,31.79,32.9,2.46
2025062720,344.83,0.31,0.42,11.82,101.57,16.89,58.81,31.56,32.05,2.39
2025062721,277.2,0.31,0.43,11.54,101.55,17.24,61.91,31.01,31.19,2.41
2025062722,155.38,0.31,0.43,11.06,101.55,17.62,66.75,30.07,29.9,2.31
2025062723,55.7,0.31,0.44,10.92,101.57,18.25,74.25,28.83,28.39,1.86
2025062800,2.58,0.31,0.44,8.41,101.59,18.72,83.79,27.19,26.72,1.14
2025062801,0.0,0.31,0.45,8.69,101.62,19.14,89.27,26.49,26.14,1.18
2025062802,0.0,0.31,0.45,8.56,101.65,19.62,94.37,25.97,25.71,1.18
2025062803,0.0,0.32,0.45,7.05,101.69,19.81,97.19,25.64,25.36,1.0
2025062804,0.0,0.32,0.45,6.66,101.7,19.72,98.32,25.37,25.05,0.82
2025062805,0.0,0.32,0.45,7.19,101.7,19.61,99.06,25.15,24.77,0.73
2025062806,0.0,0.32,0.45,6.72,101.7,19.45,99.27,24.98,24.54,0.71
2025062807,0.0,0.32,0.45,5.31,101.7,19.27,99.36,24.81,24.36,0.73
2025062808,0.0,0.32,0.44,4.57,101.72,19.09,99.47,24.64,24.18,0.76
2025062809,0.0,0.32,0.44,4.88,101.74,18.93,99.26,24.54,24.09,0.76
2025062810,3.92,0.32,0.44,5.01,101.77,18.78,98.81,24.49,24.07,0.74
2025062811,89.53,0.32,0.44,4.45,101.81,19.33,96.73,25.33,25.33,0.85
2025062812,269.75,0.32,0.45,16.97,101.83,19.63,93.58,26.15,26.45,1.53
2025062813,478.95,0.32,0.46,15.32,101.84,19.27,85.98,27.28,28.05,1.54
2025062814,655.7,0.32,0.46,7.26,101.83,17.75,72.55,28.8,30.25,1.49
2025062815,794.97,0.32,0.45,4.12,101.82,16.63,63.1,30.1,31.78,1.46
2025062816,862.9,0.32,0.44,3.03,101.8,16.07,56.78,31.35,33.7,1.4
2025062817,737.75,0.32,0.42,4.22,101.77,15.76,52.38,32.43,35.09,1.37
2025062818,717.2,0.32,0.41,4.69,101.71,15.64,50.03,33.1,35.59,1.43
2025062819,470.6,0.32,0.4,5.4,101.65,15.52,48.47,33.52,35.72,1.59
2025062820,176.7,0.32,0.4,5.54,101.59,15.4,47.83,33.61,35.23,1.75
2025062821,38.15,0.32,0.39,5.67,101.56,15.52,49.89,32.99,33.79,1.78
2025062822,23.58,0.32,0.4,8.95,101.57,16.08,54.76,31.96,32.33,1.58
2025062823,10.6,0.32,0.41,13.01,101.59,16.72,61.72,30.54,29.88,1.16
2025062900,0.7,0.32,0.43,24.0,101.62,17.7,74.15,28.34,27.64,0.76
2025062901,0.0,0.32,0.48,35.06,101.67,18.46,81.79,27.38,26.86,0.76
2025062902,0.0,0.33,0.53,43.73,101.71,19.19,88.74,26.65,26.2,0.69
2025062903,0.0,0.33,0.57,36.77,101.74,19.3,91.99,26.14,25.72,0.56
2025062904,0.0,0.33,0.59,31.24,101.72,18.91,92.08,25.78,25.18,0.49
2025062905,0.0,0.34,0.59,21.09,101.68,18.51,92.39,25.36,24.7,0.44
2025062906,0.0,0.34,0.58,14.48,101.64,18.21,94.29,24.74,24.19,0.48
2025062907,0.0,0.34,0.56,8.43,101.62,17.91,96.3,24.11,23.69,0.57
2025062908,0.0,0.34,0.54,5.11,101.61,17.63,97.76,23.6,23.28,0.64
2025062909,0.0,0.34,0.52,5.19,101.61,17.42,98.31,23.31,22.88,0.64
2025062910,2.95,0.34,0.51,6.12,101.63,17.36,97.59,23.38,22.92,0.55
2025062911,74.75,0.34,0.5,8.66,101.68,18.01,94.43,24.54,24.97,0.64
2025062912,214.3,0.34,0.5,3.33,101.72,18.02,85.74,26.18,27.2,0.56
2025062913,381.5,0.34,0.48,4.31,101.74,17.14,71.58,28.42,30.36,0.53
2025062914,645.05,0.34,0.47,5.05,101.74,16.14,61.24,30.09,32.75,0.56
2025062915,795.15,0.34,0.46,6.71,101.72,15.63,55.01,31.41,35.12,0.42
2025062916,868.7,0.34,0.45,8.92,101.69,15.32,51.18,32.33,36.49,0.28
2025062917,817.47,0.34,0.44,10.51,101.64,15.1,49.25,32.75,36.43,0.23
2025062918,816.8,0.34,0.44,12.45,101.58,15.02,48.63,32.87,35.92,0.51
2025062919,643.22,0.34,0.45,18.86,101.54,15.17,50.35,32.42,34.13,0.95
2025062920,201.1,0.34,0.47,28.6,101.52,15.76,55.64,31.32,31.92,1.27
2025062921,42.17,0.34,0.5,33.68,101.54,16.69,63.73,29.94,30.79,1.39
2025062922,51.12,0.34,0.54,36.73,101.59,17.07,71.59,28.32,28.32,1.48
2025062923,24.23,0.35,0.57,34.57,101.63,17.21,78.22,26.95,26.58,1.26
2025063000,1.5,0.35,0.58,24.28,101.65,17.28,83.62,25.89,25.46,0.87
2025063001,0.0,0.35,0.57,14.92,101.66,17.06,85.72,25.26,24.91,0.47
2025063002,0.0,0.35,0.56,5.88,101.65,16.88,87.23,24.79,23.85,0.21
2025063003,0.0,0.35,0.54,0.94,101.62,16.66,87.42,24.53,23.39,0.13
2025063004,0.0,0.35,0.52,0.1,101.57,16.56,88.39,24.24,23.06,0.17
2025063005,0.0,0.35,0.5,0.07,101.54,16.47,89.86,23.87,22.8,0.32
2025063006,0.0,0.35,0.49,0.09,101.54,16.34,92.77,23.21,22.57,0.51
2025063007,0.0,0.35,0.47,0.07,101.56,16.34,96.16,22.62,22.3,0.65
2025063008,0.0,0.35,0.46,0.06,101.57,16.28,97.47,22.34,22.07,0.85
2025063009,0.0,0.35,0.46,0.06,101.6,16.19,97.91,22.18,21.87,0.93
2025063010,2.7,0.35,0.45,0.06,101.62,16.13,98.17,22.08,21.83,0.92
2025063011,40.55,0.35,0.44,0.16,101.66,16.67,92.14,23.67,24.11,1.72
2025063012,123.38,0.35,0.44,2.1,101.69,16.62,81.65,25.65,26.98,1.85
2025063013,214.52,0.35,0.43,2.47,101.7,15.35,66.39,27.83,29.88,1.67
2025063014,431.48,0.35,0.42,4.26,101.72,13.82,53.45,29.78,32.6,1.22
2025063015,593.7,0.35,0.42,7.63,101.74,13.17,46.8,31.27,34.55,1.14
2025063016,738.05,0.35,0.42,8.36,101.71,13.17,44.06,32.33,35.91,1.47
2025063017,717.85,0.35,0.41,8.07,101.65,13.32,42.74,33.06,36.51,1.8
2025063018,540.58,0.35,0.4,6.89,101.58,13.44,42.47,33.32,36.19,2.02
2025063019,467.67,0.34,0.4,5.55,101.51,13.52,42.76,33.29,35.68,2.09
2025063020,485.58,0.34,0.39,6.52,101.47,13.58,44.11,32.81,34.27,2.08
2025063021,456.15,0.34,0.4,6.41,101.44,13.9,47.05,32.07,32.78,1.9
2025063022,264.6,0.34,0.4,6.72,101.45,14.42,51.03,31.28,31.6,1.64
2025063023,92.12,0.34,0.41,8.39,101.48,15.1,57.45,30.01,29.29,1.28
2025070100,2.12,0.35,0.42,10.24,101.53,16.19,69.38,27.95,27.16,0.78
2025070101,0.0,0.35,0.43,12.93,101.58,16.67,75.54,27.0,26.4,0.82
2025070102,0.0,0.35,0.45,13.32,101.64,17.09,80.82,26.28,25.8,0.84
2025070103,0.0,0.35,0.46,13.28,101.67,17.26,84.84,25.63,25.25,0.81
2025070104,0.0,0.35,0.47,11.89,101.65,17.13,87.3,25.02,24.67,0.72
2025070105,0.0,0.35,0.48,8.05,101.61,16.94,89.29,24.45,24.13,0.64
2025070106,0.0,0.35,0.48,7.37,101.57,16.78,90.96,23.98,23.65,0.54
2025070107,0.0,0.35,0.48,5.03,101.57,16.64,92.29,23.6,23.28,0.47
2025070108,0.0,0.35,0.47,4.8,101.57,16.52,93.47,23.27,22.92,0.44
2025070109,0.0,0.35,0.47,4.15,101.57,16.4,94.44,22.98,22.61,0.48
2025070110,3.95,0.35,0.47,4.37,101.58,16.43,95.43,22.84,22.65,0.5
2025070111,100.72,0.35,0.47,4.7,101.61,16.81,91.81,23.86,24.28,1.1
2025070112,292.4,0.35,0.46,1.72,101.62,16.82,82.51,25.66,27.01,1.36
2025070113,502.58,0.35,0.45,1.95,101.61,16.14,68.78,28.06,30.21,1.65
2025070114,696.92,0.35,0.44,1.7,101.6,15.95,61.0,29.93,32.65,1.94
2025070115,761.4,0.35,0.43,1.33,101.59,15.87,56.73,31.11,34.23,2.18
2025070116,841.22,0.35,0.41,1.7,101.56,15.74,53.31,32.06,35.61,2.44
2025070117,839.2,0.35,0.4,2.1,101.52,15.56,51.19,32.57,35.94,2.71
2025070118,776.42,0.35,0.39,2.62,101.46,15.49,50.62,32.68,35.56,2.94
2025070119,678.88,0.35,0.38,3.21,101.4,15.53,51.14,32.53,34.87,2.98
2025070120,384.4,0.34,0.37,3.29,101.36,15.54,53.28,31.81,32.86,2.95
2025070121,200.18,0.34,0.37,3.24,101.33,15.95,57.43,30.94,31.62,3.02
2025070122,138.77,0.34,0.37,2.43,101.34,16.46,63.21,29.81,29.99,3.0
2025070123,54.83,0.34,0.38,2.28,101.37,17.01,70.08,28.59,28.41,2.66
2025070200,2.97,0.34,0.38,2.47,101.41,17.6,77.91,27.36,27.08,2.07
2025070201,0.0,0.34,0.38,2.34,101.46,18.05,83.71,26.57,26.36,1.94
2025070202,0.0,0.34,0.38,2.16,101.5,18.35,88.67,25.88,25.69,1.64
2025070203,0.0,0.34,0.38,1.45,101.51,18.42,92.35,25.26,25.09,1.19
2025070204,0.0,0.34,0.38,1.39,101.5,18.27,94.64,24.71,24.5,0.94
2025070205,0.0,0.34,0.38,1.51,101.47,18.11,96.18,24.29,24.07,0.93
2025070206,0.0,0.34,0.38,1.69,101.43,17.94,96.93,24.0,23.79,0.89
2025070207,0.0,0.34,0.39,2.0,101.42,17.79,97.33,23.79,23.58,0.81
2025070208,0.0,0.34,0.39,2.42,101.43,17.72,97.31,23.73,23.56,0.78
2025070209,0.0,0.34,0.39,2.67,101.42,17.7,97.37,23.7,23.5,0.7
2025070210,3.95,0.34,0.39,2.49,101.43,17.75,97.71,23.69,23.53,0.66
2025070211,92.53,0.34,0.39,3.01,101.45,18.14,94.61,24.59,24.73,1.29
