datetime_utc,ALLSKY_SFC_SW_DWN,GWETROOT,GWETTOP,PRECTOTCORR,PS,QV2M,RH2M,T2M,TS,WS2M
2023021203,0.0,0.33,0.33,1.48,101.16,15.45,96.02,21.67,21.06,3.0
2023021204,0.0,0.33,0.34,1.98,101.13,15.29,97.24,21.29,20.75,3.06
2023021205,0.0,0.33,0.34,2.59,101.11,14.87,95.27,21.17,20.73,3.59
2023021206,0.0,0.33,0.34,3.1,101.1,14.17,94.58,20.51,20.1,4.04
2023021207,0.0,0.33,0.35,3.17,101.1,13.19,94.13,19.44,19.07,4.16
2023021208,0.0,0.33,0.35,2.12,101.12,12.23,93.04,18.43,18.09,4.15
2023021209,0.0,0.33,0.35,1.37,101.13,11.43,90.29,17.84,17.44,4.08
2023021210,0.0,0.33,0.35,0.44,101.15,10.78,87.21,17.47,16.99,4.14
2023021211,0.0,0.33,0.35,0.11,101.18,10.11,83.21,17.21,16.72,4.07
2023021212,24.25,0.33,0.35,0.01,101.19,9.45,75.87,17.61,17.62,4.19
2023021213,185.48,0.33,0.35,0.0,101.19,8.61,61.44,19.5,20.4,5.23
2023021214,382.8,0.33,0.34,0.0,101.2,8.02,50.76,21.45,23.24,6.88
2023021215,558.25,0.33,0.34,0.01,101.23,7.85,46.17,22.66,24.9,7.78
2023021216,561.95,0.33,0.33,0.02,101.21,7.69,44.09,23.08,25.68,8.14
2023021217,554.12,0.33,0.32,0.03,101.15,7.67,44.03,23.05,25.85,8.05
2023021218,536.55,0.32,0.32,0.02,101.07,7.77,45.06,22.87,25.55,7.82
2023021219,420.38,0.32,0.31,0.04,100.99,7.92,46.81,22.54,24.88,7.54
2023021220,440.83,0.32,0.31,0.02,100.97,7.99,49.72,21.69,23.28,7.27
2023021221,262.2,0.32,0.31,0.01,100.97,7.87,52.83,20.46,21.09,6.88
2023021222,91.68,0.32,0.31,0.01,101.02,7.66,57.11,18.78,18.43,6.16
2023021223,0.0,0.32,0.31,0.0,101.11,7.68,63.1,17.25,16.74,5.37
2023021300,0.0,0.32,0.31,0.0,101.2,7.76,65.91,16.74,16.48,5.21
2023021301,0.0,0.32,0.31,0.0,101.25,7.67,66.73,16.37,16.17,4.99
2023021302,0.0,0.32,0.31,0.0,101.28,7.51,67.18,15.94,15.71,4.6
2023021303,0.0,0.32,0.31,0.0,101.3,7.38,68.58,15.35,15.07,4.27
2023021304,0.0,0.32,0.31,0.0,101.33,7.34,71.7,14.58,14.23,3.85
2023021305,0.0,0.32,0.31,0.0,101.37,7.32,74.76,13.9,13.55,3.57
2023021306,0.0,0.32,0.31,0.0,101.38,7.29,79.68,12.86,12.29,2.8
2023021307,0.0,0.32,0.31,0.01,101.39,7.24,84.25,11.91,11.35,2.33
2023021308,0.0,0.32,0.31,0.0,101.41,7.19,88.77,11.02,10.47,1.96
2023021309,0.0,0.32,0.31,0.0,101.43,7.1,92.74,10.18,9.66,1.67
2023021310,0.0,0.32,0.32,0.0,101.48,7.02,96.86,9.37,8.87,1.42
2023021311,0.0,0.32,0.32,0.0,101.55,6.97,100.0,8.79,8.33,1.43
2023021312,53.6,0.32,0.32,0.08,101.6,6.93,91.47,10.05,10.88,2.41
2023021313,270.95,0.32,0.32,0.0,101.63,6.22,67.8,12.95,15.01,3.91
2023021314,488.33,0.32,0.32,0.0,101.64,5.84,54.44,15.37,18.49,4.38
2023021315,664.55,0.32,0.31,0.0,101.64,5.83,47.09,17.62,21.65,4.25
2023021316,781.92,0.32,0.31,0.0,101.59,5.91,42.15,19.6,24.19,4.05
2023021317,827.75,0.32,0.3,0.0,101.5,5.92,38.14,21.23,25.87,3.91
2023021318,804.33,0.32,0.3,0.0,101.41,5.8,34.83,22.37,26.59,3.71
2023021319,710.45,0.32,0.29,0.0,101.35,5.62,32.68,22.89,26.3,3.49
2023021320,553.72,0.32,0.29,0.0,101.33,5.37,31.34,22.83,25.18,3.24
2023021321,348.5,0.32,0.29,0.0,101.35,5.17,31.84,21.95,22.52,2.96
2023021322,126.72,0.32,0.29,0.0,101.39,5.65,41.7,19.02,17.59,1.49
2023021323,0.0,0.32,0.29,0.0,101.43,5.3,48.87,15.51,13.97,1.24
2023021400,0.0,0.32,0.29,0.0,101.48,5.27,52.19,14.41,13.03,1.31
2023021401,0.0,0.32,0.29,0.0,101.52,5.3,56.29,13.34,12.11,1.33
2023021402,0.0,0.32,0.29,0.0,101.54,5.35,60.88,12.29,11.16,1.31
2023021403,0.0,0.32,0.29,0.0,101.55,5.43,65.71,11.36,10.34,1.34
2023021404,0.0,0.32,0.3,0.0,101.56,5.52,70.17,10.62,9.68,1.41
2023021405,0.0,0.32,0.3,0.0,101.55,5.62,74.65,9.96,9.04,1.39
2023021406,0.0,0.32,0.3,0.0,101.54,5.7,78.87,9.35,8.42,1.31
2023021407,0.0,0.32,0.3,0.0,101.52,5.77,82.56,8.85,7.91,1.26
2023021408,0.0,0.32,0.3,0.0,101.52,5.86,86.26,8.43,7.52,1.26
2023021409,0.0,0.32,0.3,0.0,101.53,5.92,89.49,8.04,7.14,1.25
2023021410,0.0,0.32,0.3,0.08,101.56,5.94,92.23,7.65,6.72,1.18
2023021411,0.0,0.32,0.3,0.45,101.61,5.94,94.45,7.31,6.35,1.13
2023021412,53.6,0.32,0.31,0.0,101.67,6.02,82.38,9.53,10.12,1.6
2023021413,265.9,0.32,0.31,0.0,101.74,6.16,67.71,12.84,15.51,1.91
2023021414,480.0,0.32,0.31,0.0,101.78,5.8,46.77,17.67,21.57,1.72
2023021415,656.6,0.32,0.3,0.0,101.8,5.14,31.9,21.9,26.01,2.33
2023021416,773.62,0.32,0.3,0.0,101.74,5.24,29.08,23.73,28.34,2.52
2023021417,823.78,0.32,0.29,0.0,101.64,5.45,27.9,25.06,29.66,2.76
2023021418,799.45,0.32,0.29,0.0,101.54,5.74,27.81,25.97,30.15,2.9
2023021419,702.25,0.32,0.28,0.0,101.48,6.12,28.95,26.36,29.74,2.88
2023021420,542.72,0.32,0.28,0.0,101.48,6.52,31.27,26.12,28.14,2.85
2023021421,336.88,0.32,0.28,0.0,101.51,7.15,36.32,25.15,25.43,2.64
2023021422,121.32,0.32,0.28,0.0,101.57,8.27,50.79,22.0,20.49,1.43
2023021423,0.0,0.32,0.28,0.0,101.64,8.41,62.86,18.83,17.46,1.5
2023021500,0.0,0.32,0.28,0.0,101.71,9.2,72.13,18.07,16.93,1.83
2023021501,0.0,0.32,0.28,0.0,101.76,9.68,79.44,17.35,16.3,1.97
2023021502,0.0,0.32,0.28,0.0,101.77,9.93,85.35,16.62,15.61,1.94
2023021503,0.0,0.32,0.29,0.0,101.77,10.05,90.03,15.97,14.97,1.9
2023021504,0.0,0.32,0.29,0.0,101.76,10.08,93.58,15.41,14.37,1.81
2023021505,0.0,0.32,0.29,0.0,101.74,10.12,97.13,14.89,13.78,1.63
2023021506,0.0,0.32,0.29,0.0,101.74,10.2,100.0,14.39,13.2,1.44
2023021507,0.0,0.32,0.29,0.0,101.75,10.33,100.0,14.0,12.67,1.26
2023021508,0.0,0.32,0.29,0.0,101.76,10.51,100.0,13.78,12.24,1.15
2023021509,0.0,0.32,0.29,0.0,101.8,10.73,100.0,13.79,11.94,1.12
2023021510,0.0,0.32,0.3,0.0,101.84,10.92,100.0,13.76,11.79,1.13
2023021511,0.0,0.32,0.3,0.0,101.9,11.07,100.0,13.7,12.2,1.14
2023021512,54.03,0.32,0.3,0.0,101.95,11.28,99.87,16.17,16.38,1.46
2023021513,262.73,0.32,0.3,0.0,101.99,11.25,75.65,20.56,22.23,2.95
2023021514,475.73,0.32,0.3,0.0,102.0,10.47,56.42,24.21,26.51,4.08
2023021515,648.22,0.32,0.3,0.0,102.0,10.36,49.95,26.08,29.31,4.16
2023021516,733.33,0.32,0.29,0.0,101.94,10.26,45.56,27.47,31.3,4.1
2023021517,760.97,0.32,0.29,0.0,101.84,10.14,42.29,28.53,32.56,3.98
2023021518,765.35,0.32,0.28,0.0,101.72,9.98,40.02,29.19,33.01,3.81
2023021519,673.58,0.32,0.28,0.0,101.65,9.84,39.03,29.37,32.53,3.59
2023021520,522.1,0.32,0.27,0.0,101.62,9.79,39.68,28.99,31.02,3.33
2023021521,321.55,0.32,0.27,0.0,101.63,9.9,42.65,27.94,28.38,3.03
2023021522,115.97,0.32,0.27,0.0,101.67,10.58,53.66,25.17,23.93,1.85
2023021523,0.0,0.32,0.27,0.0,101.73,10.43,64.08,22.0,20.85,1.84
2023021600,0.0,0.32,0.28,0.0,101.79,10.82,69.53,21.27,20.3,2.58
2023021601,0.0,0.32,0.28,0.0,101.84,11.11,75.39,20.39,19.48,2.82
2023021602,0.0,0.32,0.28,0.0,101.86,11.22,80.72,19.45,18.54,2.52
2023021603,0.0,0.32,0.28,0.0,101.85,11.17,84.57,18.63,17.71,2.22
2023021604,0.0,0.32,0.28,0.0,101.81,11.08,86.37,18.16,17.22,2.14
2023021605,0.0,0.32,0.28,0.0,101.77,11.05,87.52,17.9,16.88,2.12
2023021606,0.0,0.32,0.29,0.0,101.74,11.07,87.99,17.84,16.85,2.11
2023021607,0.0,0.32,0.29,0.0,101.7,11.14,87.73,17.98,17.08,2.11
2023021608,0.0,0.32,0.29,0.0,101.68,11.28,88.31,18.07,17.19,2.1
2023021609,0.0,0.32,0.29,0.01,101.69,11.47,90.59,17.93,17.04,1.92
2023021610,0.0,0.32,0.29,0.01,101.72,11.66,92.57,17.85,17.04,1.7
2023021611,0.0,0.32,0.29,0.0,101.77,11.77,94.37,17.7,16.87,1.58
2023021612,44.1,0.32,0.29,0.01,101.81,11.92,86.81,19.24,19.24,2.12
2023021613,242.77,0.32,0.29,0.01,101.84,11.74,70.11,22.47,23.82,3.32
2023021614,452.1,0.32,0.29,0.01,101.85,10.93,54.9,25.36,27.53,4.38
2023021615,636.6,0.32,0.29,0.01,101.82,10.82,48.97,27.12,30.22,4.65
2023021616,699.33,0.32,0.29,0.02,101.76,10.83,45.3,28.46,32.13,4.56
2023021617,654.25,0.31,0.28,0.01,101.68,10.77,42.46,29.47,33.43,4.28
2023021618,694.58,0.31,0.28,0.0,101.59,10.64,40.45,30.09,33.93,3.95
2023021619,496.62,0.31,0.27,0.0,101.53,10.49,39.52,30.24,33.45,3.63
2023021620,437.77,0.31,0.27,0.0,101.5,10.38,40.05,29.82,31.9,3.31
2023021621,268.9,0.31,0.27,0.01,101.49,10.4,42.68,28.75,29.18,2.95
2023021622,104.47,0.31,0.27,0.0,101.52,11.12,53.34,26.08,24.89,1.62
2023021623,0.0,0.31,0.27,0.0,101.56,10.9,62.14,23.2,22.09,1.34
2023021700,0.0,0.31,0.27,0.0,101.62,11.25,66.9,22.51,21.56,1.48
2023021701,0.0,0.31,0.27,0.0,101.66,11.62,72.38,21.75,20.83,1.59
2023021702,0.0,0.31,0.27,0.0,101.67,12.01,79.24,20.81,19.87,1.71
2023021703,0.0,0.31,0.28,0.0,101.67,12.43,85.4,20.15,19.32,1.89
2023021704,0.0,0.31,0.28,0.0,101.65,12.87,91.0,19.68,18.92,2.1
2023021705,0.0,0.31,0.28,0.0,101.63,13.35,96.6,19.3,18.57,2.16
2023021706,0.0,0.31,0.28,0.01,101.6,13.79,100.0,19.05,18.35,2.14
2023021707,0.0,0.31,0.28,0.04,101.55,14.06,100.0,18.79,18.07,1.85
2023021708,0.0,0.31,0.28,0.08,101.51,14.17,100.0,18.64,17.92,1.68
2023021709,0.0,0.31,0.28,0.13,101.52,14.19,100.0,18.56,17.8,1.62
2023021710,0.0,0.31,0.29,0.1,101.55,14.15,100.0,18.4,17.6,1.53
2023021711,0.0,0.31,0.29,0.11,101.61,14.07,100.0,18.2,17.42,1.44
2023021712,47.55,0.31,0.29,0.03,101.66,14.23,96.34,20.37,20.76,2.48
2023021713,241.95,0.31,0.29,0.05,101.69,14.57,81.69,23.46,25.2,3.38
2023021714,454.35,0.31,0.29,0.03,101.69,14.13,65.99,26.53,29.25,3.98
2023021715,635.1,0.31,0.29,0.0,101.66,13.28,54.61,28.71,32.21,3.96
2023021716,759.25,0.31,0.28,0.0,101.6,12.49,46.86,30.3,34.34,3.93
2023021717,780.05,0.31,0.28,0.0,101.5,11.95,42.28,31.32,35.42,4.03
2023021718,675.33,0.31,0.27,0.0,101.41,11.49,39.46,31.83,35.53,4.16
2023021719,510.45,0.31,0.27,0.0,101.35,11.13,38.09,31.89,34.8,4.24
2023021720,460.27,0.31,0.26,0.0,101.34,10.98,38.65,31.39,33.15,4.25
2023021721,287.6,0.31,0.26,0.0,101.38,10.93,40.96,30.3,30.63,4.08
2023021722,110.55,0.31,0.26,0.0,101.46,11.2,47.8,28.06,27.0,2.97
2023021723,0.0,0.31,0.26,0.0,101.55,11.43,58.25,25.06,23.94,2.08
2023021800,0.0,0.31,0.27,0.01,101.63,12.3,66.77,24.01,23.11,2.27
2023021801,0.0,0.31,0.27,0.03,101.71,13.55,78.18,23.0,22.27,2.48
2023021802,0.0,0.31,0.27,0.05,101.76,14.74,90.02,22.06,21.47,2.49
2023021803,0.0,0.31,0.27,0.03,101.77,15.42,97.78,21.44,20.93,2.38
2023021804,0.0,0.31,0.27,0.07,101.77,15.53,99.74,21.23,20.71,2.16
2023021805,0.0,0.31,0.27,0.12,101.78,15.36,99.34,21.12,20.61,2.13
2023021806,0.0,0.31,0.27,0.1,101.8,14.9,99.05,20.68,20.18,2.01
2023021807,0.0,0.31,0.28,0.18,101.8,13.88,94.99,20.22,19.86,2.74
2023021808,0.0,0.31,0.28,0.18,101.83,12.27,89.58,19.2,19.0,3.77
2023021809,0.0,0.31,0.28,0.06,101.9,10.38,82.72,17.83,17.79,4.35
2023021810,0.0,0.31,0.28,0.01,101.98,8.7,75.08,16.6,16.65,4.44
2023021811,0.0,0.31,0.28,0.0,102.07,7.44,68.69,15.57,15.6,4.35
2023021812,44.03,0.31,0.28,0.0,102.16,6.66,62.45,15.35,16.12,4.56
2023021813,234.38,0.31,0.28,0.0,102.24,6.41,56.17,16.42,18.36,4.77
2023021814,436.27,0.31,0.28,0.0,102.26,6.7,51.88,18.38,21.6,4.67
2023021815,621.33,0.31,0.28,0.0,102.24,7.33,49.16,20.68,24.93,4.43
2023021816,740.0,0.31,0.28,0.0,102.17,8.09,47.41,22.87,27.66,4.17
2023021817,784.3,0.31,0.27,0.0,102.07,8.78,46.55,24.51,29.37,3.99
2023021818,757.33,0.31,0.27,0.0,101.97,9.29,46.29,25.53,30.08,3.89
2023021819,672.38,0.31,0.27,0.01,101.93,9.54,46.54,25.88,29.6,3.94
2023021820,524.83,0.31,0.27,0.01,101.94,9.56,48.21,25.32,27.65,4.1
2023021821,327.27,0.31,0.27,0.01,101.98,9.36,50.95,24.05,25.0,4.28
2023021822,125.8,0.31,0.27,0.01,102.06,9.16,55.78,22.21,22.03,4.28
2023021823,0.0,0.31,0.27,0.01,102.13,9.16,62.61,20.34,19.85,3.74
2023021900,0.0,0.31,0.27,0.0,102.2,9.44,69.46,19.16,18.63,3.11
2023021901,0.0,0.31,0.27,0.0,102.24,9.7,75.28,18.31,17.81,2.53
2023021902,0.0,0.31,0.27,0.0,102.25,9.8,78.94,17.72,17.21,2.14
2023021903,0.0,0.31,0.27,0.0,102.24,9.74,80.0,17.41,16.91,2.14
2023021904,0.0,0.31,0.27,0.0,102.21,9.66,78.83,17.51,17.07,2.33
2023021905,0.0,0.31,0.28,0.0,102.17,9.73,78.91,17.6,17.11,2.3
2023021906,0.0,0.31,0.28,0.0,102.14,9.99,82.02,17.4,16.84,1.92
2023021907,0.0,0.31,0.28,0.0,102.12,10.32,85.99,17.16,16.59,1.63
2023021908,0.0,0.31,0.28,0.0,102.12,10.62,89.2,17.03,16.45,1.51
2023021909,0.0,0.31,0.28,0.0,102.11,10.9,92.7,16.83,16.22,1.41
2023021910,0.0,0.31,0.28,0.0,102.12,11.18,97.33,16.46,15.8,1.27
2023021911,0.0,0.31,0.28,0.0,102.14,11.47,100.0,16.25,15.64,1.2
2023021912,50.97,0.31,0.28,0.0,102.15,11.86,91.62,18.35,19.0,2.05
2023021913,243.27,0.31,0.28,0.0,102.16,12.25,76.52,21.78,24.13,2.35
2023021914,446.92,0.31,0.28,0.01,102.16,12.28,60.98,25.59,28.9,2.72
2023021915,616.7,0.31,0.28,0.02,102.13,12.24,53.23,27.84,32.43,2.34
2023021916,655.85,0.31,0.28,0.03,102.06,12.22,48.6,29.37,34.72,1.94
2023021917,585.08,0.31,0.27,0.19,101.95,12.12,45.72,30.27,35.59,1.75
2023021918,501.12,0.31,0.27,0.32,101.84,11.99,44.27,30.63,35.11,1.8
2023021919,473.62,0.31,0.26,0.25,101.75,11.95,43.63,30.81,34.51,1.95
2023021920,414.27,0.31,0.26,0.13,101.71,11.87,44.15,30.48,32.89,2.15
2023021921,248.77,0.31,0.26,0.12,101.71,11.82,46.21,29.61,30.28,2.27
2023021922,93.07,0.31,0.26,0.15,101.75,12.44,54.46,27.66,26.82,1.52
2023021923,0.0,0.31,0.26,0.07,101.81,12.09,60.26,25.47,24.64,1.36
2023022000,0.0,0.31,0.27,0.01,101.86,12.09,63.27,24.66,23.91,1.71
2023022001,0.0,0.31,0.27,0.0,101.89,12.08,67.48,23.58,22.87,2.03
2023022002,0.0,0.31,0.27,0.0,101.92,12.04,72.21,22.41,21.74,2.4
2023022003,0.0,0.31,0.27,0.0,101.91,11.99,78.52,20.97,20.35,1.91
2023022004,0.0,0.31,0.27,0.0,101.85,11.92,84.08,19.76,19.2,1.39
2023022005,0.0,0.31,0.27,0.0,101.83,11.81,87.76,18.92,18.37,1.24
2023022006,0.0,0.31,0.27,0.0,101.81,11.63,89.95,18.28,17.73,1.28
2023022007,0.0,0.31,0.27,0.0,101.8,11.43,91.92,17.66,17.11,1.27
2023022008,0.0,0.31,0.28,0.0,101.79,11.25,93.61,17.12,16.59,1.19
2023022009,0.0,0.31,0.28,0.0,101.79,11.09,96.43,16.43,15.86,1.04
2023022010,0.0,0.31,0.28,0.01,101.79,10.99,98.73,15.92,15.4,0.86
2023022011,0.0,0.31,0.28,0.01,101.81,10.93,97.9,15.97,15.74,0.81
2023022012,52.95,0.31,0.28,0.03,101.82,10.95,90.36,17.26,18.09,1.4
2023022013,245.52,0.31,0.28,0.0,101.82,11.16,78.29,19.85,23.34,1.15
2023022014,450.27,0.31,0.28,0.0,101.81,11.48,59.22,24.9,28.48,2.54
2023022015,621.83,0.31,0.28,0.0,101.78,11.64,51.36,27.54,31.66,3.22
2023022016,738.83,0.31,0.27,0.0,101.7,11.47,45.24,29.46,33.75,3.71
2023022017,798.6,0.31,0.27,0.0,101.59,11.28,41.37,30.71,34.98,4.05
2023022018,749.2,0.3,0.26,0.0,101.48,11.09,39.31,31.29,35.07,4.35
2023022019,667.65,0.3,0.26,0.0,101.41,11.07,39.39,31.21,34.14,4.64
2023022020,529.42,0.3,0.26,0.0,101.39,11.12,41.58,30.34,32.2,4.78
2023022021,330.73,0.3,0.25,0.0,101.42,11.16,45.53,28.83,29.46,4.66
2023022022,129.2,0.3,0.25,0.0,101.46,11.26,52.25,26.63,26.04,3.87
2023022023,0.0,0.3,0.26,0.0,101.5,11.37,62.12,23.89,23.0,2.59
2023022100,0.0,0.3,0.26,0.0,101.56,11.57,69.63,22.3,21.53,2.14
2023022101,0.0,0.3,0.26,0.0,101.58,11.77,76.8,20.98,20.25,1.7
2023022102,0.0,0.3,0.26,0.01,101.58,12.01,83.75,19.9,19.21,1.43
2023022103,0.0,0.3,0.26,0.01,101.57,12.32,90.49,19.06,18.41,1.38
2023022104,0.0,0.3,0.26,0.04,101.56,12.68,97.03,18.4,17.78,1.44
2023022105,0.0,0.3,0.27,0.05,101.53,12.97,100.0,17.86,17.23,1.43
2023022106,0.0,0.3,0.27,0.06,101.5,13.09,100.0,17.45,16.76,1.38
2023022107,0.0,0.3,0.27,0.07,101.46,13.09,100.0,17.13,16.37,1.35
2023022108,0.0,0.3,0.27,0.07,101.41,13.07,100.0,16.84,16.01,1.35
2023022109,0.0,0.3,0.27,0.09,101.39,13.03,100.0,16.55,15.64,1.35
2023022110,0.0,0.3,0.27,0.1,101.41,12.95,100.0,16.26,15.29,1.33
2023022111,0.0,0.3,0.27,0.1,101.46,12.9,100.0,16.04,15.08,1.31
2023022112,45.62,0.3,0.27,0.05,101.53,13.09,97.83,18.77,19.3,2.04
2023022113,163.5,0.3,0.28,0.01,101.61,12.88,78.63,22.06,24.05,3.04
2023022114,243.48,0.3,0.27,0.0,101.65,11.63,59.46,25.02,28.31,3.22
2023022115,549.38,0.3,0.27,0.0,101.62,10.81,47.42,27.62,31.76,3.29
2023022116,708.92,0.3,0.27,0.0,101.56,10.7,42.36,29.38,34.09,3.32
2023022117,793.12,0.3,0.26,0.0,101.46,10.86,40.13,30.56,35.33,3.39
2023022118,764.12,0.3,0.26,0.0,101.37,10.97,39.07,31.19,35.57,3.51
2023022119,693.67,0.3,0.25,0.0,101.29,11.01,38.98,31.28,34.86,3.6
2023022120,510.55,0.3,0.25,0.0,101.26,11.12,40.52,30.77,33.21,3.55
2023022121,327.65,0.3,0.25,0.0,101.28,11.19,43.35,29.7,30.59,3.31
2023022122,132.3,0.3,0.25,0.0,101.31,11.65,51.13,27.55,26.69,2.14
2023022123,0.0,0.3,0.25,0.0,101.37,11.73,62.82,24.2,23.1,1.36
2023022200,0.0,0.3,0.25,0.0,101.44,12.06,69.12,23.08,22.14,1.47
2023022201,0.0,0.3,0.25,0.0,101.5,12.39,75.9,21.99,21.13,1.42
2023022202,0.0,0.3,0.26,0.0,101.52,12.7,82.87,20.96,20.13,1.26
2023022203,0.0,0.3,0.26,0.0,101.54,12.9,88.93,20.07,19.24,1.1
2023022204,0.0,0.3,0.26,0.0,101.53,12.98,93.86,19.3,18.39,0.99
2023022205,0.0,0.3,0.26,0.0,101.54,13.05,98.08,18.68,17.64,0.93
2023022206,0.0,0.3,0.26,0.0,101.52,13.11,100.0,18.23,16.96,0.89
2023022207,0.0,0.3,0.26,0.02,101.52,13.12,100.0,17.96,16.36,0.87
2023022208,0.0,0.3,0.26,0.02,101.52,13.07,100.0,17.88,15.83,0.82
2023022209,0.0,0.3,0.27,0.03,101.53,12.95,100.0,17.81,15.39,0.74
2023022210,0.0,0.3,0.27,0.03,101.58,12.77,100.0,17.55,15.04,0.75
2023022211,0.0,0.3,0.27,0.03,101.66,12.59,100.0,17.07,14.92,0.85
2023022212,62.15,0.3,0.27,0.0,101.74,12.57,94.69,18.68,19.42,1.1
2023022213,271.12,0.3,0.27,0.0,101.8,12.43,76.65,21.93,24.79,1.77
2023022214,479.92,0.3,0.27,0.0,101.84,12.0,56.66,26.39,29.62,3.19
2023022215,666.22,0.3,0.27,0.0,101.83,12.16,50.54,28.57,32.5,3.8
2023022216,757.83,0.3,0.26,0.0,101.78,12.16,46.3,30.08,34.45,4.07
2023022217,761.65,0.3,0.26,0.0,101.68,11.97,42.59,31.25,35.64,4.19
2023022218,738.0,0.3,0.25,0.0,101.59,11.58,39.35,32.05,36.1,4.21
2023022219,616.08,0.3,0.25,0.0,101.53,11.18,37.32,32.36,35.64,4.12
2023022220,541.72,0.3,0.25,0.0,101.51,10.88,36.85,32.1,34.17,3.97
2023022221,342.23,0.3,0.24,0.0,101.51,10.8,38.61,31.15,31.65,3.74
2023022222,128.6,0.3,0.24,0.0,101.52,11.33,46.29,28.82,27.71,2.49
2023022223,4.0,0.3,0.25,0.0,101.56,11.42,57.18,25.36,24.12,1.75
2023022300,0.0,0.3,0.25,0.0,101.63,12.05,64.18,24.33,23.3,1.99
2023022301,0.0,0.3,0.25,0.0,101.69,12.78,72.08,23.38,22.49,2.18
2023022302,0.0,0.3,0.25,0.0,101.75,13.39,80.16,22.4,21.6,2.14
2023022303,0.0,0.3,0.25,0.0,101.8,13.79,87.5,21.45,20.72,1.91
2023022304,0.0,0.3,0.25,0.0,101.83,14.03,93.35,20.68,19.97,1.72
2023022305,0.0,0.3,0.26,0.0,101.84,14.21,98.73,19.98,19.27,1.52
2023022306,0.0,0.3,0.26,0.0,101.83,14.35,100.0,19.45,18.71,1.44
2023022307,0.0,0.3,0.26,0.0,101.8,14.46,100.0,19.0,18.23,1.43
2023022308,0.0,0.3,0.26,0.0,101.79,14.49,100.0,18.64,17.81,1.41
2023022309,0.0,0.3,0.26,0.0,101.8,14.47,100.0,18.38,17.53,1.44
2023022310,0.0,0.3,0.26,0.0,101.84,14.43,100.0,18.2,17.31,1.44
2023022311,0.0,0.3,0.26,0.0,101.89,14.37,100.0,18.03,17.21,1.39
2023022312,70.57,0.3,0.26,0.0,101.96,14.46,96.31,20.68,21.26,2.19
2023022313,285.27,0.3,0.27,0.0,102.03,14.21,76.48,24.2,26.23,3.03
2023022314,498.05,0.3,0.26,0.0,102.08,13.48,60.75,27.21,30.59,3.02
2023022315,672.78,0.3,0.26,0.0,102.11,12.84,50.89,29.43,34.22,2.37
2023022316,675.6,0.3,0.26,0.0,102.09,12.61,45.96,30.89,36.68,1.86
2023022317,676.1,0.3,0.25,0.0,102.03,12.38,42.49,31.94,38.11,1.54
2023022318,575.9,0.3,0.25,0.0,101.94,12.08,39.83,32.64,38.53,1.39
2023022319,612.0,0.3,0.24,0.0,101.88,11.84,38.52,32.87,37.73,1.29
2023022320,485.88,0.3,0.24,0.0,101.85,11.66,38.38,32.66,36.16,1.22
2023022321,306.3,0.3,0.24,0.0,101.84,11.37,39.0,31.93,33.17,1.26
2023022322,116.93,0.3,0.24,0.0,101.86,12.42,48.11,29.79,28.68,0.86
2023022323,4.07,0.3,0.24,0.0,101.9,12.13,57.1,26.45,25.04,0.93
2023022400,0.0,0.3,0.24,0.0,101.96,12.45,63.1,25.21,24.16,1.11
2023022401,0.0,0.3,0.24,0.0,102.03,13.08,70.87,24.1,23.22,1.16
2023022402,0.0,0.3,0.25,0.0,102.08,13.74,79.22,23.07,22.29,1.12
2023022403,0.0,0.3,0.25,0.0,102.12,14.23,86.55,22.19,21.45,1.03
2023022404,0.0,0.3,0.25,0.0,102.13,14.49,91.7,21.54,20.79,0.92
2023022405,0.0,0.3,0.25,0.0,102.14,14.63,95.58,21.02,20.21,0.83
2023022406,0.0,0.3,0.25,0.0,102.14,14.69,98.48,20.6,19.7,0.77
2023022407,0.0,0.3,0.25,0.0,102.12,14.71,100.0,20.33,19.24,0.75
2023022408,0.0,0.3,0.26,0.0,102.12,14.7,100.0,20.16,18.86,0.74
2023022409,0.0,0.3,0.26,0.0,102.14,14.65,100.0,19.98,18.5,0.73
2023022410,0.0,0.3,0.26,0.0,102.17,14.51,100.0,19.83,18.09,0.71
2023022411,0.0,0.3,0.26,0.0,102.22,14.36,100.0,19.67,17.88,0.72
2023022412,66.38,0.3,0.26,0.0,102.28,14.37,93.62,21.09,21.79,0.92
2023022413,267.3,0.3,0.26,0.0,102.32,14.07,75.36,24.33,27.13,1.15
2023022414,490.08,0.3,0.26,0.0,102.34,13.34,59.89,27.32,31.77,1.14
2023022415,669.72,0.3,0.26,0.0,102.32,12.8,51.01,29.37,34.91,1.39
2023022416,734.42,0.3,0.26,0.0,102.26,12.43,45.44,30.87,36.96,1.54
2023022417,765.62,0.3,0.25,0.0,102.15,12.13,41.67,31.95,38.04,1.68
2023022418,751.08,0.3,0.24,0.0,102.05,11.87,39.1,32.68,38.2,1.83
2023022419,684.38,0.3,0.24,0.0,101.99,11.69,37.97,32.92,37.43,1.97
2023022420,510.62,0.29,0.24,0.0,101.97,11.42,37.47,32.74,35.86,2.15
2023022421,309.35,0.29,0.24,0.0,101.99,11.28,39.1,31.77,32.84,2.37
2023022422,111.78,0.29,0.24,0.0,102.05,12.0,47.2,29.56,28.7,2.01
2023022423,3.9,0.29,0.24,0.0,102.12,12.2,57.49,26.47,25.58,2.05
