datetime_utc,PRECTOTCORR,RH2M,T2M,WS2M
2023061809,23.17,97.16,23.4,1.51
2023061810,23.98,97.37,23.29,1.57
2023061811,22.77,95.68,24.11,2.31
2023061812,2.75,92.87,25.47,2.68
2023061813,2.8,86.86,27.14,3.36
2023061814,3.01,79.56,28.7,3.82
2023061815,2.71,74.59,29.66,4.02
2023061816,2.4,70.4,30.52,4.11
2023061817,3.35,67.64,30.87,4.15
2023061818,3.29,66.37,30.91,4.05
2023061819,3.0,65.16,30.95,3.89
2023061820,3.0,64.95,30.75,3.68
2023061821,2.78,66.9,30.22,3.23
2023061822,2.7,70.67,29.6,2.68
2023061823,2.15,77.44,28.44,1.78
2023061900,1.62,82.67,26.95,1.3
2023061901,1.34,85.85,26.25,1.27
2023061902,1.18,88.72,25.69,1.25
2023061903,1.01,91.31,25.19,1.28
2023061904,1.21,93.66,24.79,1.41
2023061905,1.24,95.84,24.43,1.47
2023061906,1.16,97.74,24.09,1.36
2023061907,1.19,99.33,23.71,1.16
2023061908,1.02,100.0,23.44,1.04
2023061909,0.85,100.0,23.26,1.04
2023061910,0.78,100.0,23.23,1.06
2023061911,0.77,95.84,24.59,1.6
2023061912,6.71,92.17,25.77,2.08
2023061913,8.78,84.46,27.47,2.43
2023061914,5.35,74.58,29.12,2.81
2023061915,6.37,67.1,30.49,3.1
2023061916,5.8,62.22,31.67,3.24
2023061917,8.46,59.19,32.51,3.18
2023061918,9.0,57.68,33.03,3.0
2023061919,9.84,57.23,33.25,2.75
2023061920,13.8,57.08,33.26,2.4
2023061921,18.12,59.61,32.61,1.99
2023061922,13.81,63.02,31.91,1.57
2023061923,12.76,70.9,30.25,1.3
2023062000,14.57,82.76,28.01,1.11
2023062001,14.56,85.63,26.99,1.49
2023062002,14.44,88.52,26.22,1.8
2023062003,13.36,91.81,25.49,1.79
2023062004,8.23,94.47,24.9,1.68
2023062005,9.51,96.28,24.46,1.66
2023062006,12.64,97.27,24.1,1.57
2023062007,13.51,97.73,23.83,1.6
2023062008,10.94,97.79,23.74,1.62
2023062009,7.02,97.74,23.73,1.43
2023062010,6.31,97.63,23.7,1.27
2023062011,6.06,96.18,24.38,1.74
2023062012,8.25,94.54,25.13,2.31
2023062013,7.71,92.68,26.1,2.6
2023062014,3.88,86.86,27.33,3.08
2023062015,2.48,81.11,28.19,3.31
2023062016,4.7,76.22,28.91,3.36
2023062017,13.77,73.35,29.43,3.31
2023062018,24.26,73.1,29.66,3.21
2023062019,25.06,75.07,29.57,3.16
2023062020,26.65,77.44,29.31,3.09
2023062021,27.29,80.37,28.8,2.82
2023062022,27.61,85.64,27.87,2.22
2023062023,23.33,90.39,26.82,1.76
2023062100,16.77,94.01,25.69,1.38
2023062101,14.83,95.76,25.15,1.12
2023062102,21.52,97.01,24.71,1.01
2023062103,19.61,97.89,24.39,1.19
2023062104,18.48,97.94,24.19,1.56
2023062105,17.01,97.31,24.11,1.98
2023062106,15.34,96.96,23.99,2.2
2023062107,14.09,97.23,23.72,1.95
2023062108,15.48,97.67,23.42,1.43
2023062109,13.24,98.14,23.07,1.08
2023062110,9.73,98.17,22.87,1.05
2023062111,6.51,96.37,23.63,1.86
2023062112,11.63,93.81,24.41,2.03
2023062113,16.92,88.59,25.49,2.29
2023062114,24.2,84.55,26.38,2.65
2023062115,20.8,81.55,27.16,2.73
2023062116,23.97,78.98,27.88,2.54
2023062117,22.84,76.85,28.54,2.49
2023062118,28.85,74.39,29.06,2.48
2023062119,37.81,73.45,29.3,2.42
2023062120,38.15,74.91,29.23,2.12
2023062121,28.81,76.02,28.72,2.1
2023062122,19.66,79.91,27.61,1.83
2023062123,9.19,88.37,26.36,1.16
2023062200,9.42,92.31,25.13,0.94
2023062201,9.33,93.45,24.62,0.95
2023062202,9.04,94.44,24.28,0.87
2023062203,10.87,94.95,24.14,0.87
2023062204,10.55,95.22,23.96,0.93
2023062205,5.77,95.5,23.82,1.02
2023062206,5.82,95.65,23.71,1.19
2023062207,3.51,95.7,23.63,1.39
2023062208,3.32,96.05,23.5,1.57
2023062209,5.62,96.93,23.39,1.66
2023062210,9.86,97.97,23.39,1.7
2023062211,9.18,97.1,24.02,1.97
2023062212,4.29,95.79,24.87,2.19
2023062213,5.55,94.24,25.78,2.19
2023062214,7.62,90.75,26.81,2.36
2023062215,8.66,86.74,27.76,2.56
2023062216,8.1,82.95,28.47,2.55
2023062217,8.0,80.27,28.94,2.54
2023062218,5.69,78.75,29.2,2.49
2023062219,6.14,79.14,29.05,2.19
2023062220,7.15,80.25,28.89,1.98
2023062221,6.95,81.5,28.43,1.8
2023062222,6.99,84.85,27.75,1.35
2023062223,7.11,91.64,26.77,0.73
2023062300,7.08,92.67,25.78,0.79
2023062301,7.06,93.6,25.42,0.91
2023062302,7.69,94.49,25.16,0.95
2023062303,10.95,95.28,24.98,0.9
2023062304,11.93,95.89,24.83,0.84
2023062305,13.57,96.46,24.63,0.82
2023062306,14.01,96.67,24.51,0.81
2023062307,11.49,96.89,24.38,0.81
2023062308,10.8,97.5,24.22,0.83
2023062309,11.31,98.3,24.05,0.86
2023062310,13.57,98.61,23.91,0.88
2023062311,14.5,97.24,24.89,1.01
2023062312,10.8,94.76,25.85,1.65
2023062313,11.4,93.52,26.59,1.42
2023062314,10.17,89.0,27.74,1.35
2023062315,7.43,83.82,28.59,1.27
2023062316,3.26,77.09,29.19,1.22
2023062317,2.45,70.57,29.74,1.27
2023062318,2.1,64.5,30.4,1.38
2023062319,2.86,59.94,30.93,1.41
2023062320,2.99,58.8,31.06,1.29
2023062321,3.41,57.29,31.3,1.14
2023062322,4.59,57.48,30.6,1.22
2023062323,4.92,72.66,29.18,0.76
2023062400,8.59,74.51,27.85,0.8
2023062401,10.63,79.16,26.91,0.87
2023062402,11.65,84.22,26.15,0.92
2023062403,11.82,88.02,25.56,0.98
2023062404,10.42,90.93,25.05,1.03
2023062405,10.11,93.37,24.64,1.06
2023062406,6.72,95.39,24.34,1.03
2023062407,5.85,97.08,24.06,0.93
2023062408,5.87,98.18,23.9,0.82
2023062409,6.74,98.27,23.84,0.71
2023062410,6.09,97.82,23.9,0.68
2023062411,5.21,97.03,24.88,0.68
2023062412,18.56,93.82,25.96,1.37
2023062413,11.96,85.68,27.61,1.31
2023062414,4.57,72.5,29.63,1.08
2023062415,4.6,64.44,31.01,0.98
2023062416,8.1,60.56,31.93,1.03
2023062417,12.93,58.59,32.49,1.08
2023062418,14.94,57.48,32.83,1.1
2023062419,19.04,57.13,32.9,1.13
2023062420,20.65,57.81,32.73,1.19
2023062421,20.1,61.04,32.17,1.17
2023062422,15.29,61.56,31.96,0.99
2023062423,11.07,65.97,30.41,1.13
2023062500,10.86,83.75,27.99,0.69
2023062501,10.38,87.35,26.86,0.76
2023062502,8.68,91.26,26.12,0.78
2023062503,9.88,93.48,25.62,0.81
2023062504,10.45,94.71,25.23,0.8
2023062505,10.37,95.62,24.87,0.77
2023062506,10.15,96.03,24.55,0.7
2023062507,8.78,96.38,24.24,0.65
2023062508,10.01,96.85,23.9,0.62
2023062509,9.66,97.26,23.59,0.68
2023062510,8.3,97.69,23.37,0.74
2023062511,6.34,96.07,24.11,1.37
2023062512,5.8,94.07,24.76,1.85
2023062513,7.16,88.12,26.12,1.91
2023062514,5.95,79.34,27.46,1.82
2023062515,5.06,71.29,28.77,1.48
2023062516,5.66,64.49,30.14,0.99
2023062517,6.69,59.89,31.15,0.39
2023062518,9.32,57.87,31.67,0.23
2023062519,10.51,57.81,31.75,0.7
2023062520,13.11,59.3,31.48,1.06
2023062521,14.76,63.46,30.85,1.08
2023062522,17.73,65.85,30.45,0.92
2023062523,15.91,68.82,29.34,0.92
2023062600,12.58,84.33,27.59,0.61
2023062601,10.75,88.46,26.47,0.71
2023062602,9.27,91.07,25.71,0.77
2023062603,6.55,92.79,25.09,0.82
2023062604,5.59,93.95,24.54,0.83
2023062605,4.14,94.85,24.05,0.82
2023062606,3.12,96.17,23.6,0.78
2023062607,2.98,97.57,23.2,0.75
2023062608,3.71,98.29,22.92,0.73
2023062609,2.82,98.05,22.79,0.76
2023062610,2.42,97.43,22.81,0.74
2023062611,2.8,95.3,24.26,0.95
2023062612,2.72,91.51,25.58,1.11
2023062613,1.94,75.27,28.01,1.13
2023062614,0.88,65.01,29.71,0.77
2023062615,0.94,58.52,31.1,0.36
2023062616,0.9,54.42,32.13,0.15
2023062617,0.72,52.1,32.81,0.55
2023062618,0.78,51.19,33.17,0.9
2023062619,0.66,51.22,33.27,1.15
2023062620,0.72,52.26,33.01,1.31
2023062621,2.02,55.03,32.52,1.41
2023062622,2.4,58.61,32.04,1.29
2023062623,1.14,65.84,30.51,1.28
2023062700,0.43,76.79,28.2,0.87
2023062701,0.26,78.72,27.34,0.95
2023062702,0.21,81.95,26.73,1.03
2023062703,0.41,84.76,26.15,1.13
2023062704,0.41,86.83,25.61,1.29
2023062705,1.43,88.93,25.09,1.46
2023062706,1.9,91.2,24.58,1.42
2023062707,1.31,93.32,24.11,1.26
2023062708,1.04,95.0,23.73,1.09
2023062709,0.64,95.98,23.43,0.95
2023062710,0.29,96.33,23.28,0.82
2023062711,0.26,90.04,24.99,1.36
2023062712,0.06,79.92,26.86,1.45
2023062713,0.03,66.76,28.88,1.72
2023062714,0.01,59.45,30.31,1.91
2023062715,0.02,56.27,31.39,1.97
2023062716,0.03,54.23,32.27,1.98
2023062717,0.04,52.64,32.96,1.96
2023062718,0.05,51.54,33.42,1.85
2023062719,0.04,50.98,33.67,1.77
2023062720,0.02,51.5,33.6,1.65
2023062721,0.02,51.46,33.49,1.61
2023062722,0.02,54.1,33.02,1.38
2023062723,0.03,61.75,31.45,1.26
2023062800,0.06,71.37,28.73,0.98
2023062801,0.08,72.81,27.77,1.18
2023062802,0.13,76.74,27.07,1.36
2023062803,0.22,82.31,26.36,1.5
2023062804,0.19,87.9,25.77,1.66
2023062805,0.31,92.99,25.3,1.76
2023062806,0.28,97.27,24.9,1.74
2023062807,0.39,100.0,24.57,1.59
2023062808,0.37,100.0,24.34,1.35
2023062809,0.41,100.0,24.16,1.19
2023062810,0.34,100.0,24.07,1.06
2023062811,0.37,95.06,25.88,1.69
2023062812,2.64,86.35,27.51,2.21
2023062813,1.52,75.48,29.01,2.37
2023062814,1.55,67.92,30.24,2.32
2023062815,2.71,64.09,31.3,2.26
2023062816,3.52,62.45,31.98,2.29
2023062817,4.48,62.2,32.36,2.39
2023062818,6.15,63.08,32.44,2.46
2023062819,6.06,64.53,32.36,2.44
2023062820,10.22,67.17,31.91,2.34
2023062821,13.95,71.69,31.32,2.04
2023062822,14.14,75.39,30.64,1.85
2023062823,15.79,82.09,29.59,1.37
2023062900,14.66,89.11,28.01,0.96
2023062901,17.5,91.67,27.36,0.99
2023062902,15.93,93.48,26.91,1.0
2023062903,14.87,94.65,26.53,1.03
2023062904,12.83,95.73,26.18,1.07
2023062905,10.24,96.75,25.88,1.1
2023062906,9.51,97.93,25.61,1.1
2023062907,9.47,98.81,25.4,1.07
2023062908,10.35,98.97,25.26,1.01
2023062909,11.79,99.25,24.97,0.88
2023062910,13.52,98.97,24.87,0.76
2023062911,13.12,96.22,26.4,1.2
2023062912,8.44,91.24,27.78,1.29
2023062913,7.72,81.24,29.4,1.19
2023062914,8.0,73.21,30.74,1.12
2023062915,9.0,68.69,31.67,1.18
2023062916,11.26,65.38,32.33,1.34
2023062917,11.64,62.96,32.75,1.64
2023062918,11.91,61.45,33.0,2.02
2023062919,13.29,60.68,32.92,2.41
2023062920,9.98,61.59,32.54,2.71
2023062921,7.77,63.52,31.86,2.98
2023062922,6.82,68.71,30.64,2.94
2023062923,6.34,76.9,28.89,2.6
2023063000,4.13,83.22,27.15,2.3
2023063001,2.11,85.7,26.39,2.35
2023063002,1.61,88.19,25.73,2.0
2023063003,1.56,90.53,25.08,1.77
2023063004,1.03,92.55,24.48,1.62
2023063005,0.72,94.32,23.95,1.44
2023063006,0.63,95.71,23.49,1.28
2023063007,0.78,96.77,23.09,1.18
2023063008,1.15,97.5,22.75,1.14
2023063009,1.08,98.13,22.48,1.11
2023063010,1.23,98.35,22.4,1.08
2023063011,1.21,91.18,24.75,1.74
2023063012,2.15,82.9,26.69,2.46
2023063013,1.67,71.38,28.73,2.61
2023063014,2.79,63.07,30.19,2.44
2023063015,3.63,58.42,31.27,2.32
2023063016,4.38,55.37,32.12,2.37
2023063017,4.54,53.29,32.71,2.58
2023063018,4.95,51.95,33.06,2.83
2023063019,3.62,51.83,33.07,3.09
2023063020,2.63,52.05,32.89,3.37
2023063021,1.75,54.9,32.04,3.53
2023063022,1.04,61.72,30.51,3.36
2023063023,0.49,70.26,28.74,3.0
2023070100,0.25,75.57,27.07,2.51
2023070101,0.02,79.58,26.11,2.15
2023070102,0.03,84.08,25.29,1.73
2023070103,0.03,88.41,24.56,1.44
2023070104,0.02,92.1,23.96,1.24
2023070105,0.01,95.03,23.49,1.07
2023070106,0.02,96.96,23.16,0.95
2023070107,0.05,97.93,22.98,0.89
2023070108,0.22,98.51,22.88,0.9
2023070109,0.38,99.6,22.7,0.9
2023070110,0.43,100.0,22.53,0.88
2023070111,0.37,93.52,24.76,1.41
2023070112,0.04,83.1,26.9,1.69
2023070113,0.05,72.81,28.7,1.29
2023070114,0.1,62.07,30.26,0.79
2023070115,0.1,54.14,31.57,0.59
2023070116,0.1,49.5,32.52,0.83
2023070117,0.13,47.3,33.13,1.2
2023070118,0.09,46.34,33.45,1.58
2023070119,0.03,46.51,33.47,2.05
2023070120,0.01,47.79,33.25,2.5
2023070121,0.01,50.24,32.61,2.8
2023070122,0.0,56.43,31.38,2.77
2023070123,0.0,67.46,29.47,2.31
2023070200,0.0,76.01,27.55,1.95
2023070201,0.02,81.67,26.71,1.94
2023070202,0.1,87.48,25.9,1.58
2023070203,0.26,91.4,25.22,1.29
2023070204,0.25,93.95,24.6,1.06
2023070205,0.2,95.42,24.19,0.9
2023070206,0.18,96.19,23.92,0.81
2023070207,0.21,96.47,23.7,0.78
2023070208,0.16,97.05,23.4,0.81
2023070209,0.18,97.97,23.13,0.82
2023070210,0.2,98.69,22.91,0.82
2023070211,0.28,93.17,24.68,1.13
2023070212,0.01,80.81,26.93,1.21
2023070213,0.01,67.38,28.96,0.72
2023070214,0.01,57.1,30.52,0.45
2023070215,0.02,50.25,31.83,0.24
2023070216,0.03,46.13,32.93,0.14
2023070217,0.04,43.81,33.73,0.16
2023070218,0.06,42.71,34.25,0.29
2023070219,0.06,42.66,34.42,0.44
2023070220,0.07,43.38,34.3,0.63
2023070221,0.1,44.91,33.88,0.8
2023070222,0.13,47.53,33.32,0.92
2023070223,0.16,55.28,31.53,1.15
2023070300,0.25,69.54,28.76,1.02
2023070301,0.46,76.08,27.82,1.38
2023070302,0.63,83.9,27.15,1.57
2023070303,0.85,89.53,26.59,1.38
2023070304,1.2,92.61,26.17,1.09
2023070305,1.52,94.61,25.85,0.88
2023070306,1.79,95.56,25.66,0.79
2023070307,2.04,96.03,25.53,0.74
2023070308,1.78,96.65,25.37,0.7
2023070309,1.0,97.18,25.2,0.65
2023070310,0.44,96.57,25.24,0.6
2023070311,0.25,94.41,26.28,0.65
2023070312,0.24,87.31,27.71,0.74
2023070313,0.19,71.45,29.86,0.43
2023070314,0.12,60.11,31.37,0.47
2023070315,0.53,53.75,32.47,0.52
2023070316,0.81,50.53,33.26,0.46
2023070317,0.98,48.59,33.92,0.3
2023070318,1.1,47.4,34.42,0.25
2023070319,1.07,46.66,34.76,0.39
2023070320,1.24,46.79,34.77,0.59
2023070321,1.71,48.75,34.42,0.89
2023070322,3.87,52.52,33.8,1.0
2023070323,4.65,59.07,32.19,1.14
2023070400,6.15,72.41,29.82,0.88
2023070401,10.19,76.11,28.95,1.07
2023070402,13.28,81.53,28.22,1.26
2023070403,15.55,86.68,27.65,1.36
2023070404,13.18,90.35,27.17,1.33
2023070405,13.36,92.67,26.81,1.25
2023070406,14.58,94.35,26.51,1.15
2023070407,14.96,95.54,26.27,1.0
2023070408,13.7,96.31,26.05,0.85
2023070409,12.36,96.73,25.82,0.74
2023070410,11.79,97.2,25.59,0.69
2023070411,12.78,95.27,26.45,1.13
2023070412,3.29,91.41,27.35,1.56
2023070413,3.32,82.34,28.75,1.54
2023070414,3.05,74.44,29.96,1.17
2023070415,2.37,68.09,31.09,0.69
2023070416,2.23,63.0,32.01,0.39
2023070417,1.98,59.86,32.75,0.37
2023070418,2.23,58.02,33.23,0.55
2023070419,1.8,57.49,33.33,0.78
2023070420,1.32,57.64,33.3,1.01
2023070421,1.26,59.52,32.97,1.18
2023070422,1.33,63.54,32.32,1.16
2023070423,1.2,68.3,31.31,1.18
2023070500,1.17,78.75,29.33,0.81
2023070501,1.77,82.25,28.55,0.97
2023070502,1.92,86.04,28.03,1.12
2023070503,2.01,88.2,27.61,1.28
2023070504,2.34,89.3,27.23,1.44
2023070505,2.25,90.69,26.87,1.56
2023070506,2.41,92.51,26.51,1.55
2023070507,2.13,94.45,26.17,1.47
2023070508,2.66,96.15,25.89,1.34
2023070509,3.2,97.59,25.64,1.17
2023070510,3.06,98.23,25.5,1.03
2023070511,2.92,94.51,26.67,1.67
2023070512,3.54,91.09,27.71,1.66
2023070513,3.44,80.85,29.5,1.33
2023070514,2.59,70.64,30.95,0.86
2023070515,1.92,63.05,32.21,0.42
2023070516,2.27,58.39,33.21,0.24
2023070517,2.39,55.17,33.91,0.29
2023070518,3.08,53.07,34.35,0.4
2023070519,3.87,51.85,34.51,0.49
2023070520,4.53,50.92,34.48,0.6
2023070521,3.62,52.56,33.97,0.67
2023070522,3.57,54.53,33.36,0.77
2023070523,3.03,61.01,31.85,0.97
2023070600,3.92,74.46,29.66,0.79
2023070601,3.85,78.99,28.59,1.06
2023070602,4.54,83.9,27.91,1.38
2023070603,4.73,87.28,27.4,1.45
2023070604,5.57,88.96,27.08,1.39
2023070605,6.03,90.82,26.79,1.35
2023070606,6.8,92.61,26.52,1.31
2023070607,7.85,94.14,26.28,1.23
2023070608,8.08,95.42,26.06,1.11
2023070609,7.78,96.22,25.91,0.91
2023070610,6.86,96.9,25.75,0.68
2023070611,6.27,94.61,26.67,0.76
2023070612,6.29,90.09,27.54,0.93
2023070613,4.34,79.87,29.18,1.08
2023070614,2.99,71.18,30.46,1.09
2023070615,2.74,66.38,31.32,0.94
2023070616,2.76,62.5,32.21,0.77
2023070617,3.7,59.33,32.88,0.75
2023070618,3.88,56.84,33.42,0.8
2023070619,4.65,55.25,33.75,0.9
2023070620,5.07,54.92,33.69,1.0
2023070621,6.14,55.59,33.49,1.06
2023070622,6.04,58.08,33.0,0.99
2023070623,6.26,62.42,31.69,1.05
2023070700,6.16,75.61,29.6,0.73
2023070701,6.23,78.93,28.67,0.85
2023070702,6.38,82.25,28.03,1.0
2023070703,5.82,85.32,27.52,1.13
2023070704,5.92,87.93,27.07,1.18
2023070705,6.31,90.02,26.68,1.2
2023070706,5.63,92.07,26.3,1.19
2023070707,5.18,93.83,25.97,1.15
2023070708,3.83,95.5,25.63,1.03
2023070709,3.48,96.61,25.36,0.9
2023070710,3.05,97.24,25.23,0.83
2023070711,3.11,93.94,26.46,1.24
2023070712,9.78,90.4,27.44,1.74
2023070713,7.17,82.64,28.77,1.97
2023070714,5.54,75.14,29.75,2.2
2023070715,6.17,70.66,30.43,2.3
2023070716,7.59,67.3,31.1,2.4
2023070717,11.13,64.77,31.74,2.55
2023070718,14.08,63.61,32.05,2.64
2023070719,17.48,63.65,32.06,2.75
2023070720,18.26,66.08,31.63,2.73
2023070721,17.84,70.71,30.9,2.47
2023070722,13.9,74.19,30.08,2.33
2023070723,13.49,82.17,28.8,1.7
2023070800,11.76,89.4,27.38,1.19
2023070801,10.86,91.66,26.8,1.18
2023070802,11.47,93.36,26.39,1.09
2023070803,9.96,94.42,26.05,1.01
2023070804,9.67,95.07,25.76,0.97
2023070805,11.88,95.64,25.5,1.01
2023070806,11.01,96.0,25.31,1.1
2023070807,11.99,96.35,25.17,1.21
2023070808,13.79,96.53,25.09,1.32
2023070809,16.85,96.83,24.98,1.32
2023070810,16.69,97.05,24.94,1.23
2023070811,19.83,95.11,25.98,1.63
2023070812,13.82,92.56,26.93,2.03
2023070813,14.14,87.68,28.17,2.3
2023070814,11.54,81.24,29.19,2.74
2023070815,13.88,77.78,29.82,3.02
2023070816,17.54,75.61,30.2,3.25
2023070817,17.69,74.14,30.41,3.39
2023070818,18.6,73.46,30.47,3.48
2023070819,18.97,73.56,30.37,3.46
2023070820,18.51,74.47,30.17,3.21
2023070821,17.03,76.08,29.78,2.79
2023070822,15.46,79.54,29.02,2.29
2023070823,11.36,86.34,27.79,1.61
2023070900,6.9,90.62,26.44,1.41
2023070901,5.88,91.8,25.93,1.6
2023070902,3.92,92.87,25.58,1.74
2023070903,2.84,93.71,25.28,1.84
2023070904,3.48,94.77,24.99,1.83
2023070905,3.86,96.06,24.68,1.7
2023070906,5.4,97.36,24.4,1.61
2023070907,6.7,98.17,24.22,1.52
2023070908,6.37,98.69,24.08,1.37
2023070909,7.35,98.69,24.04,1.27
2023070910,6.83,98.6,24.07,1.17
2023070911,7.2,95.57,25.59,1.71
2023070912,10.22,92.69,26.82,1.96
2023070913,6.1,83.5,28.61,2.16
2023070914,3.82,73.66,30.01,2.15
2023070915,2.64,66.06,31.27,2.1
2023070916,2.53,60.74,32.39,2.21
2023070917,4.07,57.54,33.21,2.42
2023070918,4.97,55.86,33.7,2.62
2023070919,7.09,55.23,33.9,2.83
2023070920,9.09,55.62,33.82,2.97
2023070921,9.77,57.33,33.2,2.88
2023070922,7.01,63.14,31.8,2.56
2023070923,4.82,72.6,30.05,1.9
2023071000,4.42,77.34,28.18,1.52
2023071001,3.31,79.17,27.36,1.45
2023071002,2.29,80.6,26.71,1.29
2023071003,2.04,81.94,26.19,1.17
2023071004,1.36,84.37,25.74,1.12
2023071005,0.92,87.35,25.3,1.09
2023071006,0.65,90.75,24.86,1.11
2023071007,0.84,94.08,24.43,1.14
2023071008,1.33,97.4,24.01,1.14
2023071009,2.0,100.0,23.59,1.1
2023071010,2.32,100.0,23.36,1.05
2023071011,2.1,95.96,25.39,1.75
2023071012,2.44,90.46,27.09,2.32
2023071013,1.01,77.67,29.11,2.76
2023071014,0.52,66.8,30.64,2.96
2023071015,0.37,60.07,31.9,3.08
2023071016,0.31,55.19,33.01,3.21
2023071017,0.51,52.12,33.83,3.33
2023071018,0.54,50.4,34.39,3.4
2023071019,0.33,49.5,34.55,3.41
2023071020,0.64,49.72,34.39,3.38
2023071021,0.34,52.23,33.54,3.28
2023071022,0.2,58.02,32.23,2.9
2023071023,0.54,67.61,30.38,2.15
2023071100,0.49,73.84,28.49,1.5
2023071101,0.54,78.34,27.52,1.4
2023071102,0.33,82.62,26.73,1.28
2023071103,0.29,85.4,26.15,1.18
2023071104,0.36,86.96,25.75,1.21
2023071105,0.66,88.77,25.38,1.28
2023071106,1.28,91.29,25.0,1.3
2023071107,3.52,94.1,24.64,1.24
2023071108,5.05,96.52,24.34,1.15
2023071109,6.0,98.35,24.06,1.06
2023071110,5.11,98.88,23.95,0.98
2023071111,5.71,94.59,25.52,1.64
2023071112,1.64,90.44,26.92,1.83
2023071113,0.73,77.72,29.19,2.22
2023071114,0.19,67.71,30.65,2.35
2023071115,0.1,61.94,31.68,2.39
2023071116,0.11,57.72,32.6,2.45
2023071117,0.04,54.54,33.36,2.48
2023071118,0.06,52.22,33.87,2.46
2023071119,0.06,50.78,34.1,2.41
2023071120,0.06,50.04,34.11,2.39
2023071121,0.07,49.53,33.83,2.32
2023071122,0.14,52.47,33.06,1.9
2023071123,0.18,60.96,31.34,1.44
2023071200,0.28,66.73,28.85,1.0
2023071201,0.55,67.99,27.9,1.08
2023071202,0.46,71.42,27.06,1.1
2023071203,0.44,75.57,26.27,1.07
2023071204,0.33,79.97,25.55,1.0
2023071205,0.32,84.12,24.95,0.91
2023071206,0.3,88.1,24.43,0.85
2023071207,0.48,91.82,24.08,0.85
2023071208,0.63,95.93,23.7,0.9
2023071209,0.78,99.22,23.52,0.98
2023071210,0.84,100.0,23.45,0.94
2023071211,0.76,95.34,25.27,1.35
2023071212,0.97,86.62,27.06,1.52
2023071213,0.39,68.69,29.23,1.44
2023071214,0.13,55.13,31.01,1.13
2023071215,0.09,47.82,32.49,1.09
2023071216,0.1,44.4,33.64,1.28
2023071217,0.28,42.91,34.36,1.46
2023071218,0.6,42.07,34.78,1.54
2023071219,0.98,41.97,34.91,1.55
2023071220,1.34,42.06,34.85,1.45
2023071221,1.65,42.82,34.42,1.35
2023071222,1.95,45.08,33.88,1.07
2023071223,1.32,51.77,32.39,0.88
2023071300,1.24,62.02,30.37,0.67
2023071301,1.36,67.58,29.23,0.7
2023071302,2.0,75.46,28.21,0.7
2023071303,2.3,81.41,27.47,0.68
2023071304,2.75,84.96,27.01,0.65
2023071305,2.72,87.27,26.69,0.61
2023071306,3.78,88.7,26.47,0.59
2023071307,3.96,90.06,26.24,0.59
2023071308,4.64,91.17,26.04,0.6
2023071309,5.72,92.27,25.82,0.64
2023071310,5.52,93.58,25.57,0.66
2023071311,4.96,92.4,26.78,0.91
2023071312,4.35,83.71,28.51,1.07
2023071313,2.2,71.82,30.14,0.82
2023071314,1.53,62.9,31.65,0.56
2023071315,2.1,56.83,32.97,0.58
2023071316,2.42,52.61,34.08,0.76
2023071317,3.0,49.7,34.86,0.87
2023071318,3.91,47.61,35.3,0.88
2023071319,4.63,46.45,35.49,0.83
2023071320,5.45,46.18,35.34,0.84
2023071321,5.72,47.78,34.9,0.8
2023071322,5.6,51.51,34.15,0.67
2023071323,5.77,54.09,32.97,0.59
2023071400,6.35,64.7,31.56,0.38
2023071401,7.74,69.27,30.81,0.25
2023071402,9.38,73.83,30.11,0.12
2023071403,10.95,75.3,29.54,0.1
2023071404,13.02,79.05,28.82,0.23
2023071405,13.62,84.6,28.01,0.34
2023071406,15.27,88.43,27.39,0.42
2023071407,19.91,91.6,26.88,0.45
2023071408,28.47,94.1,26.5,0.44
2023071409,25.5,94.18,26.4,0.4
2023071410,16.69,93.45,26.43,0.34
2023071411,7.74,92.22,26.91,0.43
2023071412,14.63,83.87,28.59,0.49
2023071413,19.77,73.48,30.48,0.73
2023071414,15.14,68.13,31.16,1.05
2023071415,5.93,65.49,31.71,1.34
2023071416,1.77,63.7,32.18,1.49
2023071417,0.55,61.78,32.59,1.6
2023071418,0.51,59.35,33.09,1.65
2023071419,0.52,57.64,33.36,1.64
2023071420,0.41,57.1,33.32,1.61
2023071421,1.11,57.87,32.98,1.48
2023071422,1.84,62.32,32.23,1.11
2023071423,1.58,66.5,31.13,1.01
2023071500,1.81,78.13,29.1,0.69
2023071501,1.9,82.59,28.27,0.84
2023071502,2.01,86.96,27.73,1.05
2023071503,1.44,90.02,27.3,1.23
2023071504,0.94,91.58,26.97,1.36
2023071505,0.78,93.04,26.67,1.5
2023071506,0.78,94.62,26.37,1.54
2023071507,1.15,96.39,26.05,1.41
2023071508,1.55,97.89,25.73,1.16
2023071509,3.08,98.68,25.5,0.94
2023071510,5.58,98.93,25.33,0.75
2023071511,7.64,94.01,26.68,1.28
2023071512,1.94,85.47,28.23,1.37
2023071513,1.73,73.48,30.1,1.43
2023071514,2.95,67.13,31.49,1.43
2023071515,5.32,64.49,32.29,1.49
2023071516,7.2,63.15,32.55,1.59
2023071517,7.87,62.32,32.74,1.63
2023071518,8.44,62.2,32.74,1.71
2023071519,10.04,62.88,32.74,1.85
2023071520,11.48,65.31,32.34,1.88
2023071521,11.27,69.24,31.77,1.77
2023071522,11.3,72.38,31.0,1.71
2023071523,10.13,79.95,29.75,1.26
2023071600,8.93,85.83,28.43,0.98
2023071601,7.88,88.18,27.8,1.02
