datetime_utc,ALLSKY_SFC_SW_DWN,GWETROOT,GWETTOP,PRECTOTCORR,PS,QV2M,RH2M,T2M,TS,WS2M
2024062019,716.67,0.36,0.37,0.05,101.46,16.32,56.72,31.58,33.51,4.74
2024062020,698.88,0.36,0.36,0.02,101.43,16.16,56.47,31.48,33.2,4.67
2024062021,511.05,0.36,0.36,0.01,101.42,15.92,57.11,31.02,32.01,4.52
2024062022,308.2,0.36,0.36,0.01,101.43,15.77,59.02,30.28,30.55,4.32
2024062023,111.4,0.36,0.36,0.02,101.48,15.79,63.43,29.06,28.69,3.77
2024062100,3.83,0.36,0.36,0.09,101.53,15.85,68.85,27.72,27.2,3.0
2024062101,0.0,0.36,0.36,0.33,101.57,16.21,74.46,26.77,26.31,2.3
2024062102,0.0,0.36,0.36,0.93,101.6,16.64,79.95,26.01,25.6,1.66
2024062103,0.0,0.36,0.37,1.6,101.62,16.99,84.88,25.35,24.95,1.35
2024062104,0.0,0.36,0.37,1.81,101.59,17.17,89.03,24.72,24.33,1.22
2024062105,0.0,0.36,0.37,2.16,101.55,17.33,92.54,24.22,23.87,1.25
2024062106,0.0,0.36,0.38,2.19,101.51,17.51,95.38,23.88,23.58,1.3
2024062107,0.0,0.36,0.38,2.7,101.48,17.62,97.35,23.64,23.37,1.16
2024062108,0.0,0.36,0.38,2.58,101.48,17.63,98.46,23.46,23.16,0.95
2024062109,0.0,0.36,0.39,2.14,101.49,17.59,99.26,23.29,22.95,0.83
2024062110,5.8,0.36,0.39,1.8,101.5,17.59,99.33,23.28,23.07,0.78
2024062111,115.8,0.36,0.39,2.0,101.52,18.39,94.37,24.87,25.28,1.49
2024062112,311.88,0.36,0.39,0.86,101.53,18.71,87.68,26.4,27.78,1.1
2024062113,517.0,0.36,0.39,1.0,101.54,18.16,76.39,28.25,31.13,0.68
2024062114,624.83,0.36,0.39,0.91,101.55,17.36,64.95,30.29,34.46,0.9
2024062115,759.03,0.36,0.38,1.14,101.54,16.91,57.64,31.93,36.75,1.18
2024062116,804.72,0.35,0.37,1.4,101.52,16.6,52.77,33.17,38.22,1.41
2024062117,858.55,0.35,0.36,1.45,101.46,16.39,49.36,34.13,39.03,1.65
2024062118,746.15,0.35,0.35,1.47,101.4,16.27,47.31,34.75,39.14,1.92
2024062119,722.17,0.35,0.34,1.34,101.35,16.22,46.47,35.01,38.59,2.2
2024062120,598.08,0.35,0.34,1.0,101.31,16.21,46.97,34.8,37.6,2.38
2024062121,451.33,0.35,0.33,1.12,101.28,16.15,48.12,34.29,35.91,2.57
2024062122,289.77,0.35,0.33,1.39,101.3,16.37,52.25,33.06,33.48,2.72
2024062123,97.55,0.35,0.33,1.62,101.36,17.38,61.38,31.27,30.74,2.49
2024062200,3.6,0.35,0.34,1.61,101.43,18.27,70.91,29.62,29.08,2.35
2024062201,0.0,0.35,0.34,1.93,101.48,19.17,78.06,28.79,28.4,2.55
2024062202,0.0,0.35,0.35,2.14,101.53,19.83,83.08,28.3,27.98,2.46
2024062203,0.0,0.35,0.35,1.86,101.54,20.18,86.18,27.97,27.65,2.42
2024062204,0.0,0.35,0.35,1.85,101.54,20.33,88.65,27.61,27.3,2.4
2024062205,0.0,0.35,0.36,1.72,101.5,20.42,91.22,27.19,26.89,2.21
2024062206,0.0,0.35,0.36,1.49,101.47,20.47,93.86,26.74,26.45,1.89
2024062207,0.0,0.35,0.36,1.3,101.45,20.45,96.5,26.25,25.93,1.38
2024062208,0.0,0.35,0.37,0.94,101.45,20.39,97.83,25.97,25.67,1.07
2024062209,0.0,0.35,0.37,1.03,101.48,20.29,98.78,25.73,25.38,0.86
2024062210,5.12,0.35,0.37,1.38,101.51,20.23,99.1,25.63,25.31,0.72
2024062211,112.38,0.35,0.37,1.33,101.55,20.74,94.77,26.81,26.99,1.13
2024062212,303.9,0.35,0.38,10.15,101.58,20.71,88.76,27.91,28.56,1.68
2024062213,473.27,0.35,0.4,9.57,101.6,19.6,77.2,29.38,30.83,1.81
2024062214,582.83,0.35,0.41,9.86,101.58,18.14,65.84,30.82,32.87,1.73
2024062215,653.38,0.35,0.42,9.89,101.57,17.69,60.74,31.8,34.28,1.89
2024062216,672.8,0.35,0.42,9.71,101.54,17.6,57.88,32.56,35.3,2.24
2024062217,602.67,0.35,0.42,9.87,101.5,17.59,56.63,32.93,35.42,2.57
2024062218,357.12,0.35,0.42,9.39,101.44,17.66,56.18,33.13,35.44,2.84
2024062219,493.75,0.35,0.42,10.11,101.38,17.71,56.34,33.12,35.03,3.0
2024062220,387.38,0.35,0.42,11.89,101.32,17.75,57.71,32.72,33.93,3.15
2024062221,286.5,0.35,0.43,11.45,101.28,17.89,60.96,31.88,32.36,3.24
2024062222,156.7,0.35,0.44,10.85,101.28,18.19,66.05,30.76,30.74,3.19
2024062223,58.3,0.35,0.45,9.54,101.31,18.64,73.51,29.32,28.92,2.74
2024062300,3.03,0.35,0.45,8.34,101.35,18.96,81.87,27.76,27.34,2.1
2024062301,0.0,0.35,0.46,7.49,101.4,19.14,87.21,26.85,26.55,1.94
2024062302,0.0,0.36,0.46,6.35,101.45,19.27,91.27,26.2,25.96,1.59
2024062303,0.0,0.36,0.46,5.67,101.48,19.33,94.44,25.68,25.47,1.15
2024062304,0.0,0.36,0.47,5.69,101.46,19.33,96.06,25.39,25.21,0.91
2024062305,0.0,0.36,0.47,4.85,101.41,19.26,97.1,25.14,24.95,0.74
2024062306,0.0,0.36,0.47,4.33,101.35,19.12,97.68,24.91,24.67,0.66
2024062307,0.0,0.36,0.46,3.29,101.31,18.96,97.99,24.71,24.43,0.69
2024062308,0.0,0.36,0.46,2.76,101.29,18.81,98.26,24.53,24.24,0.79
2024062309,0.0,0.36,0.46,2.83,101.29,18.69,98.16,24.44,24.13,0.94
2024062310,4.93,0.36,0.46,3.25,101.31,18.66,97.85,24.47,24.27,1.06
2024062311,105.8,0.36,0.46,3.55,101.35,19.17,93.6,25.67,25.95,1.99
2024062312,258.83,0.36,0.46,5.42,101.4,19.26,87.7,26.86,27.71,2.22
2024062313,428.23,0.36,0.46,4.18,101.42,18.64,77.84,28.35,29.99,2.45
2024062314,643.38,0.36,0.45,4.52,101.41,18.21,69.66,29.87,32.3,2.76
2024062315,715.47,0.36,0.45,6.88,101.4,18.14,65.87,30.78,33.48,2.9
2024062316,717.0,0.36,0.44,10.0,101.39,18.14,64.38,31.18,33.7,2.85
2024062317,642.3,0.36,0.45,13.88,101.35,18.18,62.55,31.72,34.4,2.89
2024062318,506.15,0.36,0.45,16.64,101.29,18.07,60.57,32.17,34.73,3.08
2024062319,474.8,0.36,0.46,17.4,101.22,17.85,59.9,32.14,33.98,3.3
2024062320,379.5,0.36,0.47,16.68,101.18,17.76,62.34,31.34,32.07,3.23
2024062321,251.85,0.36,0.48,15.62,101.15,17.87,66.39,30.34,30.45,3.02
2024062322,159.2,0.36,0.49,13.85,101.15,18.07,71.55,29.23,28.98,2.63
2024062323,63.1,0.36,0.5,13.88,101.18,18.42,78.56,27.95,27.38,2.13
2024062400,3.03,0.36,0.51,14.28,101.21,18.47,85.83,26.49,25.88,1.7
2024062401,0.0,0.36,0.51,14.24,101.24,18.33,89.45,25.67,25.14,1.87
2024062402,0.0,0.37,0.52,12.68,101.29,18.2,92.09,25.07,24.6,1.97
2024062403,0.0,0.37,0.53,11.94,101.32,18.03,93.97,24.58,24.17,1.87
2024062404,0.0,0.37,0.53,11.85,101.31,17.82,95.42,24.13,23.75,1.54
2024062405,0.0,0.37,0.53,11.16,101.27,17.62,96.56,23.74,23.41,1.18
2024062406,0.0,0.37,0.53,9.4,101.22,17.46,97.33,23.45,23.14,0.89
2024062407,0.0,0.37,0.53,8.7,101.19,17.36,97.98,23.24,22.92,0.74
2024062408,0.0,0.37,0.53,8.43,101.18,17.31,98.29,23.14,22.77,0.67
2024062409,0.0,0.37,0.53,8.13,101.19,17.31,98.3,23.14,22.62,0.67
2024062410,4.55,0.37,0.53,6.99,101.2,17.43,97.74,23.35,22.83,0.68
2024062411,103.55,0.37,0.52,6.39,101.22,18.85,93.81,25.33,25.93,1.0
2024062412,292.38,0.37,0.52,4.58,101.23,18.78,82.34,27.48,28.86,1.17
2024062413,479.15,0.37,0.51,3.4,101.24,17.07,67.8,29.2,31.17,1.05
2024062414,698.72,0.37,0.49,4.4,101.24,16.33,59.27,30.78,33.73,0.79
2024062415,798.0,0.37,0.48,5.64,101.24,16.23,55.15,31.94,35.35,0.81
2024062416,847.58,0.37,0.47,7.35,101.23,16.34,53.15,32.71,35.99,1.08
2024062417,815.58,0.37,0.46,8.56,101.18,16.47,52.03,33.22,36.3,1.47
2024062418,776.33,0.37,0.45,8.63,101.11,16.56,51.5,33.49,36.16,1.9
2024062419,698.05,0.37,0.44,6.44,101.04,16.64,51.77,33.47,35.54,2.23
2024062420,574.88,0.37,0.43,4.85,100.98,16.61,52.14,33.3,34.98,2.35
2024062421,383.27,0.37,0.43,4.83,100.95,16.71,54.05,32.76,33.88,2.39
2024062422,214.85,0.37,0.43,4.33,100.97,17.07,58.51,31.73,31.88,2.32
2024062423,72.2,0.37,0.43,4.27,101.01,17.82,66.04,30.36,29.87,1.96
2024062500,2.72,0.37,0.43,4.87,101.05,18.09,74.95,28.43,27.76,1.33
2024062501,0.0,0.37,0.44,4.55,101.09,18.49,80.5,27.58,27.04,1.45
2024062502,0.0,0.37,0.44,4.29,101.14,18.96,85.52,26.98,26.53,1.51
2024062503,0.0,0.37,0.44,3.39,101.15,19.23,89.12,26.52,26.15,1.5
2024062504,0.0,0.37,0.44,2.78,101.14,19.3,91.78,26.08,25.74,1.34
2024062505,0.0,0.37,0.44,2.31,101.12,19.34,94.21,25.67,25.39,1.09
2024062506,0.0,0.37,0.45,5.0,101.09,19.33,95.83,25.37,25.08,0.84
2024062507,0.0,0.37,0.45,5.48,101.08,19.31,96.8,25.18,24.83,0.64
2024062508,0.0,0.37,0.46,5.78,101.09,19.26,97.03,25.1,24.66,0.43
2024062509,0.0,0.37,0.46,6.4,101.11,19.21,96.34,25.18,24.5,0.31
2024062510,4.75,0.37,0.47,6.9,101.14,19.2,95.92,25.25,24.55,0.27
2024062511,104.0,0.37,0.47,6.98,101.17,19.96,94.24,26.2,26.47,0.47
2024062512,290.73,0.37,0.47,5.26,101.2,19.3,81.9,28.03,29.37,0.5
2024062513,457.12,0.37,0.47,2.97,101.22,17.82,68.25,29.82,32.21,0.52
2024062514,630.78,0.37,0.46,2.28,101.24,17.26,60.78,31.3,34.64,0.57
2024062515,708.78,0.37,0.45,2.01,101.24,17.09,56.11,32.54,36.84,0.44
2024062516,679.47,0.37,0.44,2.32,101.22,16.94,52.49,33.57,38.26,0.18
2024062517,726.33,0.37,0.43,3.96,101.17,16.85,50.0,34.34,39.07,0.12
2024062518,687.85,0.37,0.42,5.43,101.12,16.81,48.84,34.71,38.81,0.44
2024062519,586.58,0.36,0.41,6.5,101.07,16.86,48.93,34.72,38.0,0.64
2024062520,383.27,0.36,0.41,7.35,101.03,17.01,50.29,34.38,36.66,0.76
2024062521,253.25,0.36,0.41,7.23,101.02,17.42,54.04,33.51,34.36,0.81
2024062522,161.02,0.36,0.42,8.0,101.03,18.13,59.46,32.51,32.84,0.76
2024062523,58.88,0.36,0.43,8.5,101.08,18.94,66.52,31.3,29.96,0.7
2024062600,2.55,0.36,0.43,7.08,101.13,19.25,72.59,30.06,28.87,0.65
2024062601,0.0,0.37,0.44,6.26,101.17,19.99,79.16,29.21,28.55,0.73
2024062602,0.0,0.37,0.45,7.3,101.21,20.36,84.56,28.39,27.88,0.82
2024062603,0.0,0.37,0.45,5.27,101.21,20.39,88.11,27.71,27.28,0.93
2024062604,0.0,0.37,0.46,5.33,101.19,20.2,90.29,27.13,26.77,1.12
2024062605,0.0,0.37,0.46,4.37,101.15,20.04,92.06,26.66,26.35,1.35
2024062606,0.0,0.37,0.46,1.77,101.1,19.88,93.85,26.19,25.92,1.51
2024062607,0.0,0.37,0.46,1.77,101.04,19.71,95.63,25.72,25.5,1.54
2024062608,0.0,0.37,0.45,1.67,101.07,19.5,96.69,25.36,25.12,1.38
2024062609,0.0,0.37,0.45,1.51,101.16,19.28,96.96,25.14,24.88,1.2
2024062610,4.97,0.37,0.45,1.51,101.19,19.14,96.86,25.04,24.92,0.95
2024062611,113.35,0.37,0.45,1.79,101.2,19.46,92.8,26.04,26.42,1.55
2024062612,308.2,0.37,0.45,3.13,101.23,19.31,84.0,27.61,28.71,1.71
2024062613,490.77,0.37,0.45,3.1,101.24,18.33,71.26,29.56,31.28,1.91
2024062614,620.0,0.37,0.44,3.74,101.22,17.46,62.45,31.02,33.31,1.72
2024062615,710.85,0.37,0.44,4.8,101.19,17.1,57.62,32.07,35.02,1.45
2024062616,731.1,0.37,0.43,5.02,101.14,17.01,55.55,32.62,35.55,1.25
2024062617,695.85,0.37,0.43,5.08,101.1,16.98,54.34,32.97,35.76,1.19
2024062618,594.88,0.36,0.42,5.96,101.03,17.01,54.25,33.02,35.14,1.37
2024062619,480.92,0.36,0.42,6.63,100.98,17.08,55.4,32.71,34.14,1.65
2024062620,275.52,0.36,0.42,7.28,100.96,17.17,57.4,32.17,32.77,1.89
2024062621,172.4,0.36,0.43,7.0,100.93,17.56,60.6,31.6,31.84,1.86
2024062622,186.6,0.36,0.43,7.02,100.93,17.8,63.29,31.07,30.91,1.75
2024062623,77.72,0.37,0.44,7.27,100.95,18.39,69.5,30.0,29.31,1.35
2024062700,3.75,0.37,0.45,8.26,100.97,18.56,76.49,28.5,27.84,1.09
2024062701,0.0,0.37,0.46,7.79,101.0,18.73,80.71,27.74,27.12,1.39
2024062702,0.0,0.37,0.46,7.31,101.04,18.99,85.32,27.03,26.45,1.7
2024062703,0.0,0.37,0.47,6.14,101.05,19.1,89.01,26.41,25.9,1.88
2024062704,0.0,0.37,0.47,6.6,101.05,19.06,91.32,25.94,25.51,1.95
2024062705,0.0,0.37,0.47,5.25,101.02,18.99,93.48,25.48,25.09,1.78
2024062706,0.0,0.37,0.48,4.37,100.98,18.91,95.29,25.08,24.72,1.58
2024062707,0.0,0.37,0.47,3.39,100.97,18.78,96.92,24.68,24.31,1.38
2024062708,0.0,0.37,0.47,2.68,100.98,18.66,98.06,24.38,24.01,1.21
2024062709,0.0,0.37,0.47,2.65,101.01,18.52,98.71,24.15,23.76,1.07
2024062710,4.55,0.37,0.47,2.5,101.03,18.48,98.7,24.12,23.83,0.96
2024062711,111.1,0.37,0.47,2.76,101.06,19.39,93.83,25.77,26.04,1.73
2024062712,305.27,0.37,0.46,1.1,101.09,19.75,86.43,27.48,28.38,1.96
2024062713,492.2,0.37,0.46,0.63,101.1,19.03,74.7,29.36,31.02,2.12
2024062714,662.72,0.37,0.45,0.46,101.11,18.15,66.17,30.66,32.84,2.1
2024062715,792.88,0.37,0.44,0.45,101.12,17.42,59.69,31.76,34.31,2.13
2024062716,868.0,0.37,0.42,0.62,101.1,16.78,54.44,32.73,35.42,2.28
2024062717,893.97,0.37,0.41,1.18,101.05,16.47,51.36,33.43,35.96,2.47
2024062718,820.03,0.36,0.4,2.47,100.99,16.47,50.06,33.88,36.3,2.68
2024062719,744.95,0.36,0.39,3.87,100.95,16.59,49.81,34.09,36.33,2.88
2024062720,599.38,0.36,0.39,4.27,100.91,16.65,50.64,33.85,35.48,2.94
2024062721,393.85,0.36,0.39,4.17,100.9,16.59,52.27,33.22,34.11,2.88
2024062722,231.4,0.36,0.39,3.73,100.93,16.98,56.62,32.21,32.24,2.56
2024062723,86.78,0.36,0.39,4.88,100.99,17.83,64.49,30.78,30.12,1.84
2024062800,3.65,0.36,0.4,4.6,101.04,18.24,73.82,28.83,28.11,1.09
2024062801,0.0,0.36,0.41,5.09,101.08,18.45,78.79,27.91,27.29,1.08
2024062802,0.0,0.36,0.41,4.83,101.11,18.72,82.91,27.29,26.76,1.08
2024062803,0.0,0.36,0.42,4.36,101.12,18.93,86.54,26.75,26.27,1.09
2024062804,0.0,0.36,0.42,4.19,101.1,19.13,89.82,26.29,25.86,1.14
2024062805,0.0,0.36,0.43,3.64,101.07,19.3,92.69,25.9,25.52,1.1
2024062806,0.0,0.36,0.43,3.5,101.03,19.38,94.93,25.56,25.22,1.04
2024062807,0.0,0.36,0.43,2.66,101.01,19.37,96.86,25.21,24.88,0.96
2024062808,0.0,0.36,0.43,2.15,101.04,19.3,98.29,24.91,24.58,0.86
2024062809,0.0,0.36,0.44,2.07,101.08,19.14,98.92,24.67,24.3,0.74
2024062810,4.78,0.37,0.44,2.03,101.13,19.02,98.66,24.62,24.27,0.65
2024062811,101.25,0.37,0.44,2.27,101.19,19.72,94.36,25.98,26.35,0.96
2024062812,294.35,0.37,0.45,11.91,101.24,19.74,86.36,27.51,28.58,0.93
2024062813,473.77,0.37,0.45,5.7,101.28,18.78,73.82,29.37,31.35,0.88
2024062814,591.42,0.37,0.45,4.64,101.3,17.41,61.83,31.16,34.2,0.94
2024062815,674.95,0.37,0.45,10.28,101.31,17.12,55.96,32.63,36.35,1.07
2024062816,764.65,0.37,0.46,20.03,101.32,17.32,53.38,33.68,37.56,1.24
2024062817,782.08,0.37,0.47,26.54,101.29,17.68,52.82,34.23,37.69,1.49
2024062818,607.97,0.37,0.5,33.19,101.26,18.07,54.19,34.15,36.48,1.73
2024062819,153.68,0.37,0.53,39.84,101.23,18.52,57.05,33.66,34.9,1.91
2024062820,70.05,0.37,0.56,45.5,101.2,19.22,61.32,33.02,33.62,1.92
2024062821,30.27,0.37,0.6,47.83,101.21,20.02,66.6,32.27,33.32,1.61
2024062822,37.55,0.38,0.64,49.89,101.25,20.0,69.76,31.44,31.99,1.36
2024062823,20.6,0.38,0.66,45.96,101.31,19.87,75.08,30.05,29.31,1.26
2024062900,1.55,0.39,0.68,41.58,101.37,21.21,86.71,28.68,27.93,0.76
2024062901,0.0,0.39,0.68,37.66,101.42,21.23,91.4,27.8,27.35,0.61
2024062902,0.0,0.39,0.68,31.63,101.47,20.89,93.27,27.19,26.84,0.6
2024062903,0.0,0.39,0.68,32.7,101.49,20.52,94.39,26.69,26.39,0.57
2024062904,0.0,0.4,0.67,24.21,101.47,20.22,95.11,26.31,26.02,0.54
2024062905,0.0,0.4,0.66,18.92,101.44,19.9,95.55,25.96,25.65,0.49
2024062906,0.0,0.4,0.65,20.02,101.41,19.58,95.64,25.67,25.29,0.45
2024062907,0.0,0.4,0.64,12.49,101.4,19.3,95.35,25.48,24.9,0.36
2024062908,0.0,0.4,0.63,14.96,101.44,19.03,94.39,25.42,24.5,0.16
2024062909,0.0,0.4,0.62,10.73,101.47,18.83,95.07,25.13,24.19,0.34
2024062910,3.95,0.4,0.61,14.5,101.54,18.69,96.37,24.79,24.23,0.54
2024062911,84.43,0.4,0.61,15.88,101.61,19.47,95.35,25.66,25.92,1.12
2024062912,250.4,0.4,0.6,3.84,101.67,19.89,90.03,27.0,27.93,1.52
2024062913,428.45,0.4,0.58,3.06,101.72,19.2,76.89,29.12,30.6,1.61
2024062914,541.72,0.4,0.56,2.04,101.75,18.32,67.36,30.62,32.19,1.81
2024062915,582.92,0.4,0.53,2.38,101.76,18.16,62.34,31.83,33.96,1.91
2024062916,717.05,0.4,0.51,2.54,101.75,18.08,58.76,32.8,35.25,1.94
2024062917,843.0,0.4,0.49,3.29,101.72,18.03,56.77,33.36,35.68,1.93
2024062918,786.83,0.4,0.48,3.89,101.68,18.02,56.18,33.53,35.38,1.93
2024062919,586.03,0.4,0.47,4.4,101.63,18.07,57.1,33.28,34.51,1.99
2024062920,376.65,0.39,0.47,4.8,101.6,18.03,58.67,32.75,33.35,2.03
2024062921,150.88,0.39,0.47,4.89,101.6,18.42,63.48,31.73,31.87,2.01
2024062922,106.8,0.39,0.47,4.57,101.64,19.05,69.89,30.63,30.51,1.86
2024062923,44.22,0.39,0.47,4.44,101.67,19.56,77.02,29.4,29.01,1.66
2024063000,2.25,0.39,0.48,5.02,101.71,19.91,84.09,28.19,27.85,1.35
2024063001,0.0,0.39,0.48,5.59,101.75,20.34,89.51,27.49,27.24,1.17
2024063002,0.0,0.39,0.49,5.34,101.79,20.6,93.97,26.88,26.64,0.82
2024063003,0.0,0.4,0.49,5.31,101.77,20.58,95.82,26.53,26.29,0.6
2024063004,0.0,0.4,0.5,5.18,101.74,20.36,96.01,26.31,25.94,0.51
2024063005,0.0,0.4,0.5,4.78,101.69,20.16,95.32,26.26,25.68,0.46
2024063006,0.0,0.4,0.5,3.49,101.65,19.91,94.22,26.24,25.28,0.31
2024063007,0.0,0.4,0.5,3.07,101.64,19.69,93.35,26.21,24.86,0.09
2024063008,0.0,0.4,0.5,3.07,101.65,19.58,94.56,25.9,24.6,0.37
2024063009,0.0,0.4,0.5,3.23,101.67,19.43,95.95,25.53,24.6,0.55
2024063010,3.58,0.4,0.5,3.67,101.69,19.36,97.12,25.27,24.71,0.63
2024063011,74.57,0.4,0.5,3.81,101.72,20.13,95.21,26.26,26.41,1.05
2024063012,218.93,0.4,0.5,4.28,101.75,20.31,91.17,27.15,27.63,1.58
2024063013,374.95,0.4,0.5,4.82,101.76,19.88,83.91,28.21,29.14,1.82
2024063014,550.5,0.4,0.5,5.37,101.76,19.21,76.29,29.27,30.53,1.95
2024063015,581.8,0.4,0.5,5.85,101.75,18.78,70.95,30.14,31.78,1.96
2024063016,498.95,0.4,0.49,6.38,101.72,18.4,67.16,30.74,32.54,1.91
2024063017,378.5,0.39,0.49,7.59,101.66,18.14,64.37,31.23,33.23,1.79
2024063018,170.0,0.39,0.48,7.79,101.59,17.99,62.68,31.54,33.53,1.59
2024063019,123.7,0.39,0.48,5.38,101.54,17.85,61.82,31.64,33.41,1.41
2024063020,240.55,0.39,0.48,4.45,101.48,17.67,61.83,31.45,32.63,1.25
2024063021,300.15,0.39,0.47,3.66,101.44,17.71,63.77,30.94,31.63,1.18
2024063022,159.95,0.39,0.47,3.45,101.43,17.91,67.45,30.15,30.34,1.1
2024063023,53.42,0.39,0.47,2.96,101.44,18.27,72.29,29.29,28.99,0.91
2024070100,3.78,0.39,0.47,2.59,101.47,18.6,80.06,27.84,27.16,0.6
2024070101,0.0,0.39,0.47,2.59,101.5,18.76,85.38,26.89,26.41,0.56
2024070102,0.0,0.39,0.48,2.88,101.52,18.94,89.94,26.17,25.86,0.55
2024070103,0.0,0.39,0.48,2.42,101.51,19.01,93.19,25.63,25.37,0.56
2024070104,0.0,0.39,0.48,2.32,101.48,18.95,95.28,25.2,24.98,0.55
2024070105,0.0,0.39,0.48,2.1,101.44,18.86,96.8,24.85,24.63,0.53
2024070106,0.0,0.39,0.48,9.47,101.39,18.72,97.48,24.6,24.31,0.51
2024070107,0.0,0.39,0.49,7.98,101.33,18.55,97.36,24.46,24.03,0.52
2024070108,0.0,0.39,0.5,6.33,101.31,18.38,96.75,24.41,23.73,0.53
2024070109,0.0,0.39,0.5,5.19,101.3,18.21,96.54,24.29,23.46,0.53
2024070110,3.97,0.39,0.5,3.85,101.29,18.08,97.07,24.08,23.53,0.6
2024070111,103.68,0.39,0.5,3.05,101.31,18.94,94.28,25.34,25.76,1.26
2024070112,295.95,0.39,0.5,0.38,101.32,19.01,88.36,26.5,27.59,1.86
2024070113,504.02,0.39,0.49,0.32,101.35,18.5,77.12,28.37,30.54,2.11
2024070114,691.2,0.39,0.48,0.81,101.35,18.0,67.54,30.2,33.12,2.16
2024070115,741.38,0.39,0.47,1.33,101.34,17.88,62.19,31.53,34.89,2.27
2024070116,778.55,0.39,0.45,1.67,101.32,17.8,58.52,32.52,36.05,2.39
2024070117,841.55,0.39,0.44,2.01,101.25,17.79,56.33,33.18,36.62,2.56
2024070118,822.95,0.39,0.43,2.18,101.17,17.8,55.28,33.51,36.59,2.76
2024070119,749.65,0.39,0.42,2.24,101.12,17.79,55.25,33.5,35.98,2.83
2024070120,659.6,0.38,0.41,2.19,101.09,17.76,56.14,33.18,34.96,2.71
2024070121,489.45,0.38,0.41,2.03,101.09,17.58,56.27,32.96,34.12,2.47
2024070122,285.48,0.38,0.41,1.89,101.11,17.56,59.11,32.07,32.1,2.08
2024070123,96.95,0.38,0.41,1.65,101.15,18.22,65.84,30.82,30.21,1.51
2024070200,3.45,0.38,0.42,1.15,101.21,18.42,73.25,29.16,28.45,0.92
2024070201,0.0,0.38,0.42,1.32,101.26,18.32,76.26,28.38,27.75,0.98
2024070202,0.0,0.38,0.42,2.91,101.29,18.45,80.07,27.67,27.06,1.06
2024070203,0.0,0.38,0.43,3.27,101.29,18.59,83.75,27.03,26.47,1.16
2024070204,0.0,0.38,0.43,2.61,101.25,18.72,87.02,26.49,25.99,1.19
2024070205,0.0,0.38,0.44,2.19,101.26,18.87,90.29,26.0,25.6,0.94
2024070206,0.0,0.38,0.44,1.7,101.27,18.94,92.74,25.61,25.26,0.73
2024070207,0.0,0.38,0.44,1.61,101.25,18.91,94.36,25.29,24.94,0.62
2024070208,0.0,0.38,0.44,1.66,101.24,18.84,95.87,24.96,24.62,0.59
2024070209,0.0,0.38,0.44,1.54,101.26,18.74,97.11,24.66,24.33,0.67
2024070210,3.92,0.38,0.44,1.76,101.3,18.74,97.68,24.57,24.39,0.74
2024070211,106.0,0.38,0.45,1.86,101.36,19.43,93.36,25.94,26.37,1.57
2024070212,300.27,0.38,0.45,0.59,101.43,19.65,85.18,27.7,28.85,1.81
2024070213,509.52,0.38,0.44,0.35,101.48,19.3,74.73,29.66,31.98,2.04
2024070214,698.05,0.38,0.44,0.51,101.49,18.75,66.7,31.15,34.13,2.11
2024070215,688.55,0.38,0.43,0.81,101.49,18.42,61.12,32.38,35.89,2.13
2024070216,757.12,0.38,0.42,1.25,101.47,18.38,57.91,33.3,37.21,2.07
2024070217,773.88,0.38,0.41,1.89,101.43,18.41,56.04,33.91,37.82,2.09
2024070218,660.0,0.38,0.4,2.71,101.39,18.42,55.49,34.09,37.48,2.11
2024070219,598.65,0.38,0.39,3.41,101.37,18.52,55.62,34.14,36.86,2.1
2024070220,426.17,0.38,0.39,3.02,101.33,18.59,56.21,34.01,35.87,2.05
2024070221,312.33,0.38,0.39,3.11,101.32,18.84,59.09,33.35,34.27,1.98
2024070222,191.0,0.38,0.4,3.93,101.34,19.31,64.06,32.35,32.43,1.93
2024070223,77.07,0.38,0.4,4.77,101.38,20.21,72.73,30.91,30.47,1.65
2024070300,3.7,0.38,0.41,6.22,101.41,20.7,80.86,29.48,29.02,1.46
2024070301,0.0,0.38,0.42,8.22,101.44,21.3,87.6,28.59,28.27,1.7
2024070302,0.0,0.38,0.43,10.56,101.49,21.74,92.11,28.08,27.87,1.78
2024070303,0.0,0.38,0.45,15.24,101.5,21.93,94.5,27.79,27.61,1.7
2024070304,0.0,0.38,0.48,21.63,101.48,21.93,95.6,27.59,27.41,1.58
2024070305,0.0,0.38,0.52,29.61,101.45,21.81,96.22,27.38,27.19,1.45
2024070306,0.0,0.38,0.55,31.96,101.41,21.58,96.65,27.12,26.89,1.28
2024070307,0.0,0.39,0.57,13.03,101.4,21.32,97.25,26.81,26.58,1.12
2024070308,0.0,0.39,0.56,3.04,101.42,21.04,97.54,26.54,26.28,0.92
2024070309,0.0,0.39,0.55,1.68,101.44,20.81,97.48,26.37,26.06,0.71
2024070310,3.85,0.39,0.54,1.22,101.48,20.58,97.25,26.23,25.94,0.56
2024070311,109.05,0.39,0.53,0.92,101.54,21.27,93.25,27.51,28.11,0.94
2024070312,309.52,0.39,0.52,1.91,101.59,20.32,79.81,29.42,31.25,1.07
2024070313,517.58,0.39,0.51,1.12,101.61,18.36,66.04,30.98,32.9,1.07
2024070314,701.85,0.39,0.49,1.66,101.63,18.03,60.07,32.34,35.06,0.99
2024070315,846.22,0.38,0.47,2.58,101.63,18.05,56.59,33.42,36.66,1.1
