iter	Passed	Remaining
1672	6056	12043
1673	6058	12037
1674	6060	12031
1675	6063	12024
1676	6065	12018
1677	6067	12012
1678	6069	12006
1679	6072	12000
1680	6074	11993
1681	6076	11987
1682	6079	11981
1683	6081	11974
1684	6083	11968
1685	6085	11962
1686	6087	11955
1687	6090	11949
1688	6092	11944
1689	6095	11937
1690	6097	11931
1691	6099	11925
1692	6102	11919
1693	6105	11914
1694	6107	11909
1695	6110	11903
1696	6112	11898
1697	6115	11892
1698	6117	11886
1699	6120	11880
1700	6122	11874
1701	6124	11868
1702	6127	11862
1703	6129	11857
1704	6132	11851
1705	6135	11845
1706	6137	11839
1707	6139	11833
1708	6142	11828
1709	6144	11821
1710	6146	11815
1711	6148	11809
1712	6151	11803
1713	6153	11797
1714	6155	11790
1715	6158	11786
1716	6162	11782
1717	6164	11777
1718	6168	11772
1719	6171	11769
1720	6174	11764
1721	6177	11758
1722	6179	11753
1723	6182	11748
1724	6185	11742
1725	6187	11736
1726	6189	11730
1727	6191	11723
1728	6193	11717
1729	6195	11711
1730	6198	11704
1731	6200	11699
1732	6202	11692
1733	6204	11686
1734	6207	11680
1735	6209	11674
1736	6211	11668
1737	6213	11662
1738	6215	11656
1739	6218	11650
1740	6220	11644
1741	6222	11637
1742	6224	11631
1743	6227	11625
1744	6229	11619
1745	6231	11613
1746	6233	11607
1747	6236	11601
1748	6238	11595
1749	6240	11589
1750	6242	11583
1751	6245	11577
1752	6247	11572
1753	6249	11566
1754	6252	11560
1755	6254	11554
1756	6256	11548
1757	6259	11542
1758	6261	11536
1759	6263	11530
1760	6266	11526
1761	6268	11520
1762	6271	11514
1763	6273	11508
1764	6275	11502
1765	6278	11496
1766	6280	11491
1767	6283	11485
1768	6285	11479
1769	6287	11473
1770	6289	11468
1771	6292	11462
1772	6294	11456
1773	6296	11450
1774	6298	11444
1775	6301	11438
1776	6303	11433
1777	6305	11427
1778	6307	11421
1779	6310	11415
1780	6312	11409
1781	6314	11403
1782	6317	11397
1783	6319	11391
1784	6321	11386
1785	6324	11381
1786	6326	11375
1787	6329	11369
1788	6331	11363
1789	6333	11358
1790	6336	11353
1791	6338	11347
1792	6340	11341
1793	6343	11335
1794	6345	11329
1795	6347	11323
1796	6349	11318
1797	6352	11312
1798	6354	11307
1799	6357	11301
1800	6359	11295
1801	6361	11290
1802	6364	11284
1803	6366	11278
1804	6368	11273
1805	6371	11267
1806	6373	11262
1807	6376	11257
1808	6380	11254
1809	6383	11250
1810	6386	11246
1811	6389	11240
1812	6391	11235
1813	6394	11230
1814	6396	11224
1815	6398	11218
1816	6401	11213
1817	6403	11208
1818	6406	11202
1819	6408	11197
1820	6411	11193
1821	6413	11187
1822	6415	11181
1823	6418	11176
1824	6420	11170
1825	6423	11164
1826	6425	11159
1827	6427	11153
1828	6430	11148
1829	6432	11142
1830	6435	11137
1831	6437	11132
1832	6439	11126
1833	6442	11121
1834	6444	11116
1835	6447	11110
1836	6450	11105
1837	6452	11100
1838	6454	11095
1839	6457	11089
1840	6460	11085
1841	6462	11079
1842	6464	11074
1843	6467	11069
1844	6470	11064
1845	6472	11059
1846	6475	11053
1847	6477	11048
1848	6479	11042
1849	6482	11037
1850	6484	11032
1851	6487	11026
1852	6489	11022
1853	6493	11019
1854	6496	11014
1855	6500	11011
1856	6502	11005
1857	6505	11001
1858	6508	10996
1859	6510	10990
1860	6512	10985
1861	6515	10980
1862	6517	10975
1863	6520	10969
1864	6522	10964
1865	6525	10959
1866	6527	10954
1867	6530	10948
1868	6532	10943
1869	6535	10938
1870	6537	10933
1871	6540	10928
1872	6542	10923
1873	6545	10917
1874	6547	10912
1875	6549	10907
1876	6552	10901
1877	6554	10895
1878	6556	10890
1879	6559	10885
1880	6561	10880
1881	6563	10874
1882	6566	10869
1883	6569	10865
1884	6573	10863
1885	6576	10858
1886	6578	10853
1887	6582	10849
1888	6585	10846
1889	6588	10841
1890	6591	10836
1891	6593	10831
1892	6596	10826
1893	6598	10820
1894	6601	10815
1895	6603	10810
1896	6606	10805
1897	6608	10800
1898	6611	10796
1899	6614	10791
1900	6616	10786
1901	6619	10781
1902	6622	10778
1903	6626	10774
1904	6628	10769
1905	6631	10764
1906	6633	10759
1907	6636	10754
1908	6639	10749
1909	6641	10745
1910	6644	10740
1911	6646	10734
1912	6649	10729
1913	6653	10727
1914	6659	10728
1915	6662	10723
1916	6664	10718
1917	6667	10714
1918	6672	10713
1919	6676	10709
1920	6678	10705
1921	6681	10700
1922	6684	10696
1923	6687	10691
1924	6691	10689
1925	6694	10684
1926	6696	10679
1927	6699	10674
1928	6702	10670
1929	6705	10665
1930	6707	10660
1931	6710	10656
1932	6712	10650
1933	6715	10646
1934	6717	10640
1935	6721	10637
1936	6723	10632
1937	6726	10628
1938	6729	10623
1939	6732	10619
1940	6734	10613
1941	6737	10609
1942	6740	10604
1943	6743	10600
1944	6746	10596
1945	6748	10590
1946	6750	10585
1947	6753	10580
1948	6755	10575
1949	6758	10570
1950	6761	10567
1951	6764	10563
1952	6768	10560
1953	6771	10555
1954	6774	10551
1955	6777	10547
1956	6779	10541
1957	6781	10536
1958	6783	10530
1959	6786	10525
1960	6788	10520
1961	6790	10514
1962	6793	10509
1963	6795	10504
1964	6797	10499
1965	6801	10495
1966	6803	10490
1967	6805	10485
1968	6807	10479
1969	6810	10474
1970	6812	10469
1971	6814	10464
1972	6817	10459
1973	6819	10454
1974	6821	10448
1975	6824	10443
1976	6826	10438
1977	6829	10433
1978	6831	10429
1979	6834	10423
1980	6836	10418
1981	6839	10413
1982	6841	10408
1983	6843	10403
1984	6846	10398
1985	6848	10393
1986	6850	10388
1987	6853	10383
1988	6856	10379
1989	6858	10374
1990	6861	10369
1991	6863	10364
1992	6865	10359
1993	6868	10353
1994	6870	10348
1995	6872	10343
1996	6875	10338
1997	6877	10333
1998	6879	10328
1999	6882	10323
2000	6884	10318
2001	6886	10312
2002	6889	10307
2003	6891	10302
2004	6893	10297
2005	6896	10292
2006	6898	10287
2007	6902	10285
2008	6905	10281
2009	6908	10276
2010	6910	10271
2011	6914	10268
2012	6916	10263
2013	6919	10258
2014	6921	10253
2015	6924	10248
2016	6926	10243
2017	6929	10239
2018	6932	10235
2019	6934	10230
2020	6937	10226
2021	6939	10220
2022	6942	10215
2023	6944	10210
2024	6946	10206
2025	6949	10201
2026	6951	10195
2027	6953	10190
2028	6956	10185
2029	6958	10181
2030	6961	10176
2031	6963	10171
2032	6965	10166
2033	6968	10160
2034	6970	10155
2035	6972	10150
2036	6974	10145
2037	6977	10140
2038	6979	10135
2039	6982	10131
2040	6985	10126
2041	6987	10122
2042	6990	10117
2043	6993	10113
2044	6996	10109
2045	6998	10104
2046	7001	10099
2047	7004	10095
2048	7006	10090
2049	7008	10085
2050	7010	10080
2051	7013	10075
2052	7015	10070
2053	7018	10066
2054	7020	10061
2055	7023	10056
2056	7025	10051
2057	7029	10048
2058	7032	10044
2059	7034	10039
2060	7037	10035
2061	7040	10031
2062	7043	10027
2063	7046	10023
2064	7049	10019
2065	7052	10015
2066	7055	10011
2067	7058	10007
2068	7061	10002
2069	7063	9998
2070	7065	9992
2071	7067	9987
2072	7069	9982
2073	7072	9977
2074	7074	9972
2075	7076	9967
2076	7078	9962
2077	7081	9957
2078	7083	9952
2079	7085	9947
2080	7087	9942
2081	7090	9937
2082	7092	9932
2083	7095	9927
2084	7097	9922
2085	7099	9918
2086	7102	9913
2087	7104	9907
2088	7106	9902
2089	7108	9897
2090	7110	9892
2091	7113	9887
2092	7115	9882
2093	7117	9878
2094	7120	9873
2095	7122	9868
2096	7124	9862
2097	7126	9858
2098	7129	9853
2099	7131	9848
2100	7133	9843
2101	7136	9838
2102	7138	9833
2103	7140	9828
2104	7143	9823
2105	7146	9820
2106	7148	9815
2107	7151	9811
2108	7154	9806
2109	7156	9801
2110	7158	9796
2111	7160	9791
2112	7162	9786
2113	7165	9781
2114	7167	9777
2115	7169	9772
2116	7172	9767
2117	7174	9762
2118	7176	9757
2119	7178	9752
2120	7181	9748
2121	7184	9744
2122	7187	9740
2123	7189	9735
2124	7192	9730
2125	7194	9725
2126	7196	9721
2127	7199	9716
2128	7201	9711
2129	7203	9706
2130	7206	9701
2131	7208	9696
2132	7210	9691
2133	7212	9687
2134	7215	9682
2135	7217	9677
2136	7219	9672
2137	7222	9667
2138	7224	9662
2139	7226	9657
2140	7228	9652
2141	7231	9648
2142	7233	9643
2143	7235	9638
2144	7238	9633
2145	7240	9629
2146	7243	9624
2147	7245	9619
2148	7247	9615
2149	7249	9610
2150	7251	9604
2151	7254	9600
2152	7256	9595
2153	7258	9590
2154	7260	9585
2155	7263	9580
2156	7265	9575
2157	7267	9571
2158	7270	9566
2159	7272	9561
2160	7275	9557
2161	7278	9554
2162	7280	9549
2163	7283	9545
2164	7287	9542
2165	7291	9539
2166	7295	9537
2167	7297	9532
2168	7299	9527
2169	7302	9523
2170	7304	9518
2171	7306	9513
2172	7308	9508
2173	7311	9503
2174	7313	9499
2175	7316	9494
2176	7318	9489
2177	7320	9485
2178	7322	9480
2179	7325	9475
2180	7327	9470
2181	7329	9466
2182	7332	9461
2183	7334	9457
2184	7337	9452
2185	7339	9447
2186	7341	9443
2187	7343	9438
2188	7346	9433
2189	7348	9428
2190	7350	9423
2191	7352	9419
2192	7355	9414
2193	7357	9409
2194	7359	9405
2195	7362	9400
2196	7364	9395
2197	7366	9390
2198	7368	9386
2199	7371	9381
2200	7373	9376
2201	7375	9372
2202	7377	9367
2203	7380	9362
2204	7383	9359
2205	7386	9355
2206	7388	9350
2207	7391	9346
2208	7393	9341
2209	7396	9337
2210	7398	9332
2211	7401	9328
2212	7403	9323
2213	7405	9319
2214	7408	9314
2215	7410	9310
2216	7412	9305
2217	7415	9300
2218	7418	9297
2219	7420	9292
2220	7423	9288
2221	7425	9283
2222	7427	9278
2223	7429	9274
2224	7432	9269
2225	7434	9265
2226	7437	9260
2227	7440	9256
2228	7442	9252
2229	7444	9247
2230	7446	9242
2231	7449	9238
2232	7451	9233
2233	7454	9230
2234	7457	9225
2235	7459	9221
2236	7462	9216
2237	7465	9212
2238	7467	9208
2239	7471	9206
2240	7478	9207
2241	7485	9208
2242	7490	9206
2243	7494	9204
2244	7497	9200
2245	7499	9195
2246	7501	9191
2247	7504	9186
2248	7506	9182
2249	7508	9177
2250	7511	9172
2251	7513	9168
2252	7516	9164
2253	7518	9159
2254	7520	9154
2255	7522	9150
2256	7525	9145
2257	7527	9141
2258	7530	9136
2259	7532	9132
2260	7534	9127
2261	7537	9123
2262	7539	9118
2263	7541	9113
2264	7543	9108
2265	7545	9104
2266	7548	9099
2267	7550	9095
2268	7553	9091
2269	7555	9087
2270	7558	9082
2271	7560	9078
2272	7563	9073
2273	7565	9069
2274	7568	9065
2275	7571	9061
2276	7574	9057
2277	7576	9053
2278	7579	9048
2279	7581	9044
2280	7583	9039
2281	7586	9035
2282	7588	9030
2283	7590	9026
2284	7592	9021
2285	7595	9017
2286	7597	9012
2287	7599	9008
2288	7602	9003
2289	7604	8998
2290	7606	8994
2291	7608	8989
2292	7611	8985
2293	7613	8980
2294	7615	8976
2295	7618	8972
2296	7621	8968
2297	7624	8964
2298	7628	8962
2299	7633	8961
2300	7636	8957
2301	7639	8953
2302	7641	8948
2303	7644	8944
2304	7646	8940
2305	7648	8935
2306	7651	8931
2307	7653	8926
2308	7655	8922
2309	7657	8917
2310	7660	8913
2311	7662	8908
2312	7664	8903
2313	7667	8899
2314	7670	8896
2315	7672	8891
2316	7675	8887
2317	7677	8883
2318	7679	8878
2319	7682	8874
2320	7684	8869
2321	7686	8865
2322	7689	8861
2323	7691	8856
2324	7693	8852
2325	7696	8847
2326	7698	8843
2327	7700	8838
2328	7703	8834
2329	7705	8830
2330	7708	8825
2331	7710	8821
2332	7712	8817
2333	7715	8812
2334	7717	8808
2335	7719	8803
2336	7722	8799
2337	7724	8794
2338	7726	8790
2339	7728	8785
2340	7731	8781
2341	7733	8776
2342	7735	8772
2343	7737	8767
2344	7740	8763
2345	7742	8759
2346	7745	8755
2347	7747	8750
2348	7750	8746
2349	7752	8741
2350	7755	8738
2351	7758	8734
2352	7760	8730
2353	7762	8725
2354	7765	8721
2355	7767	8717
2356	7769	8712
2357	7772	8708
2358	7775	8704
2359	7778	8701
2360	7781	8697
2361	7784	8693
2362	7786	8689
2363	7791	8687
2364	7794	8684
2365	7797	8681
2366	7800	8677
2367	7804	8675
2368	7807	8671
2369	7810	8667
2370	7812	8663
2371	7815	8658
2372	7817	8654
2373	7820	8650
2374	7822	8646
2375	7825	8642
2376	7827	8637
2377	7830	8633
2378	7832	8629
2379	7834	8624
2380	7837	8620
2381	7839	8616
2382	7842	8612
2383	7844	8608
2384	7850	8607
2385	7854	8605
2386	7857	8601
2387	7859	8597
2388	7862	8593
2389	7864	8588
2390	7867	8585
2391	7870	8581
2392	7873	8577
2393	7876	8574
2394	7880	8571
2395	7882	8567
2396	7885	8563
2397	7896	8568
2398	7903	8568
2399	7905	8564
2400	7909	8561
2401	7911	8557
2402	7914	8553
2403	7917	8549
2404	7919	8545
2405	7924	8544
2406	7935	8548
2407	7938	8544
2408	7940	8540
2409	7943	8536
2410	7946	8532
2411	7949	8529
2412	7951	8524
2413	7954	8520
2414	7962	8522
2415	7964	8518
2416	7967	8514
2417	7970	8511
2418	7973	8506
2419	7975	8502
2420	7978	8498
2421	7980	8494
2422	7984	8491
2423	7991	8492
2424	7994	8488
2425	8000	8488
2426	8006	8488
2427	8008	8483
2428	8012	8480
2429	8014	8476
2430	8018	8473
2431	8026	8475
2432	8030	8473
2433	8036	8472
2434	8038	8468
2435	8044	8467
2436	8047	8463
2437	8049	8459
2438	8052	8454
2439	8064	8461
2440	8068	8458
2441	8071	8455
2442	8074	8451
2443	8089	8460
2444	8092	8456
2445	8097	8454
2446	8100	8451
2447	8103	8447
2448	8107	8444
2449	8111	8442
2450	8114	8438
2451	8116	8434
2452	8118	8430
2453	8121	8425
2454	8123	8421
2455	8127	8418
2456	8129	8413
2457	8131	8409
2458	8134	8405
2459	8136	8401
2460	8138	8396
2461	8141	8392
2462	8143	8388
2463	8145	8384
2464	8148	8379
2465	8150	8375
2466	8152	8371
2467	8158	8369
2468	8160	8365
2469	8167	8366
2470	8170	8362
2471	8174	8359
2472	8178	8356
2473	8180	8352
2474	8183	8349
2475	8186	8344
2476	8188	8340
2477	8190	8335
2478	8192	8331
2479	8194	8327
2480	8201	8327
2481	8206	8325
2482	8210	8322
2483	8214	8320
2484	8218	8317
2485	8221	8314
2486	8224	8310
2487	8227	8306
2488	8237	8310
2489	8240	8306
2490	8242	8301
2491	8245	8298
2492	8250	8296
2493	8254	8294
2494	8257	8290
2495	8263	8290
2496	8266	8286
2497	8269	8282
2498	8271	8278
2499	8273	8273
2500	8276	8269
2501	8279	8266
2502	8283	8263
2503	8286	8259
2504	8290	8257
2505	8297	8258
2506	8300	8254
2507	8304	8251
2508	8306	8247
2509	8311	8245
2510	8314	8241
2511	8319	8240
2512	8325	8239
2513	8328	8235
2514	8331	8232
2515	8334	8228
2516	8336	8223
2517	8339	8220
2518	8342	8216
2519	8344	8212
2520	8347	8208
2521	8356	8210
2522	8360	8207
2523	8364	8205
2524	8367	8201
2525	8372	8199
2526	8374	8195
2527	8377	8191
2528	8381	8189
2529	8383	8184
2530	8387	8181
2531	8389	8177
2532	8391	8172
2533	8395	8169
2534	8397	8165
2535	8400	8161
2536	8402	8157
2537	8405	8153
2538	8408	8149
2539	8410	8145
2540	8412	8141
2541	8415	8137
2542	8418	8133
2543	8422	8130
2544	8432	8134
2545	8434	8130
2546	8438	8126
2547	8440	8122
2548	8447	8123
2549	8451	8120
2550	8453	8115
2551	8455	8111
2552	8458	8107
2553	8461	8103
2554	8467	8103
2555	8470	8099
2556	8473	8095
2557	8475	8091
2558	8477	8086
2559	8479	8082
2560	8482	8078
2561	8484	8073
2562	8486	8069
2563	8489	8066
2564	8492	8061
2565	8494	8057
2566	8496	8053
2567	8499	8049
2568	8501	8044
2569	8503	8040
2570	8505	8036
2571	8508	8031
2572	8510	8027
2573	8513	8023
2574	8515	8019
2575	8518	8015
2576	8521	8012
2577	8523	8007
2578	8526	8003
2579	8528	7999
2580	8530	7995
2581	8533	7991
2582	8537	7988
2583	8540	7985
2584	8543	7981
2585	8546	7978
2586	8550	7975
2587	8552	7971
2588	8554	7966
2589	8557	7962
2590	8559	7958
2591	8562	7954
2592	8564	7949
2593	8566	7946
2594	8569	7941
2595	8573	7939
2596	8577	7936
2597	8580	7932
2598	8583	7929
2599	8586	7925
2600	8589	7922
2601	8592	7918
2602	8595	7915
2603	8610	7922
2604	8616	7921
2605	8618	7917
2606	8622	7914
2607	8624	7910
2608	8627	7906
2609	8629	7902
2610	8631	7897
2611	8634	7893
2612	8636	7889
2613	8639	7886
2614	8648	7887
2615	8651	7884
2616	8654	7881
2617	8657	7877
2618	8660	7873
2619	8663	7869
2620	8666	7866
2621	8668	7862
2622	8670	7857
2623	8673	7853
2624	8676	7850
2625	8678	7845
2626	8680	7841
2627	8683	7837
2628	8690	7837
2629	8693	7834
2630	8696	7830
2631	8699	7826
2632	8702	7823
2633	8705	7819
2634	8708	7816
2635	8712	7813
2636	8715	7809
2637	8717	7805
2638	8720	7802
2639	8724	7798
2640	8729	7797
2641	8732	7793
2642	8735	7790
2643	8738	7786
2644	8740	7782
2645	8744	7779
2646	8748	7776
2647	8751	7773
2648	8753	7769
2649	8756	7765
2650	8760	7762
2651	8763	7758
2652	8766	7755
2653	8769	7751
2654	8772	7747
2655	8775	7744
2656	8778	7741
2657	8781	7737
2658	8783	7733
2659	8785	7729
2660	8788	7724
2661	8791	7721
2662	8795	7718
2663	8798	7715
2664	8800	7711
2665	8803	7707
2666	8806	7703
2667	8808	7699
2668	8811	7695
2669	8813	7691
2670	8816	7687
2671	8818	7683
2672	8821	7679
2673	8823	7675
2674	8825	7671
2675	8828	7667
2676	8831	7663
2677	8833	7659
2678	8836	7655
2679	8838	7651
2680	8841	7647
2681	8843	7643
2682	8846	7639
2683	8848	7635
2684	8850	7630
2685	8852	7626
2686	8855	7622
2687	8857	7618
2688	8860	7614
2689	8864	7612
2690	8867	7608
2691	8869	7604
2692	8872	7600
2693	8875	7597
2694	8878	7593
2695	8881	7589
2696	8885	7587
2697	8888	7583
2698	8891	7580
2699	8896	7578
2700	8903	7578
2701	8907	7575
2702	8909	7571
2703	8913	7568
2704	8915	7564
2705	8918	7560
2706	8920	7556
2707	8923	7552
2708	8925	7548
2709	8928	7544
2710	8930	7540
2711	8933	7536
2712	8935	7532
2713	8937	7528
2714	8939	7523
2715	8942	7520
2716	8945	7516
2717	8947	7512
2718	8950	7508
2719	8953	7505
2720	8956	7501
2721	8959	7498
2722	8964	7496
2723	8968	7493
2724	8970	7489
2725	8973	7485
2726	8976	7481
2727	8979	7478
2728	8981	7474
2729	8984	7470
2730	8986	7466
2731	8988	7461
2732	8990	7457
2733	8993	7454
2734	8996	7450
2735	8998	7446
2736	9001	7442
2737	9004	7438
2738	9006	7434
2739	9009	7430
2740	9011	7426
2741	9014	7422
2742	9016	7418
2743	9019	7415
2744	9022	7412
2745	9024	7407
2746	9027	7403
2747	9030	7400
2748	9033	7397
2749	9038	7394
2750	9040	7391
2751	9043	7387
2752	9046	7383
2753	9048	7379
2754	9051	7375
2755	9054	7372
2756	9056	7368
2757	9058	7364
2758	9061	7360
2759	9063	7355
2760	9066	7351
2761	9068	7348
2762	9071	7344
2763	9073	7340
2764	9076	7336
2765	9078	7332
2766	9081	7328
2767	9084	7325
2768	9086	7321
2769	9089	7317
2770	9092	7313
2771	9094	7309
2772	9097	7305
2773	9099	7302
2774	9102	7298
2775	9104	7294
2776	9106	7290
2777	9109	7286
2778	9111	7282
2779	9114	7278
2780	9116	7274
2781	9119	7270
2782	9121	7266
2783	9123	7262
2784	9126	7258
2785	9128	7254
2786	9130	7250
2787	9133	7246
2788	9135	7242
2789	9140	7240
2790	9143	7237
2791	9146	7233
2792	9149	7229
2793	9153	7227
2794	9158	7225
2795	9161	7221
2796	9164	7218
2797	9168	7215
2798	9170	7211
2799	9173	7207
2800	9175	7203
2801	9178	7199
2802	9184	7198
2803	9187	7195
2804	9191	7192
2805	9195	7189
2806	9198	7186
2807	9203	7184
2808	9208	7182
2809	9211	7179
2810	9215	7176
2811	9217	7172
2812	9221	7169
2813	9224	7165
2814	9227	7162
2815	9231	7159
2816	9234	7156
2817	9242	7156
2818	9250	7157
2819	9257	7156
2820	9262	7154
2821	9270	7154
2822	9277	7154
2823	9281	7151
2824	9287	7150
2825	9292	7148
2826	9295	7145
2827	9301	7143
2828	9307	7142
2829	9312	7140
2830	9319	7140
2831	9326	7140
2832	9333	7139
2833	9336	7136
2834	9339	7132
2835	9342	7128
2836	9345	7125
2837	9349	7122
2838	9358	7123
2839	9365	7123
2840	9370	7121
2841	9373	7117
2842	9381	7117
2843	9385	7115
2844	9389	7112
2845	9393	7109
2846	9399	7107
2847	9403	7105
2848	9411	7105
2849	9414	7102
2850	9418	7099
2851	9422	7096
2852	9425	7093
2853	9431	7091
2854	9433	7087
2855	9436	7084
2856	9439	7080
2857	9442	7077
2858	9446	7073
2859	9450	7071
2860	9456	7070
2861	9461	7067
2862	9467	7066
2863	9472	7064
2864	9477	7062
2865	9483	7061
2866	9488	7059
2867	9497	7059
2868	9504	7059
2869	9510	7058
2870	9518	7058
2871	9526	7058
2872	9534	7058
2873	9541	7058
2874	9547	7057
2875	9552	7054
2876	9557	7052
2877	9561	7050
2878	9565	7046
2879	9568	7043
2880	9572	7040
2881	9579	7039
2882	9582	7036
2883	9587	7034
2884	9590	7030
2885	9594	7028
2886	9597	7024
2887	9600	7020
2888	9607	7020
2889	9611	7017
2890	9613	7013
2891	9617	7010
2892	9621	7007
2893	9623	7003
2894	9626	6999
2895	9629	6995
2896	9631	6992
2897	9634	6988
2898	9638	6984
2899	9641	6981
2900	9646	6979
2901	9653	6978
2902	9659	6977
2903	9665	6976
2904	9671	6974
2905	9678	6973
2906	9683	6971
2907	9689	6970
2908	9693	6967
2909	9696	6964
2910	9702	6962
2911	9708	6961
2912	9714	6960
2913	9720	6958
2914	9724	6955
2915	9729	6953
2916	9734	6951
2917	9737	6947
2918	9742	6945
2919	9746	6943
2920	9752	6941
2921	9758	6940
2922	9765	6938
2923	9776	6941
2924	9779	6937
2925	9783	6934
2926	9788	6932
2927	9794	6930
2928	9801	6929
2929	9816	6934
2930	9824	6935
2931	9832	6935
2932	9841	6935
2933	9848	6935
2934	9859	6936
2935	9866	6936
2936	9874	6936
2937	9881	6935
2938	9890	6935
2939	9897	6935
2940	9905	6934
2941	9911	6933
2942	9917	6931
2943	9924	6931
2944	9931	6930
2945	9938	6929
2946	9941	6925
2947	9945	6922
2948	9952	6922
2949	9962	6923
2950	9969	6922
2951	9977	6921
2952	9984	6921
2953	9995	6922
2954	10002	6922
2955	10013	6923
2956	10022	6924
2957	10029	6923
2958	10038	6924
2959	10044	6922
2960	10051	6921
2961	10058	6921
2962	10065	6919
2963	10070	6917
2964	10076	6916
2965	10084	6915
2966	10089	6913
2967	10094	6911
2968	10100	6909
2969	10107	6908
2970	10114	6907
2971	10121	6906
2972	10126	6904
2973	10131	6901
2974	10134	6898
2975	10139	6895
2976	10143	6893
2977	10150	6891
2978	10155	6889
2979	10161	6888
2980	10167	6886
2981	10170	6882
2982	10175	6880
2983	10180	6877
2984	10185	6875
2985	10191	6873
2986	10197	6872
2987	10201	6869
2988	10205	6866
2989	10210	6863
2990	10216	6862
2991	10221	6859
2992	10228	6858
2993	10234	6857
2994	10239	6855
2995	10244	6852
2996	10249	6850
2997	10254	6847
2998	10260	6845
2999	10265	6843
3000	10270	6841
3001	10279	6841
3002	10288	6841
3003	10298	6842
3004	10306	6842
3005	10312	6840
3006	10317	6838
3007	10322	6836
3008	10329	6834
3009	10334	6832
3010	10343	6832
3011	10350	6831
3012	10357	6830
3013	10365	6829
3014	10371	6828
3015	10378	6826
3016	10384	6825
3017	10392	6825
3018	10398	6823
3019	10405	6822
3020	10411	6820
3021	10415	6817
3022	10430	6821
3023	10436	6819
3024	10445	6819
3025	10453	6819
3026	10460	6817
3027	10466	6816
3028	10476	6817
3029	10484	6816
3030	10489	6814
3031	10496	6813
3032	10502	6811
3033	10508	6809
3034	10514	6807
3035	10520	6805
3036	10525	6803
3037	10529	6800
3038	10534	6797
3039	10541	6796
3040	10545	6793
3041	10552	6791
3042	10558	6790
3043	10563	6787
3044	10568	6785
3045	10574	6783
3046	10578	6780
3047	10584	6778
3048	10592	6777
3049	10597	6775
3050	10602	6773
3051	10609	6771
3052	10613	6768
3053	10620	6767
3054	10625	6765
3055	10632	6763
3056	10637	6760
3057	10643	6759
3058	10650	6757
3059	10658	6757
3060	10665	6755
3061	10669	6753
3062	10677	6752
3063	10682	6749
3064	10688	6748
3065	10693	6745
3066	10699	6743
3067	10706	6741
3068	10710	6739
3069	10718	6738
3070	10726	6737
3071	10733	6736
3072	10740	6734
3073	10748	6734
3074	10756	6734
3075	10764	6733
3076	10771	6731
3077	10777	6729
3078	10781	6726
3079	10784	6722
3080	10787	6719
3081	10790	6714
3082	10792	6710
3083	10795	6706
3084	10797	6702
3085	10799	6698
3086	10802	6694
3087	10805	6690
3088	10807	6685
3089	10809	6681
3090	10812	6677
3091	10814	6673
3092	10816	6669
3093	10819	6665
3094	10822	6661
3095	10824	6656
3096	10826	6652
3097	10829	6648
3098	10831	6644
3099	10833	6639
3100	10836	6635
3101	10838	6631
3102	10840	6627
3103	10843	6623
3104	10846	6619
3105	10848	6615
3106	10852	6611
3107	10854	6607
3108	10856	6603
3109	10859	6599
3110	10861	6595
3111	10863	6590
3112	10867	6587
3113	10869	6583
3114	10871	6578
3115	10873	6574
3116	10876	6570
3117	10878	6566
3118	10880	6561
3119	10883	6558
3120	10885	6553
3121	10887	6549
3122	10890	6545
3123	10892	6541
3124	10896	6537
3125	10900	6534
3126	10903	6530
3127	10905	6526
3128	10908	6523
3129	10911	6519
3130	10915	6515
3131	10917	6511
3132	10920	6507
3133	10923	6503
3134	10925	6499
3135	10927	6495
3136	10930	6491
3137	10933	6487
3138	10935	6483
3139	10937	6478
3140	10939	6474
3141	10942	6470
3142	10944	6466
3143	10946	6462
3144	10949	6458
3145	10951	6453
3146	10953	6449
3147	10956	6445
3148	10958	6441
3149	10961	6437
3150	10963	6433
3151	10966	6429
3152	10968	6425
3153	10971	6421
3154	10973	6417
3155	10975	6412
3156	10977	6408
3157	10980	6404
3158	10982	6400
3159	10984	6396
3160	10987	6392
3161	10989	6388
3162	10992	6384
3163	10994	6379
3164	10997	6376
3165	10999	6371
3166	11001	6367
3167	11004	6363
3168	11006	6359
3169	11008	6355
3170	11010	6350
3171	11013	6346
3172	11016	6343
3173	11018	6338
3174	11020	6334
3175	11023	6330
3176	11025	6326
3177	11027	6322
3178	11030	6318
3179	11033	6314
3180	11035	6310
3181	11037	6306
3182	11040	6302
3183	11042	6297
3184	11044	6293
3185	11047	6289
3186	11049	6285
3187	11051	6281
3188	11054	6277
3189	11056	6273
3190	11058	6269
3191	11060	6265
3192	11063	6261
3193	11066	6257
3194	11068	6253
3195	11070	6248
3196	11073	6244
3197	11075	6240
3198	11077	6236
3199	11080	6232
3200	11082	6228
3201	11084	6224
3202	11087	6220
3203	11090	6216
3204	11092	6212
3205	11095	6208
3206	11098	6205
3207	11101	6201
3208	11103	6196
3209	11105	6192
3210	11108	6188
3211	11110	6184
3212	11113	6181
3213	11116	6177
3214	11118	6173
3215	11120	6169
3216	11123	6165
3217	11125	6161
3218	11128	6157
3219	11130	6152
3220	11132	6148
3221	11135	6144
3222	11137	6140
3223	11140	6136
3224	11142	6132
3225	11145	6128
