iter	RMSE
3252	115.9813513
3253	115.9539935
3254	115.9329795
3255	115.8934119
3256	115.8615701
3257	115.8123778
3258	115.7659058
3259	115.7283048
3260	115.6981371
3261	115.6500673
3262	115.6165957
3263	115.5839843
3264	115.5616603
3265	115.5316604
3266	115.5001046
3267	115.4717296
3268	115.4506176
3269	115.4056583
3270	115.375604
3271	115.3570182
3272	115.3464456
3273	115.3179955
3274	115.2708693
3275	115.2297486
3276	115.2011875
3277	115.1525615
3278	115.1280258
3279	115.1048337
3280	115.0520485
3281	114.9655735
3282	114.9348024
3283	114.9063904
3284	114.8705652
3285	114.8352229
3286	114.8147802
3287	114.7823797
3288	114.7572415
3289	114.725241
3290	114.6952698
3291	114.6500216
3292	114.6304062
3293	114.5854941
3294	114.5591365
3295	114.5088315
3296	114.4834629
3297	114.4463969
3298	114.421174
3299	114.3900408
3300	114.3447843
3301	114.303502
3302	114.2764917
3303	114.2397833
3304	114.2085243
3305	114.1885149
3306	114.1524994
3307	114.121339
3308	114.0936388
3309	114.0736819
3310	114.0197784
3311	114.0003981
3312	113.9585544
3313	113.9137854
3314	113.901278
3315	113.8682813
3316	113.8339894
3317	113.7927512
3318	113.7630311
3319	113.7186727
3320	113.7015148
3321	113.6580531
3322	113.6258727
3323	113.598153
3324	113.55969
3325	113.5267145
3326	113.4805445
3327	113.4522335
3328	113.4142001
3329	113.3737385
3330	113.3221032
3331	113.2999864
3332	113.2646266
3333	113.2353494
3334	113.1754031
3335	113.140888
3336	113.1245127
3337	113.0962055
3338	113.0708082
3339	113.046014
3340	113.0128251
3341	112.9872703
3342	112.9479906
3343	112.8971724
3344	112.8689929
3345	112.8408156
3346	112.7963702
3347	112.7651014
3348	112.7439511
3349	112.7124026
3350	112.6793745
3351	112.6418245
3352	112.6014992
3353	112.568506
3354	112.5321415
3355	112.5109391
3356	112.4831049
3357	112.4450864
3358	112.4202195
3359	112.3883238
3360	112.365113
3361	112.3242294
3362	112.2855635
3363	112.2430669
3364	112.2141451
3365	112.182404
3366	112.1530082
3367	112.1265969
3368	112.106186
3369	112.076318
3370	112.0459286
3371	112.0057323
3372	111.9648566
3373	111.9356163
3374	111.9029714
3375	111.8650085
3376	111.8229451
3377	111.7943813
3378	111.7489609
3379	111.7142813
3380	111.6888337
3381	111.6644795
3382	111.6253747
3383	111.5830638
3384	111.5542435
3385	111.5136556
3386	111.4738492
3387	111.4568066
3388	111.4151222
3389	111.394686
3390	111.3491017
3391	111.3168834
3392	111.2930768
3393	111.2569797
3394	111.2249551
3395	111.1654653
3396	111.1298076
3397	111.084934
3398	111.0488164
3399	111.027021
3400	110.9919388
3401	110.9530049
3402	110.9269616
3403	110.8860661
3404	110.851524
3405	110.8108108
3406	110.7924061
3407	110.7632088
3408	110.7386248
3409	110.7124957
3410	110.6866377
3411	110.6623007
3412	110.6394228
3413	110.6015215
3414	110.5641422
3415	110.5357569
3416	110.4826298
3417	110.456251
3418	110.4325304
3419	110.4090621
3420	110.3501726
3421	110.3155011
3422	110.2897812
3423	110.2627549
3424	110.227781
3425	110.2005308
3426	110.1754015
3427	110.13672
3428	110.0989245
3429	110.0704974
3430	110.0484794
3431	110.0017369
3432	109.9617466
3433	109.9269311
3434	109.8974123
3435	109.8677125
3436	109.8391588
3437	109.8208288
3438	109.7864718
3439	109.7660083
3440	109.7362114
3441	109.7135723
3442	109.690644
3443	109.6444245
3444	109.6237695
3445	109.607947
3446	109.581314
3447	109.5516776
3448	109.5199241
3449	109.4851358
3450	109.4562606
3451	109.4318534
3452	109.3903599
3453	109.3537124
3454	109.3199372
3455	109.2912916
3456	109.2633143
3457	109.2377783
3458	109.194844
3459	109.1755344
3460	109.1295782
3461	109.1076742
3462	109.085332
3463	109.0709265
3464	109.0353726
3465	109.0023512
3466	108.9766647
3467	108.95263
3468	108.9313947
3469	108.9094241
3470	108.8769112
3471	108.84111
3472	108.8269743
3473	108.7906754
3474	108.7418059
3475	108.7001937
3476	108.6439245
3477	108.611145
3478	108.5703038
3479	108.5441547
3480	108.5001507
3481	108.4753333
3482	108.4481401
3483	108.4214199
3484	108.3769576
3485	108.3291704
3486	108.299498
3487	108.2796275
3488	108.240064
3489	108.2068888
3490	108.1710776
3491	108.1243096
3492	108.0749874
3493	108.0541454
3494	108.0249607
3495	107.9945356
3496	107.9509789
3497	107.9264971
3498	107.9007747
3499	107.866767
3500	107.8317845
3501	107.8135307
3502	107.7816475
3503	107.7629299
3504	107.7345107
3505	107.7133628
3506	107.6862965
3507	107.6615048
3508	107.6230346
3509	107.6000306
3510	107.5639358
3511	107.5369757
3512	107.514135
3513	107.4940868
3514	107.4599992
3515	107.4098613
3516	107.3849343
3517	107.3671959
3518	107.3255241
3519	107.291998
3520	107.2630308
3521	107.2390265
3522	107.2065922
3523	107.1788663
3524	107.1450268
3525	107.0959036
3526	107.0777677
3527	107.0208567
3528	107.0011572
3529	106.9676026
3530	106.922493
3531	106.8874333
3532	106.8548621
3533	106.8204796
3534	106.8030497
3535	106.7724585
3536	106.7345475
3537	106.7044866
3538	106.6752974
3539	106.6475603
3540	106.607213
3541	106.5865685
3542	106.5220342
3543	106.4914147
3544	106.4675622
3545	106.435663
3546	106.4160891
3547	106.3794546
3548	106.3539932
3549	106.3120082
3550	106.267698
3551	106.2440748
3552	106.2208046
3553	106.1938711
3554	106.1591939
3555	106.128262
3556	106.1079389
3557	106.0678509
3558	106.0420956
3559	106.0189763
3560	105.9897189
3561	105.9679767
3562	105.9452272
3563	105.9228231
3564	105.8938018
3565	105.8662497
3566	105.8278184
3567	105.7960029
3568	105.7692841
3569	105.7299632
3570	105.708133
3571	105.6684929
3572	105.6469441
3573	105.6144635
3574	105.5870911
3575	105.5563691
3576	105.5436832
3577	105.5044302
3578	105.4774331
3579	105.4502779
3580	105.4230795
3581	105.4010443
3582	105.3734602
3583	105.3495473
3584	105.322409
3585	105.2848542
3586	105.2607948
3587	105.2371285
3588	105.2081699
3589	105.1757911
3590	105.1422344
3591	105.1054188
3592	105.0731859
3593	105.0464608
3594	105.0206928
3595	104.9880704
3596	104.9579892
3597	104.9288775
3598	104.8956357
3599	104.8700895
3600	104.8445514
3601	104.8117287
3602	104.7750849
3603	104.7522479
3604	104.7309748
3605	104.7116902
3606	104.6968177
3607	104.6710423
3608	104.6415967
3609	104.6061383
3610	104.5735809
3611	104.5481452
3612	104.5191964
3613	104.4919057
3614	104.4703572
3615	104.4425086
3616	104.4059663
3617	104.3784284
3618	104.3534854
3619	104.3315795
3620	104.3071842
3621	104.2860003
3622	104.2685486
3623	104.24051
3624	104.2207964
3625	104.1973721
3626	104.1608033
3627	104.1165747
3628	104.0897709
3629	104.0683385
3630	104.0419153
3631	104.0183225
3632	103.987695
3633	103.9574221
3634	103.9235158
3635	103.9036995
3636	103.8826961
3637	103.8448121
3638	103.8108567
3639	103.786069
3640	103.7635343
3641	103.7408065
3642	103.7059009
3643	103.6768542
3644	103.6399166
3645	103.6103298
3646	103.5922431
3647	103.5593701
3648	103.5313884
3649	103.508997
3650	103.4727369
3651	103.4371325
3652	103.4028132
3653	103.3716967
3654	103.3334536
3655	103.3036216
3656	103.2736994
3657	103.2441338
3658	103.1976224
3659	103.1801435
3660	103.1495906
3661	103.1332155
3662	103.0802403
3663	103.0460683
3664	103.0314396
3665	102.9959283
3666	102.9565357
3667	102.9164591
3668	102.8874418
3669	102.8595068
3670	102.8240972
3671	102.7980203
3672	102.7471665
3673	102.7193859
3674	102.700124
3675	102.6802009
3676	102.6540223
3677	102.6252316
3678	102.5955989
3679	102.5587898
3680	102.5385255
3681	102.5116717
3682	102.4812251
3683	102.4525441
3684	102.4298118
3685	102.4050436
3686	102.3707337
3687	102.3335556
3688	102.2995367
3689	102.2686933
3690	102.2521733
3691	102.221501
3692	102.1976793
3693	102.1765347
3694	102.1349328
3695	102.1125594
3696	102.0902911
3697	102.0597652
3698	102.0285061
3699	101.9945365
3700	101.9763571
3701	101.948028
3702	101.920906
3703	101.884173
3704	101.8627197
3705	101.8377257
3706	101.8125936
3707	101.7812129
3708	101.7558168
3709	101.7078231
3710	101.6754743
3711	101.642368
3712	101.6184035
3713	101.5964852
3714	101.578124
3715	101.5274112
3716	101.516541
3717	101.491595
3718	101.4489343
3719	101.4232924
3720	101.3890414
3721	101.3676536
3722	101.3400633
3723	101.3098167
3724	101.2906249
3725	101.2623282
3726	101.2254971
3727	101.1908965
3728	101.1412348
3729	101.1116118
3730	101.0926852
3731	101.0592992
3732	101.0289927
3733	101.0080338
3734	100.9752596
3735	100.9394498
3736	100.9116263
3737	100.8911578
3738	100.8612187
3739	100.8273608
3740	100.8116244
3741	100.7894386
3742	100.7586389
3743	100.7366988
3744	100.7163449
3745	100.6686486
3746	100.6324829
3747	100.5884935
3748	100.5624761
3749	100.5342202
3750	100.5015311
3751	100.4804821
3752	100.4559351
3753	100.4174022
3754	100.3941963
3755	100.3549705
3756	100.3306491
3757	100.3088397
3758	100.28044
3759	100.2558701
3760	100.2193909
3761	100.1989669
3762	100.179005
3763	100.1536394
3764	100.117027
3765	100.0961336
3766	100.0519176
3767	100.0176634
3768	99.99096664
3769	99.96856089
3770	99.95019505
3771	99.90975613
3772	99.88013483
3773	99.83408515
3774	99.80152031
3775	99.76177525
3776	99.72360786
3777	99.69822814
3778	99.66353804
3779	99.63902707
3780	99.60829372
3781	99.57366942
3782	99.54044787
3783	99.52264865
3784	99.49914771
3785	99.4785165
3786	99.45793266
3787	99.43769801
3788	99.40079904
3789	99.38204145
3790	99.34520733
3791	99.31639916
3792	99.28554814
3793	99.2615596
3794	99.23213545
3795	99.20160125
3796	99.17856107
3797	99.16700642
3798	99.14165997
3799	99.10982706
3800	99.07091062
3801	99.04877083
3802	99.02422756
3803	98.97617254
3804	98.95000907
3805	98.93079662
3806	98.90484962
3807	98.88224225
3808	98.85356498
3809	98.8259443
3810	98.79741884
3811	98.76503432
3812	98.73889054
3813	98.69075075
3814	98.65967765
3815	98.63019439
3816	98.60449629
3817	98.5822903
3818	98.56017129
3819	98.52416728
3820	98.49893196
3821	98.46104497
3822	98.43892898
3823	98.40623251
3824	98.38432239
3825	98.35766437
3826	98.32137554
3827	98.29765902
3828	98.27166644
3829	98.24575166
3830	98.22461432
3831	98.19733882
3832	98.15640453
3833	98.13863412
3834	98.10934718
3835	98.07888587
3836	98.05566575
3837	98.02155228
3838	97.9998147
3839	97.97302814
3840	97.94599823
3841	97.92453103
3842	97.89669241
3843	97.873127
3844	97.8516862
3845	97.83290612
3846	97.82190751
3847	97.79970637
3848	97.77302415
3849	97.74546248
3850	97.72648862
3851	97.70132673
3852	97.67368286
3853	97.65315795
3854	97.62640517
3855	97.59662059
3856	97.57840632
3857	97.556875
3858	97.52944712
3859	97.50050073
3860	97.47902275
3861	97.45807447
3862	97.43687289
3863	97.42210441
3864	97.38943183
3865	97.36638772
3866	97.34733042
3867	97.3196992
3868	97.29576512
3869	97.27192144
3870	97.23788402
3871	97.21903374
3872	97.19709064
3873	97.14209151
3874	97.10861442
3875	97.08009463
3876	97.04232909
3877	97.02130768
3878	96.99704559
3879	96.96947328
3880	96.93004423
3881	96.90601518
3882	96.88780622
3883	96.84754491
3884	96.82747658
3885	96.79682698
3886	96.75144304
3887	96.71791424
3888	96.69753308
3889	96.68003892
3890	96.66243231
3891	96.63129367
3892	96.6094598
3893	96.59030388
3894	96.559781
3895	96.53362965
3896	96.49885707
3897	96.48039498
3898	96.46126942
3899	96.43557346
3900	96.4112312
3901	96.38795814
3902	96.35820631
3903	96.32072678
3904	96.28799569
3905	96.26054613
3906	96.22633239
3907	96.20394002
3908	96.18307556
3909	96.15981223
3910	96.12648313
3911	96.11211402
3912	96.09480297
3913	96.06520691
3914	96.04855134
3915	96.02328291
3916	95.99946416
3917	95.96687654
3918	95.94344445
3919	95.92289432
3920	95.90694104
3921	95.88235144
3922	95.8487568
3923	95.8207131
3924	95.79557079
3925	95.76607297
3926	95.73666114
3927	95.716058
3928	95.69740744
3929	95.6804118
3930	95.65235663
3931	95.62661968
3932	95.61384399
3933	95.59778143
3934	95.55836325
3935	95.52910847
3936	95.4941642
3937	95.47039906
3938	95.44159708
3939	95.42294491
3940	95.39823909
3941	95.36394571
3942	95.32199847
3943	95.30935341
3944	95.28521267
3945	95.26330794
3946	95.24400816
3947	95.21927219
3948	95.19460358
3949	95.1728987
3950	95.14214788
3951	95.12038848
3952	95.09410269
3953	95.07267514
3954	95.04548944
3955	95.02232255
3956	94.99904945
3957	94.97503612
3958	94.95658986
3959	94.91811348
3960	94.87597412
3961	94.85708587
3962	94.84524598
3963	94.80842668
3964	94.78676288
3965	94.76969518
3966	94.74731234
3967	94.72264832
3968	94.7044928
3969	94.69262339
3970	94.66695947
3971	94.64210293
3972	94.63178415
3973	94.60449474
3974	94.55980512
3975	94.54743303
3976	94.53524836
3977	94.5138353
3978	94.49295842
3979	94.47195755
3980	94.44111054
3981	94.40527805
3982	94.37740777
3983	94.35454265
3984	94.32331968
3985	94.29484309
3986	94.25343938
3987	94.23209268
3988	94.21169883
3989	94.18892424
3990	94.1551232
3991	94.13307429
3992	94.11774139
3993	94.09806545
3994	94.07837882
3995	94.05049102
3996	94.00837387
3997	93.97741755
3998	93.94683163
3999	93.93140837
4000	93.905043
4001	93.8808644
4002	93.85931595
4003	93.82758376
4004	93.80027596
4005	93.76191348
4006	93.73355898
4007	93.70976406
4008	93.68129426
4009	93.65005004
4010	93.62718212
4011	93.61011744
4012	93.58397281
4013	93.5599433
4014	93.526071
4015	93.51765522
4016	93.4923217
4017	93.47047566
4018	93.45329807
4019	93.43623997
4020	93.40830231
4021	93.37040008
4022	93.34017341
4023	93.32159485
4024	93.29156358
4025	93.27031189
4026	93.25613888
4027	93.23852026
4028	93.19676901
4029	93.14785774
4030	93.11922711
4031	93.08468653
4032	93.0616769
4033	93.03131764
4034	92.98362497
4035	92.96368178
4036	92.93299555
4037	92.88147672
4038	92.85234212
4039	92.8167067
4040	92.79871515
4041	92.77564044
4042	92.75340366
4043	92.71320546
4044	92.68928484
4045	92.66756473
4046	92.63828034
4047	92.60993239
4048	92.58061244
4049	92.55170696
4050	92.50763894
4051	92.48306179
4052	92.46805062
4053	92.44247282
4054	92.4123499
4055	92.40152047
4056	92.35429391
4057	92.32501338
4058	92.3066433
4059	92.2836137
4060	92.26397981
4061	92.234103
4062	92.21742452
4063	92.20329939
4064	92.17626329
4065	92.14990343
4066	92.13146478
4067	92.1096873
4068	92.09426311
4069	92.07827874
4070	92.05472372
4071	92.02463106
4072	92.00790353
4073	91.98260687
4074	91.953755
4075	91.9249842
4076	91.89097343
4077	91.86403615
4078	91.84781002
4079	91.82166706
4080	91.80076857
4081	91.7806555
4082	91.7469956
4083	91.72424342
4084	91.69200264
4085	91.67481954
4086	91.64602591
4087	91.61769561
4088	91.5963913
4089	91.57432085
4090	91.55432347
4091	91.52961799
4092	91.50742961
4093	91.47891794
4094	91.45907111
4095	91.44415647
4096	91.42560637
4097	91.40036354
4098	91.35517266
4099	91.32206269
4100	91.28602764
4101	91.26221548
4102	91.24063453
4103	91.21237218
4104	91.19569755
4105	91.17715642
4106	91.15731245
4107	91.13047674
4108	91.11668032
4109	91.10083803
4110	91.08460577
4111	91.05169345
4112	91.03277544
4113	90.99169842
4114	90.97690455
4115	90.96028963
4116	90.93794101
4117	90.92150321
4118	90.90142766
4119	90.87870006
4120	90.86004418
4121	90.83450776
4122	90.81552928
4123	90.77258051
4124	90.75342311
4125	90.74197048
4126	90.70682514
4127	90.68199947
4128	90.65982572
4129	90.64320876
4130	90.63144859
4131	90.6003107
4132	90.57772042
4133	90.55642409
4134	90.53862538
4135	90.51676216
4136	90.49576948
4137	90.46784814
4138	90.43733827
4139	90.40824211
4140	90.38153837
4141	90.35931293
4142	90.33474482
4143	90.31261942
4144	90.29370897
4145	90.27252881
4146	90.24758344
4147	90.2292394
4148	90.21301855
4149	90.19367517
4150	90.17078581
4151	90.15614493
4152	90.11522217
4153	90.09786026
4154	90.06840151
4155	90.05317937
4156	90.0399804
4157	90.00705484
4158	89.97141074
4159	89.95626475
4160	89.93611747
4161	89.9082302
4162	89.88409438
4163	89.8741443
4164	89.85684585
4165	89.83842968
4166	89.81813959
4167	89.79092441
4168	89.77161051
4169	89.75318434
4170	89.73624173
4171	89.70290155
4172	89.67464034
4173	89.6498159
4174	89.62561742
4175	89.60385431
4176	89.5724126
4177	89.5472644
4178	89.52608053
4179	89.50894437
4180	89.48067454
4181	89.45408667
4182	89.44025653
4183	89.41577792
4184	89.39666491
4185	89.37658995
4186	89.34888649
4187	89.31428967
4188	89.29355475
4189	89.27321844
4190	89.25033451
4191	89.23238767
4192	89.20861927
4193	89.17231187
4194	89.15783841
4195	89.13126041
4196	89.11251545
4197	89.07208521
4198	89.04029769
4199	89.02983642
4200	89.01032464
4201	88.99293872
4202	88.96125973
4203	88.94212414
4204	88.92345517
4205	88.90002574
4206	88.8668281
4207	88.84247104
4208	88.82109774
4209	88.80004671
4210	88.76419468
4211	88.74205568
4212	88.71605768
4213	88.70383847
4214	88.67890592
4215	88.65809904
4216	88.63095844
4217	88.59683995
4218	88.56769043
4219	88.54214525
4220	88.53039922
4221	88.51292535
4222	88.49471072
4223	88.4707169
4224	88.44534581
4225	88.4231967
4226	88.39737217
4227	88.37894313
4228	88.35940826
4229	88.34006124
4230	88.32011262
4231	88.30324066
4232	88.289849
4233	88.27059653
4234	88.25199172
4235	88.22021882
4236	88.19770511
4237	88.18023497
4238	88.15505709
4239	88.11825433
4240	88.09185146
4241	88.04696492
4242	88.02634887
4243	87.99700758
4244	87.97088157
4245	87.94835883
4246	87.91650827
4247	87.90001508
4248	87.87755753
4249	87.86881417
4250	87.84820523
4251	87.83084415
4252	87.8158916
4253	87.7915767
4254	87.7687115
4255	87.74765881
4256	87.72832006
4257	87.69886429
4258	87.67911327
4259	87.65192891
4260	87.62235408
4261	87.61052418
4262	87.58997704
4263	87.56242703
4264	87.54513006
4265	87.52564477
4266	87.50107092
4267	87.48152373
4268	87.45965347
4269	87.43503373
4270	87.42323389
4271	87.39754095
4272	87.37001407
4273	87.35776408
4274	87.34306517
4275	87.31363989
4276	87.27983117
4277	87.261179
4278	87.24277237
4279	87.21990254
4280	87.19999289
4281	87.18115803
4282	87.16312036
4283	87.13877883
4284	87.11710747
4285	87.0927649
4286	87.07914199
4287	87.0608789
4288	87.03040284
4289	87.00981393
4290	86.98837728
4291	86.97270819
4292	86.95696452
4293	86.94000624
4294	86.91968334
4295	86.90851154
4296	86.86782684
4297	86.84792067
4298	86.82517614
4299	86.810513
4300	86.78747093
4301	86.76635423
4302	86.74802866
4303	86.73060009
4304	86.70983193
4305	86.68640356
4306	86.65120788
4307	86.63005512
4308	86.61141059
4309	86.59337138
4310	86.57036854
4311	86.55046195
4312	86.53661255
4313	86.52351225
4314	86.5084441
4315	86.49236294
4316	86.46142072
4317	86.4395595
4318	86.41982804
4319	86.40034519
4320	86.37685689
4321	86.34962135
4322	86.33482108
4323	86.31028161
4324	86.28932796
4325	86.27092558
4326	86.24869797
4327	86.2250026
4328	86.21082801
4329	86.19435662
4330	86.16807071
4331	86.14777556
4332	86.13155746
4333	86.1084814
4334	86.09911088
4335	86.07545484
4336	86.05487622
4337	86.03626405
4338	86.01697796
4339	85.99943519
4340	85.97709387
4341	85.95677221
4342	85.94129143
4343	85.92257359
4344	85.90288883
4345	85.88702636
4346	85.86279624
4347	85.84457914
4348	85.8284151
4349	85.80741579
4350	85.78270967
4351	85.7765528
4352	85.756088
4353	85.74020647
4354	85.72662429
4355	85.70998855
4356	85.68251909
4357	85.65606697
4358	85.65202659
4359	85.62373561
4360	85.6040069
4361	85.58527938
4362	85.56994983
4363	85.5539322
4364	85.53069776
4365	85.51444559
4366	85.51355849
4367	85.50202629
4368	85.47963344
4369	85.44891315
4370	85.43285897
4371	85.39633703
4372	85.3762441
4373	85.35842176
4374	85.32826353
4375	85.30961053
4376	85.28252376
4377	85.26626759
4378	85.24186869
4379	85.21498894
4380	85.20110942
4381	85.18304382
4382	85.16742088
4383	85.14567232
4384	85.12876678
4385	85.10792085
4386	85.08239782
4387	85.05944792
4388	85.03063679
4389	85.00982375
4390	84.98776937
4391	84.96863977
4392	84.9348724
4393	84.90983708
4394	84.88810542
4395	84.87422195
4396	84.85125723
4397	84.83614041
4398	84.81179974
4399	84.78881204
4400	84.76021321
4401	84.73746609
4402	84.72054813
4403	84.70250346
4404	84.68228887
4405	84.66596349
4406	84.64379309
4407	84.62077802
4408	84.59350331
4409	84.57607123
4410	84.55648805
4411	84.53156061
4412	84.48726327
4413	84.46468149
4414	84.44576032
4415	84.4229794
4416	84.40194619
4417	84.37821044
4418	84.35491369
4419	84.34133409
4420	84.32535902
4421	84.31210588
4422	84.29496399
4423	84.27820717
4424	84.26297965
4425	84.24196937
4426	84.20395639
4427	84.18120892
4428	84.16152212
4429	84.14615296
4430	84.12421445
4431	84.09645763
4432	84.07366779
4433	84.04836476
4434	84.02325905
4435	84.00233128
4436	83.98232959
4437	83.96680993
4438	83.94490395
4439	83.93405596
4440	83.91130379
4441	83.89032121
4442	83.88043111
4443	83.85364355
4444	83.84381896
4445	83.82836657
4446	83.80738828
4447	83.78416609
4448	83.76092205
4449	83.74624234
4450	83.7339535
4451	83.7119249
4452	83.6821227
4453	83.66755934
4454	83.66032403
4455	83.64162319
4456	83.62015194
4457	83.59272373
4458	83.56591075
4459	83.54681236
4460	83.52673219
4461	83.51368569
4462	83.49856284
4463	83.47012596
4464	83.44360978
4465	83.42647591
4466	83.40674744
4467	83.3947317
4468	83.3699859
4469	83.34331874
4470	83.33039515
4471	83.31637442
4472	83.29733571
4473	83.27711593
4474	83.25487617
4475	83.2383549
4476	83.21278102
4477	83.17752032
4478	83.16156557
4479	83.13765757
4480	83.11605176
4481	83.10517938
4482	83.07923742
4483	83.05519071
4484	83.03687524
4485	83.01457341
4486	83.00212524
4487	82.99014236
4488	82.95819578
4489	82.92269618
4490	82.89955763
4491	82.87461993
4492	82.86379382
4493	82.84606618
4494	82.82223818
4495	82.80413852
4496	82.77615069
4497	82.75756142
4498	82.73759779
4499	82.71557467
4500	82.69528652
4501	82.67800445
4502	82.65675092
4503	82.63540379
4504	82.61268507
4505	82.59405353
4506	82.57824309
4507	82.56344163
4508	82.53651795
4509	82.51743392
4510	82.49985715
4511	82.48585994
4512	82.46683473
4513	82.43832103
4514	82.42942873
4515	82.40554224
4516	82.39673166
4517	82.37612063
4518	82.36373293
4519	82.3420052
4520	82.32507572
4521	82.3119808
4522	82.3094128
4523	82.29549821
4524	82.26477014
4525	82.25136697
4526	82.22818015
4527	82.21023942
4528	82.19577563
4529	82.18559184
4530	82.16766212
4531	82.14950166
4532	82.13855881
4533	82.11856429
4534	82.09817841
4535	82.06919164
4536	82.05274506
4537	82.03912667
4538	82.01205369
4539	81.98958418
4540	81.96576279
4541	81.94933024
4542	81.9271468
4543	81.91257845
4544	81.89422681
4545	81.88154325
4546	81.85928858
4547	81.83986485
4548	81.81752423
4549	81.80108287
4550	81.78604911
4551	81.77151589
4552	81.74047983
4553	81.73082117
4554	81.71320055
4555	81.69617684
4556	81.67712529
4557	81.65837085
4558	81.64681977
4559	81.62208881
4560	81.61066075
4561	81.59344003
4562	81.57511856
4563	81.55503446
4564	81.53137193
4565	81.50957866
4566	81.45711981
4567	81.43269551
4568	81.41986684
4569	81.40490886
4570	81.37894706
4571	81.36367608
4572	81.35056901
4573	81.32892355
4574	81.30966144
4575	81.29393179
4576	81.29311052
4577	81.26276802
4578	81.23566599
4579	81.22294515
4580	81.20889325
4581	81.19706595
4582	81.1712091
4583	81.15545276
4584	81.12674983
4585	81.11283139
4586	81.09494748
4587	81.07830419
4588	81.0522292
4589	81.0323946
4590	81.02875347
4591	80.99873357
4592	80.98281185
4593	80.95663998
4594	80.93932509
4595	80.91967551
4596	80.90453941
4597	80.89012947
4598	80.88148659
4599	80.86257294
4600	80.83815295
4601	80.82004325
4602	80.79965842
4603	80.79453151
4604	80.77389235
4605	80.75240465
4606	80.73150108
4607	80.70997824
4608	80.68110602
4609	80.6643528
4610	80.64602396
4611	80.62569775
4612	80.5937455
4613	80.57599076
4614	80.54855447
4615	80.52450729
4616	80.50763256
4617	80.48682983
4618	80.45713262
4619	80.42837037
4620	80.40850008
4621	80.39265538
4622	80.38092496
4623	80.35843382
4624	80.34276829
4625	80.31671667
4626	80.29329585
4627	80.27609981
4628	80.25178801
4629	80.23685375
4630	80.20802285
4631	80.18529053
4632	80.16023856
4633	80.14329194
4634	80.11355464
4635	80.0907884
4636	80.07869072
4637	80.06263322
4638	80.04571707
4639	80.02017743
4640	79.98392668
4641	79.96341432
4642	79.94189508
4643	79.92464018
4644	79.90154111
4645	79.871841
4646	79.8492246
4647	79.8213805
4648	79.79032906
4649	79.77329174
4650	79.75425553
4651	79.73357905
4652	79.70898871
4653	79.69172367
4654	79.66924667
4655	79.65295372
4656	79.6332126
4657	79.63050708
4658	79.61589281
4659	79.5989286
4660	79.57365057
4661	79.56228112
4662	79.53041233
4663	79.51185319
4664	79.49549408
4665	79.47831931
4666	79.46226453
4667	79.43944374
4668	79.42064507
4669	79.40892138
4670	79.38902362
4671	79.36094616
4672	79.33485727
4673	79.3100321
4674	79.2880198
4675	79.27083208
4676	79.2571906
4677	79.23573067
4678	79.22513027
4679	79.2056661
4680	79.18950031
4681	79.17669925
4682	79.1538618
4683	79.12738847
4684	79.10072245
4685	79.07668991
4686	79.06019126
4687	79.0374431
4688	79.02897023
4689	79.01272364
4690	78.99600278
4691	78.98082014
4692	78.95654695
4693	78.93997903
4694	78.92160866
4695	78.89804335
4696	78.87669004
4697	78.86194543
4698	78.84246065
4699	78.82594678
4700	78.80886082
4701	78.7954777
4702	78.7572394
4703	78.73052569
4704	78.70424671
4705	78.69227976
4706	78.6741524
4707	78.65254928
4708	78.63495919
4709	78.61632313
4710	78.60243035
4711	78.58046148
4712	78.56289151
4713	78.54172683
4714	78.53322128
4715	78.51290895
4716	78.49225361
4717	78.47154743
4718	78.4571382
4719	78.44201935
4720	78.42704141
4721	78.40729312
4722	78.38852465
4723	78.36912908
4724	78.34590412
4725	78.33253383
4726	78.31902194
4727	78.2952243
4728	78.26995015
4729	78.24920255
4730	78.22118461
4731	78.20507768
4732	78.18729998
4733	78.16091282
4734	78.13526148
4735	78.11257718
4736	78.09236902
4737	78.07747835
4738	78.06090084
4739	78.03663022
4740	78.01326363
4741	77.99978328
4742	77.98451348
4743	77.96525381
4744	77.9490575
4745	77.93467166
4746	77.91433316
4747	77.89223973
4748	77.86919903
4749	77.85556995
4750	77.83944685
4751	77.82444991
4752	77.81205974
4753	77.80114851
4754	77.78968953
4755	77.76290795
4756	77.74509873
4757	77.72351332
4758	77.6910676
4759	77.67696522
4760	77.65715557
4761	77.64275478
4762	77.62067083
4763	77.59746888
4764	77.57574746
4765	77.5487192
4766	77.53182444
4767	77.52105729
4768	77.50260197
4769	77.48517199
4770	77.46265114
4771	77.44801457
4772	77.427939
4773	77.42159814
4774	77.40089634
4775	77.38159521
4776	77.36877739
4777	77.35158366
4778	77.33503571
4779	77.31284443
4780	77.29461533
4781	77.27591682
4782	77.26162755
4783	77.24977675
4784	77.23632164
4785	77.22206277
4786	77.20083721
4787	77.17690992
4788	77.15705467
4789	77.13108649
4790	77.1187188
4791	77.10397639
4792	77.08199602
4793	77.04731043
4794	77.0325146
4795	77.0115137
4796	76.9922582
4797	76.97415057
4798	76.95476599
4799	76.92417875
4800	76.91036584
4801	76.87854993
4802	76.86656474
4803	76.84359658
4804	76.82778271
4805	76.80908681
4806	76.79067622
4807	76.77005017
4808	76.7607444
4809	76.74497332
4810	76.7267668
4811	76.70817669
4812	76.67834775
4813	76.66193368
