iter	Passed	Remaining
3231	17218	9418
3232	17223	9413
3233	17228	9407
3234	17233	9402
3235	17238	9396
3236	17242	9391
3237	17248	9386
3238	17253	9380
3239	17258	9374
3240	17262	9369
3241	17267	9363
3242	17272	9357
3243	17276	9352
3244	17281	9346
3245	17286	9341
3246	17291	9335
3247	17296	9330
3248	17301	9324
3249	17306	9318
3250	17310	9312
3251	17315	9307
3252	17320	9301
3253	17325	9296
3254	17330	9290
3255	17335	9285
3256	17340	9279
3257	17345	9274
3258	17350	9269
3259	17358	9265
3260	17363	9259
3261	17368	9253
3262	17373	9248
3263	17378	9242
3264	17383	9237
3265	17387	9231
3266	17392	9226
3267	17398	9220
3268	17402	9215
3269	17407	9209
3270	17412	9204
3271	17417	9198
3272	17421	9192
3273	17427	9187
3274	17431	9181
3275	17436	9175
3276	17441	9170
3277	17446	9164
3278	17450	9159
3279	17455	9153
3280	17460	9148
3281	17465	9142
3282	17470	9136
3283	17475	9131
3284	17480	9125
3285	17485	9120
3286	17490	9114
3287	17494	9109
3288	17499	9103
3289	17504	9097
3290	17508	9092
3291	17513	9086
3292	17518	9081
3293	17523	9075
3294	17528	9069
3295	17533	9064
3296	17537	9058
3297	17542	9053
3298	17547	9047
3299	17551	9041
3300	17556	9036
3301	17561	9030
3302	17566	9025
3303	17571	9019
3304	17575	9013
3305	17580	9008
3306	17586	9003
3307	17590	8997
3308	17595	8991
3309	17600	8986
3310	17605	8980
3311	17610	8975
3312	17615	8969
3313	17620	8964
3314	17625	8958
3315	17630	8953
3316	17635	8947
3317	17640	8942
3318	17644	8936
3319	17649	8930
3320	17654	8925
3321	17658	8919
3322	17663	8914
3323	17668	8908
3324	17673	8903
3325	17678	8897
3326	17683	8892
3327	17688	8886
3328	17692	8880
3329	17698	8875
3330	17704	8870
3331	17709	8865
3332	17714	8859
3333	17719	8854
3334	17724	8848
3335	17729	8843
3336	17734	8838
3337	17739	8832
3338	17744	8826
3339	17749	8821
3340	17753	8815
3341	17759	8810
3342	17765	8805
3343	17770	8800
3344	17776	8795
3345	17782	8790
3346	17787	8784
3347	17793	8779
3348	17799	8774
3349	17804	8769
3350	17810	8764
3351	17816	8759
3352	17822	8754
3353	17827	8748
3354	17833	8743
3355	17838	8738
3356	17844	8733
3357	17849	8728
3358	17855	8723
3359	17860	8717
3360	17866	8712
3361	17871	8707
3362	17878	8702
3363	17883	8697
3364	17889	8692
3365	17895	8687
3366	17900	8681
3367	17906	8676
3368	17912	8672
3369	17918	8666
3370	17924	8661
3371	17931	8657
3372	17937	8652
3373	17944	8647
3374	17949	8642
3375	17954	8637
3376	17961	8632
3377	17966	8627
3378	17973	8622
3379	17980	8617
3380	17985	8612
3381	17992	8607
3382	17997	8602
3383	18002	8597
3384	18007	8591
3385	18012	8586
3386	18017	8580
3387	18022	8574
3388	18026	8569
3389	18031	8563
3390	18036	8557
3391	18041	8552
3392	18045	8546
3393	18050	8541
3394	18055	8535
3395	18060	8530
3396	18065	8524
3397	18069	8519
3398	18074	8513
3399	18079	8507
3400	18084	8502
3401	18089	8497
3402	18094	8491
3403	18099	8485
3404	18104	8480
3405	18109	8475
3406	18113	8469
3407	18118	8463
3408	18123	8458
3409	18128	8452
3410	18132	8447
3411	18138	8441
3412	18142	8436
3413	18147	8430
3414	18153	8425
3415	18157	8419
3416	18162	8414
3417	18168	8408
3418	18173	8403
3419	18177	8397
3420	18182	8392
3421	18187	8387
3422	18192	8381
3423	18197	8375
3424	18202	8370
3425	18206	8364
3426	18212	8359
3427	18217	8354
3428	18222	8348
3429	18227	8343
3430	18233	8338
3431	18238	8332
3432	18243	8327
3433	18248	8321
3434	18252	8316
3435	18257	8310
3436	18262	8305
3437	18267	8299
3438	18272	8294
3439	18277	8288
3440	18282	8283
3441	18287	8277
3442	18291	8271
3443	18296	8266
3444	18301	8261
3445	18306	8255
3446	18310	8249
3447	18316	8244
3448	18320	8238
3449	18325	8233
3450	18330	8227
3451	18334	8221
3452	18339	8216
3453	18344	8210
3454	18349	8205
3455	18354	8199
3456	18358	8194
3457	18364	8189
3458	18368	8183
3459	18373	8177
3460	18379	8172
3461	18383	8166
3462	18388	8161
3463	18392	8155
3464	18397	8150
3465	18402	8144
3466	18406	8138
3467	18411	8133
3468	18416	8127
3469	18421	8122
3470	18426	8117
3471	18431	8111
3472	18436	8106
3473	18441	8100
3474	18446	8095
3475	18451	8089
3476	18456	8084
3477	18461	8078
3478	18466	8073
3479	18470	8067
3480	18475	8062
3481	18480	8056
3482	18485	8051
3483	18489	8045
3484	18494	8040
3485	18499	8034
3486	18504	8029
3487	18509	8023
3488	18514	8018
3489	18519	8012
3490	18524	8007
3491	18529	8001
3492	18534	7996
3493	18538	7990
3494	18544	7985
3495	18548	7979
3496	18553	7974
3497	18558	7969
3498	18563	7963
3499	18568	7958
3500	18575	7953
3501	18580	7947
3502	18585	7942
3503	18592	7937
3504	18597	7932
3505	18603	7927
3506	18610	7922
3507	18616	7917
3508	18623	7913
3509	18628	7907
3510	18634	7902
3511	18641	7898
3512	18647	7893
3513	18655	7889
3514	18663	7884
3515	18670	7880
3516	18676	7875
3517	18680	7869
3518	18686	7864
3519	18691	7859
3520	18697	7853
3521	18702	7848
3522	18707	7843
3523	18712	7837
3524	18718	7832
3525	18722	7826
3526	18727	7821
3527	18732	7815
3528	18737	7810
3529	18742	7805
3530	18747	7799
3531	18753	7794
3532	18759	7789
3533	18764	7783
3534	18770	7779
3535	18775	7773
3536	18780	7768
3537	18787	7763
3538	18792	7757
3539	18796	7752
3540	18802	7747
3541	18807	7741
3542	18812	7736
3543	18819	7731
3544	18824	7726
3545	18829	7721
3546	18838	7716
3547	18843	7711
3548	18849	7706
3549	18855	7701
3550	18860	7696
3551	18866	7691
3552	18872	7685
3553	18877	7680
3554	18883	7675
3555	18887	7669
3556	18893	7664
3557	18898	7659
3558	18903	7653
3559	18908	7648
3560	18913	7643
3561	18918	7637
3562	18924	7632
3563	18929	7627
3564	18934	7621
3565	18940	7616
3566	18945	7611
3567	18951	7606
3568	18957	7600
3569	18963	7596
3570	18970	7591
3571	18976	7586
3572	18986	7582
3573	18993	7578
3574	19000	7573
3575	19005	7568
3576	19010	7562
3577	19016	7557
3578	19022	7552
3579	19028	7547
3580	19034	7542
3581	19039	7537
3582	19045	7531
3583	19050	7526
3584	19056	7521
3585	19061	7516
3586	19067	7511
3587	19073	7506
3588	19079	7500
3589	19084	7495
3590	19090	7490
3591	19095	7485
3592	19101	7479
3593	19106	7474
3594	19112	7469
3595	19117	7464
3596	19123	7459
3597	19130	7454
3598	19136	7449
3599	19141	7444
3600	19147	7438
3601	19153	7433
3602	19160	7428
3603	19165	7423
3604	19169	7418
3605	19175	7412
3606	19181	7407
3607	19186	7402
3608	19191	7396
3609	19196	7391
3610	19201	7386
3611	19207	7381
3612	19213	7375
3613	19218	7370
3614	19225	7365
3615	19230	7360
3616	19235	7354
3617	19241	7349
3618	19247	7344
3619	19252	7339
3620	19258	7334
3621	19264	7329
3622	19269	7323
3623	19276	7319
3624	19281	7313
3625	19287	7308
3626	19292	7303
3627	19297	7297
3628	19303	7292
3629	19309	7287
3630	19314	7282
3631	19320	7277
3632	19327	7272
3633	19334	7267
3634	19340	7262
3635	19345	7257
3636	19351	7252
3637	19357	7247
3638	19362	7241
3639	19367	7236
3640	19372	7230
3641	19377	7225
3642	19382	7220
3643	19387	7214
3644	19392	7208
3645	19397	7203
3646	19401	7197
3647	19406	7192
3648	19411	7186
3649	19416	7181
3650	19421	7175
3651	19426	7170
3652	19431	7165
3653	19436	7159
3654	19441	7154
3655	19446	7148
3656	19451	7143
3657	19456	7137
3658	19461	7132
3659	19465	7126
3660	19470	7121
3661	19475	7115
3662	19480	7110
3663	19485	7104
3664	19490	7099
3665	19495	7094
3666	19500	7088
3667	19505	7083
3668	19509	7077
3669	19514	7072
3670	19519	7066
3671	19524	7061
3672	19529	7055
3673	19534	7050
3674	19539	7044
3675	19543	7039
3676	19548	7033
3677	19553	7028
3678	19558	7022
3679	19563	7017
3680	19568	7011
3681	19573	7006
3682	19578	7001
3683	19584	6995
3684	19590	6990
3685	19596	6985
3686	19602	6980
3687	19608	6975
3688	19614	6970
3689	19620	6965
3690	19626	6960
3691	19631	6955
3692	19636	6949
3693	19642	6944
3694	19647	6939
3695	19653	6933
3696	19657	6928
3697	19663	6923
3698	19669	6917
3699	19674	6912
3700	19679	6907
3701	19684	6901
3702	19689	6896
3703	19694	6890
3704	19698	6885
3705	19703	6879
3706	19709	6874
3707	19714	6869
3708	19719	6863
3709	19724	6858
3710	19730	6853
3711	19734	6847
3712	19740	6842
3713	19745	6836
3714	19749	6831
3715	19754	6825
3716	19760	6820
3717	19764	6815
3718	19769	6809
3719	19773	6803
3720	19778	6798
3721	19783	6792
3722	19788	6787
3723	19792	6781
3724	19797	6776
3725	19802	6770
3726	19807	6765
3727	19812	6759
3728	19816	6754
3729	19821	6748
3730	19826	6743
3731	19831	6737
3732	19836	6732
3733	19841	6727
3734	19845	6721
3735	19850	6716
3736	19855	6710
3737	19859	6704
3738	19864	6699
3739	19869	6693
3740	19874	6688
3741	19878	6682
3742	19884	6677
3743	19889	6672
3744	19894	6666
3745	19899	6661
3746	19904	6655
3747	19908	6650
3748	19913	6644
3749	19918	6639
3750	19922	6633
3751	19927	6628
3752	19932	6622
3753	19936	6617
3754	19941	6611
3755	19946	6606
3756	19951	6600
3757	19955	6595
3758	19960	6589
3759	19965	6584
3760	19971	6579
3761	19975	6573
3762	19981	6568
3763	19987	6563
3764	19992	6557
3765	19997	6552
3766	20003	6547
3767	20009	6542
3768	20014	6536
3769	20019	6531
3770	20024	6526
3771	20030	6520
3772	20035	6515
3773	20041	6510
3774	20046	6505
3775	20051	6499
3776	20057	6494
3777	20062	6489
3778	20067	6483
3779	20072	6478
3780	20077	6472
3781	20081	6467
3782	20086	6461
3783	20091	6456
3784	20096	6451
3785	20101	6445
3786	20105	6439
3787	20110	6434
3788	20115	6428
3789	20119	6423
3790	20124	6417
3791	20129	6412
3792	20134	6407
3793	20139	6401
3794	20145	6396
3795	20150	6391
3796	20155	6385
3797	20159	6380
3798	20164	6374
3799	20169	6369
3800	20175	6364
3801	20179	6358
3802	20185	6353
3803	20190	6347
3804	20195	6342
3805	20200	6337
3806	20204	6331
3807	20209	6326
3808	20214	6320
3809	20218	6315
3810	20223	6309
3811	20228	6304
3812	20233	6298
3813	20238	6293
3814	20242	6287
3815	20247	6282
3816	20252	6276
3817	20256	6271
3818	20261	6265
3819	20270	6261
3820	20275	6256
3821	20280	6250
3822	20284	6245
3823	20289	6239
3824	20294	6234
3825	20299	6228
3826	20304	6223
3827	20309	6218
3828	20315	6213
3829	20320	6207
3830	20326	6202
3831	20332	6197
3832	20337	6191
3833	20342	6186
3834	20348	6181
3835	20353	6175
3836	20358	6170
3837	20363	6165
3838	20369	6160
3839	20374	6154
3840	20380	6149
3841	20385	6144
3842	20390	6138
3843	20395	6133
3844	20400	6127
3845	20404	6122
3846	20409	6116
3847	20414	6111
3848	20419	6106
3849	20424	6100
3850	20429	6095
3851	20433	6089
3852	20438	6084
3853	20443	6078
3854	20447	6073
3855	20452	6067
3856	20457	6062
3857	20461	6056
3858	20466	6051
3859	20470	6045
3860	20475	6040
3861	20480	6034
3862	20485	6029
3863	20489	6023
3864	20494	6018
3865	20499	6013
3866	20505	6007
3867	20511	6002
3868	20519	5998
3869	20527	5993
3870	20533	5988
3871	20538	5983
3872	20544	5978
3873	20550	5973
3874	20556	5968
3875	20564	5963
3876	20571	5958
3877	20576	5953
3878	20582	5948
3879	20587	5942
3880	20593	5937
3881	20600	5932
3882	20605	5927
3883	20612	5922
3884	20618	5917
3885	20625	5912
3886	20632	5907
3887	20639	5903
3888	20645	5897
3889	20651	5892
3890	20657	5887
3891	20664	5882
3892	20673	5878
3893	20680	5873
3894	20686	5868
3895	20692	5863
3896	20697	5858
3897	20703	5852
3898	20709	5847
3899	20717	5843
3900	20725	5838
3901	20731	5833
3902	20738	5828
3903	20743	5823
3904	20749	5818
3905	20753	5812
3906	20758	5807
3907	20764	5802
3908	20769	5796
3909	20774	5791
3910	20780	5786
3911	20785	5780
3912	20791	5775
3913	20796	5770
3914	20801	5765
3915	20807	5759
3916	20812	5754
3917	20817	5748
3918	20822	5743
3919	20827	5738
3920	20832	5732
3921	20837	5727
3922	20842	5722
3923	20847	5716
3924	20853	5711
3925	20859	5706
3926	20864	5700
3927	20868	5695
3928	20873	5689
3929	20879	5684
3930	20883	5679
3931	20889	5673
3932	20894	5668
3933	20899	5663
3934	20904	5657
3935	20908	5652
3936	20914	5646
3937	20919	5641
3938	20924	5636
3939	20928	5630
3940	20933	5625
3941	20938	5619
3942	20943	5614
3943	20948	5608
3944	20953	5603
3945	20957	5597
3946	20962	5592
3947	20967	5587
3948	20972	5581
3949	20977	5576
3950	20982	5570
3951	20986	5565
3952	20991	5559
3953	20996	5554
3954	21001	5549
3955	21006	5543
3956	21010	5538
3957	21015	5532
3958	21021	5527
3959	21026	5521
3960	21031	5516
3961	21035	5511
3962	21040	5505
3963	21045	5500
3964	21049	5494
3965	21054	5489
3966	21058	5483
3967	21064	5478
3968	21068	5472
3969	21073	5467
3970	21078	5462
3971	21084	5456
3972	21088	5451
3973	21093	5446
3974	21098	5440
3975	21103	5435
3976	21108	5429
3977	21113	5424
3978	21118	5419
3979	21123	5413
3980	21129	5408
3981	21134	5403
3982	21139	5397
3983	21144	5392
3984	21149	5386
3985	21155	5381
3986	21160	5376
3987	21165	5370
3988	21170	5365
3989	21175	5360
3990	21181	5354
3991	21185	5349
3992	21190	5344
3993	21195	5338
3994	21200	5333
3995	21204	5327
3996	21209	5322
3997	21214	5316
3998	21219	5311
3999	21223	5305
4000	21229	5300
4001	21233	5295
4002	21238	5289
4003	21243	5284
4004	21248	5278
4005	21252	5273
4006	21257	5267
4007	21262	5262
4008	21266	5257
4009	21271	5251
4010	21276	5246
4011	21281	5240
4012	21286	5235
4013	21291	5230
4014	21296	5224
4015	21300	5219
4016	21305	5213
4017	21310	5208
4018	21315	5202
4019	21319	5197
4020	21324	5191
4021	21329	5186
4022	21333	5181
4023	21339	5175
4024	21343	5170
4025	21348	5164
4026	21353	5159
4027	21358	5153
4028	21362	5148
4029	21367	5143
4030	21372	5137
4031	21377	5132
4032	21382	5126
4033	21386	5121
4034	21391	5115
4035	21397	5110
4036	21402	5105
4037	21407	5100
4038	21412	5094
4039	21417	5089
4040	21422	5083
4041	21427	5078
4042	21431	5073
4043	21436	5067
4044	21441	5062
4045	21446	5056
4046	21450	5051
4047	21456	5045
4048	21461	5040
4049	21466	5035
4050	21472	5030
4051	21477	5024
4052	21483	5019
4053	21489	5014
4054	21495	5009
4055	21501	5004
4056	21508	4999
4057	21513	4994
4058	21519	4988
4059	21525	4983
4060	21530	4978
4061	21536	4973
4062	21541	4967
4063	21546	4962
4064	21551	4957
4065	21556	4951
4066	21562	4946
4067	21566	4941
4068	21571	4935
4069	21576	4930
4070	21581	4924
4071	21586	4919
4072	21591	4914
4073	21596	4908
4074	21601	4903
4075	21606	4898
4076	21613	4893
4077	21621	4888
4078	21627	4883
4079	21633	4878
4080	21639	4872
4081	21644	4867
4082	21650	4862
4083	21656	4857
4084	21662	4852
4085	21667	4846
4086	21673	4841
4087	21679	4836
4088	21684	4831
4089	21690	4825
4090	21695	4820
4091	21700	4815
4092	21705	4809
4093	21710	4804
4094	21715	4799
4095	21721	4793
4096	21727	4788
4097	21732	4783
4098	21738	4778
4099	21743	4773
4100	21749	4767
4101	21754	4762
4102	21759	4757
4103	21765	4751
4104	21770	4746
4105	21776	4741
4106	21781	4736
4107	21786	4730
4108	21791	4725
4109	21796	4719
4110	21801	4714
4111	21805	4709
4112	21810	4703
4113	21815	4698
4114	21820	4692
4115	21825	4687
4116	21829	4681
4117	21834	4676
4118	21838	4671
4119	21843	4665
4120	21848	4660
4121	21853	4654
4122	21857	4649
4123	21862	4643
4124	21867	4638
4125	21872	4633
4126	21876	4627
4127	21881	4622
4128	21886	4616
4129	21890	4611
4130	21895	4605
4131	21900	4600
4132	21905	4595
4133	21909	4589
4134	21914	4584
4135	21919	4578
4136	21924	4573
4137	21928	4568
4138	21933	4562
4139	21938	4557
4140	21943	4551
4141	21947	4546
4142	21952	4540
4143	21957	4535
4144	21961	4530
4145	21966	4524
4146	21971	4519
4147	21976	4513
4148	21980	4508
4149	21985	4502
4150	21990	4497
4151	21994	4492
4152	21999	4486
4153	22004	4481
4154	22009	4476
4155	22014	4470
4156	22019	4465
4157	22024	4460
4158	22030	4454
4159	22035	4449
4160	22040	4444
4161	22045	4438
4162	22050	4433
4163	22055	4428
4164	22060	4422
4165	22065	4417
4166	22071	4412
4167	22077	4406
4168	22082	4401
4169	22088	4396
4170	22093	4391
4171	22099	4385
4172	22105	4380
4173	22110	4375
4174	22116	4370
4175	22121	4365
4176	22127	4359
4177	22132	4354
4178	22137	4349
4179	22142	4343
4180	22147	4338
4181	22152	4333
4182	22158	4327
4183	22163	4322
4184	22168	4317
4185	22173	4311
4186	22178	4306
4187	22183	4301
4188	22189	4295
4189	22194	4290
4190	22199	4285
4191	22204	4279
4192	22208	4274
4193	22213	4269
4194	22218	4263
4195	22223	4258
4196	22227	4252
4197	22232	4247
4198	22236	4241
4199	22241	4236
4200	22247	4231
4201	22252	4225
4202	22259	4220
4203	22266	4216
4204	22274	4211
4205	22283	4206
4206	22290	4201
4207	22296	4196
4208	22303	4191
4209	22311	4186
4210	22317	4181
4211	22324	4176
4212	22331	4171
4213	22338	4166
4214	22345	4161
4215	22351	4156
4216	22356	4151
4217	22362	4145
4218	22368	4140
4219	22375	4135
4220	22380	4130
4221	22386	4125
4222	22393	4120
4223	22400	4115
4224	22406	4110
4225	22414	4105
4226	22421	4100
4227	22427	4095
4228	22433	4089
4229	22438	4084
4230	22444	4079
4231	22451	4074
4232	22456	4068
4233	22461	4063
4234	22467	4058
4235	22472	4053
4236	22477	4047
4237	22483	4042
4238	22488	4037
4239	22493	4031
4240	22498	4026
4241	22503	4021
4242	22508	4015
4243	22513	4010
4244	22518	4005
4245	22524	3999
4246	22529	3994
4247	22534	3989
4248	22539	3983
4249	22544	3978
4250	22549	3973
4251	22555	3967
4252	22560	3962
4253	22565	3957
4254	22570	3951
4255	22576	3946
4256	22581	3941
4257	22586	3935
4258	22592	3930
4259	22597	3925
4260	22602	3920
4261	22607	3914
4262	22612	3909
4263	22618	3904
4264	22623	3898
4265	22629	3893
4266	22634	3888
4267	22640	3883
4268	22645	3877
4269	22651	3872
4270	22656	3867
4271	22661	3861
4272	22666	3856
4273	22672	3851
4274	22677	3845
4275	22682	3840
4276	22688	3835
4277	22693	3830
4278	22699	3824
4279	22704	3819
4280	22710	3814
4281	22715	3808
4282	22722	3803
4283	22728	3798
4284	22735	3793
4285	22740	3788
4286	22747	3783
4287	22753	3778
4288	22759	3772
4289	22765	3767
4290	22772	3762
4291	22778	3757
4292	22784	3752
4293	22790	3747
4294	22797	3742
4295	22803	3736
4296	22809	3731
4297	22815	3726
4298	22821	3721
4299	22827	3716
4300	22833	3710
4301	22839	3705
4302	22844	3700
4303	22850	3695
4304	22856	3689
4305	22861	3684
4306	22867	3679
4307	22873	3674
4308	22879	3669
4309	22885	3663
4310	22890	3658
4311	22896	3653
4312	22902	3648
4313	22907	3642
4314	22913	3637
4315	22918	3632
4316	22923	3626
4317	22929	3621
4318	22935	3616
4319	22939	3610
4320	22946	3605
4321	22951	3600
4322	22956	3595
4323	22963	3590
4324	22969	3584
4325	22974	3579
4326	22980	3574
4327	23005	3571
4328	23019	3568
4329	23031	3563
4330	23038	3558
4331	23043	3553
4332	23049	3548
4333	23058	3543
4334	23067	3538
4335	23072	3533
4336	23077	3527
4337	23082	3522
4338	23086	3517
4339	23091	3511
4340	23097	3506
4341	23103	3501
4342	23109	3495
4343	23114	3490
4344	23120	3485
4345	23127	3480
4346	23132	3474
4347	23138	3469
4348	23144	3464
4349	23150	3459
4350	23157	3454
4351	23162	3448
4352	23167	3443
4353	23173	3438
4354	23179	3432
4355	23190	3428
4356	23201	3424
4357	23208	3418
4358	23213	3413
4359	23220	3408
4360	23226	3403
4361	23232	3398
4362	23237	3392
4363	23242	3387
4364	23248	3382
4365	23253	3376
4366	23258	3371
4367	23264	3366
4368	23270	3360
4369	23275	3355
4370	23280	3350
4371	23286	3344
4372	23291	3339
4373	23295	3334
4374	23300	3328
4375	23305	3323
4376	23310	3317
4377	23314	3312
4378	23319	3306
4379	23324	3301
4380	23328	3296
4381	23333	3290
4382	23338	3285
4383	23342	3279
4384	23347	3274
4385	23352	3269
4386	23357	3263
4387	23362	3258
4388	23368	3253
4389	23373	3247
4390	23379	3242
4391	23385	3237
4392	23391	3232
4393	23395	3226
4394	23401	3221
4395	23407	3216
4396	23412	3210
4397	23418	3205
4398	23423	3200
4399	23429	3194
4400	23435	3189
4401	23439	3184
4402	23446	3179
4403	23452	3173
4404	23458	3168
4405	23464	3163
4406	23469	3158
4407	23474	3152
4408	23479	3147
4409	23484	3141
4410	23490	3136
4411	23495	3131
4412	23500	3125
4413	23505	3120
4414	23509	3115
4415	23514	3109
4416	23519	3104
4417	23524	3098
4418	23528	3093
4419	23533	3088
4420	23538	3082
4421	23542	3077
4422	23547	3071
4423	23552	3066
4424	23556	3061
4425	23561	3055
4426	23566	3050
4427	23570	3044
4428	23575	3039
4429	23581	3034
4430	23586	3028
4431	23591	3023
4432	23597	3018
4433	23602	3012
4434	23607	3007
4435	23613	3002
4436	23619	2996
4437	23624	2991
4438	23630	2986
4439	23635	2981
4440	23640	2975
4441	23645	2970
4442	23650	2964
4443	23655	2959
4444	23660	2954
4445	23665	2948
4446	23670	2943
4447	23675	2938
4448	23680	2932
4449	23685	2927
4450	23689	2921
4451	23694	2916
4452	23699	2911
4453	23704	2905
4454	23709	2900
4455	23715	2895
4456	23720	2889
4457	23725	2884
4458	23731	2879
4459	23735	2873
4460	23740	2868
4461	23746	2863
4462	23750	2857
4463	23756	2852
4464	23761	2847
4465	23767	2841
4466	23772	2836
4467	23777	2831
4468	23782	2825
4469	23787	2820
4470	23793	2815
4471	23799	2809
4472	23806	2804
4473	23811	2799
4474	23817	2794
4475	23822	2788
4476	23828	2783
4477	23833	2778
4478	23839	2773
4479	23844	2767
4480	23850	2762
4481	23856	2757
4482	23861	2751
4483	23868	2746
4484	23873	2741
4485	23878	2736
4486	23885	2730
4487	23890	2725
4488	23895	2720
4489	23902	2714
4490	23907	2709
4491	23912	2704
4492	23919	2699
4493	23924	2693
4494	23930	2688
4495	23936	2683
4496	23941	2677
4497	23947	2672
4498	23952	2667
4499	23958	2662
4500	23964	2656
4501	23970	2651
4502	23975	2646
4503	23981	2640
4504	23987	2635
4505	23993	2630
4506	24000	2625
4507	24006	2620
4508	24013	2614
4509	24019	2609
4510	24024	2604
4511	24030	2599
4512	24037	2593
4513	24042	2588
4514	24047	2583
4515	24053	2577
4516	24058	2572
4517	24063	2567
4518	24068	2561
4519	24073	2556
4520	24078	2551
4521	24084	2545
4522	24089	2540
4523	24095	2535
4524	24101	2529
4525	24105	2524
4526	24112	2519
4527	24118	2514
4528	24123	2508
4529	24130	2503
4530	24135	2498
4531	24141	2493
4532	24148	2487
4533	24154	2482
4534	24161	2477
4535	24166	2472
4536	24171	2466
4537	24178	2461
4538	24183	2456
4539	24188	2450
4540	24193	2445
4541	24198	2440
4542	24203	2434
4543	24207	2429
4544	24212	2423
4545	24217	2418
4546	24222	2413
4547	24226	2407
4548	24231	2402
4549	24236	2396
4550	24240	2391
4551	24245	2386
4552	24250	2380
4553	24255	2375
4554	24260	2370
4555	24264	2364
4556	24269	2359
4557	24274	2353
4558	24278	2348
4559	24283	2343
4560	24288	2337
4561	24293	2332
4562	24298	2327
4563	24303	2321
4564	24307	2316
4565	24312	2310
4566	24317	2305
4567	24322	2300
4568	24327	2294
4569	24331	2289
4570	24336	2284
4571	24341	2278
4572	24345	2273
4573	24350	2267
4574	24356	2262
4575	24360	2257
4576	24364	2251
4577	24370	2246
4578	24375	2241
4579	24379	2235
4580	24385	2230
4581	24390	2225
4582	24394	2219
4583	24400	2214
4584	24405	2208
4585	24410	2203
4586	24415	2198
4587	24420	2192
4588	24425	2187
4589	24430	2182
4590	24435	2176
4591	24441	2171
4592	24446	2166
4593	24451	2160
4594	24457	2155
4595	24462	2150
4596	24469	2145
4597	24474	2139
4598	24480	2134
4599	24486	2129
4600	24491	2123
4601	24497	2118
4602	24502	2113
4603	24507	2107
4604	24512	2102
4605	24517	2097
4606	24523	2091
4607	24528	2086
4608	24533	2081
4609	24537	2075
4610	24542	2070
4611	24547	2065
4612	24553	2059
4613	24557	2054
4614	24562	2049
4615	24568	2043
4616	24572	2038
4617	24577	2033
4618	24583	2027
4619	24588	2022
4620	24594	2017
4621	24599	2011
4622	24603	2006
4623	24608	2001
4624	24615	1995
4625	24619	1990
4626	24624	1985
4627	24630	1979
4628	24635	1974
4629	24639	1969
4630	24645	1963
4631	24650	1958
4632	24654	1953
4633	24660	1947
4634	24664	1942
4635	24669	1936
4636	24674	1931
4637	24679	1926
4638	24683	1920
4639	24689	1915
4640	24694	1910
4641	24699	1904
4642	24704	1899
4643	24709	1894
4644	24714	1888
4645	24719	1883
4646	24724	1878
4647	24729	1872
4648	24734	1867
4649	24740	1862
4650	24745	1856
4651	24750	1851
4652	24755	1846
4653	24760	1840
4654	24765	1835
4655	24770	1830
4656	24775	1824
4657	24780	1819
4658	24785	1814
4659	24790	1808
4660	24795	1803
4661	24800	1798
4662	24805	1792
4663	24810	1787
4664	24815	1782
4665	24820	1776
4666	24825	1771
4667	24830	1766
4668	24835	1760
4669	24840	1755
4670	24845	1750
4671	24850	1744
4672	24856	1739
4673	24862	1734
4674	24868	1728
4675	24873	1723
4676	24879	1718
4677	24885	1712
4678	24891	1707
4679	24896	1702
4680	24901	1696
4681	24907	1691
4682	24913	1686
4683	24919	1681
4684	24927	1676
4685	24933	1670
4686	24939	1665
4687	24945	1660
4688	24950	1654
4689	24956	1649
4690	24962	1644
4691	24967	1638
4692	24973	1633
4693	24979	1628
4694	24984	1623
4695	24991	1617
4696	24996	1612
4697	25001	1607
4698	25007	1601
4699	25012	1596
4700	25018	1591
4701	25023	1585
4702	25028	1580
4703	25033	1575
4704	25040	1570
4705	25045	1564
4706	25050	1559
4707	25055	1554
4708	25060	1548
4709	25065	1543
4710	25071	1538
4711	25076	1532
4712	25081	1527
4713	25086	1521
4714	25090	1516
4715	25096	1511
4716	25102	1506
4717	25107	1500
4718	25112	1495
4719	25118	1490
4720	25123	1484
4721	25128	1479
4722	25134	1474
4723	25140	1468
4724	25145	1463
4725	25150	1458
4726	25155	1452
4727	25161	1447
4728	25167	1442
4729	25173	1436
4730	25178	1431
4731	25185	1426
4732	25190	1421
4733	25195	1415
4734	25201	1410
4735	25206	1405
4736	25211	1399
4737	25216	1394
4738	25221	1389
4739	25226	1383
4740	25233	1378
4741	25238	1373
4742	25243	1367
4743	25248	1362
4744	25253	1357
4745	25257	1351
4746	25262	1346
4747	25267	1341
4748	25272	1335
4749	25278	1330
4750	25283	1325
4751	25287	1319
4752	25292	1314
4753	25297	1309
4754	25302	1303
4755	25309	1298
4756	25314	1293
4757	25321	1287
4758	25327	1282
4759	25332	1277
4760	25337	1271
4761	25343	1266
4762	25347	1261
4763	25352	1255
4764	25358	1250
4765	25363	1245
4766	25368	1239
4767	25374	1234
4768	25379	1229
4769	25383	1223
4770	25389	1218
4771	25394	1213
4772	25400	1208
4773	25405	1202
4774	25410	1197
4775	25416	1192
4776	25422	1186
4777	25427	1181
4778	25432	1176
4779	25438	1170
4780	25443	1165
4781	25448	1160
4782	25453	1154
4783	25458	1149
4784	25462	1144
